ID,BCA,KC,KG,KI,LE,OPENK,POP,RGDPCH,RGDPL,RGDPL2,XRAT,BCAperRGDPL,KCxRGDPL,KGxRGDPL,KIxRGDPL,KCxRGDPLxPOP,KGxRGDPLxPOP,KIxRGDPLxPOP,RGDPCHxPOP,RGDPLxPOP,RGDPL2xPOP
CYP_2004,-0.76267368000000002,71.235090249999999,8.2315086070000003,23.630233189999998,0.34000000000000002,99.52430726,987.19100000000003,17985.32833,17985.40049,17981.289199999999,0.80065157899999995,-4.2405154137326639e-05,1281191.6270875442,148046.97893377702,424999.20759424026,1264780843.5361798,146150645.18061426,419555392.74416566,17754954.259421032,17755025.495123591,17750966.8666372
CYP_2005,-0.995,70.967601650000006,8.1943999999999999,23.37563871,0.34799999999999998,99.963619589999993,1010.74,18240.10068,18240.10068,18240.10068,0.79291153700000006,-5.4550137494087558e-05,1294456.1991141343,149466.68101219198,426374.00352970534,1308358658.69262,151071953.16626292,430953260.32761437,18435999.361303199,18435999.361303199,18435999.361303199
CYP_2006,-1.3244537300000001,71.455207770000001,8.4215080180000008,24.226764670000001,0.35699999999999998,100.97742460000001,1031.03,18624.432840000001,18624.432840000001,18619.04177,0.78410444800000001,-7.1113775188656967e-05,1330812.7181806113,156845.81049276254,451209.75152689981,1372107836.8257556,161712735.99235296,465210790.11677951,19202348.991025202,19202348.991025202,19196790.636123098
CYP_2007,-2.7247225500000001,73.93150618,7.9107870199999999,25.874621019999999,0.378,105.0963558,1048.9059999999999,19333.840059999999,19333.065569999999,19232.687849999998,0.72807778899999998,-0.00014093587693759632,1429322.6566668001,152939.7641679649,500235.74477856024,1499225110.5137465,160419436.27436337,524700274.11270046,20279380.841974359,20278568.474766418,20173281.681992099
CZE_1995,-1.1212527000000001,66.327071309999994,9.4533159990000009,25.971831720000001,4.9950000000000001,69.805070650000005,10323.83,15079.022290000001,15063.23452,15074.660239999999,26.540700000000001,-7.4436383401670631e-05,999100.23016729357,142397.51588460509,391219.79211233498,10314540929.20801,1470087746.4149625,4038886626.4030871,155673262.6881707,155510272.43461159,155628229.62551919
CZE_1996,-3.43197193,67.239238599999993,8.5686404290000002,27.866212520000001,4.9800000000000004,72.652179059999995,10311.816999999999,15879.09347,15845.710660000001,15848.101549999999,27.1449,-0.00021658681037660699,1065453.5198543034,135776.19698751229,441559.94078198948,10986761718.743443,1400099296.291178,4553285303.874712,163742305.98853499,163398068.56086922,163422722.98101634
CZE_1997,-3.0651899399999998,68.363552409999997,9.3313733229999993,25.170798130000001,4.9269999999999996,78.890046409999997,10300.707,15787.88695,15781.645699999999,15759.026169999999,31.698399999999999,-0.00019422498757528184,1078889.362928001,147264.42767801764,397236.61807388254,11113323212.938,1516927721.0339501,4091818012.4499683,162626397.62107366,162562108.33350989,162329111.18250218
CZE_1998,-1.11942564,67.837660119999995,8.9492049159999993,24.550725379999999,4.8220000000000001,86.646536019999999,10290.949000000001,15718.136189999999,15713.30538,15675.53772,32.281199999999998,-7.1240621430600625e-05,1065953.8697302074,140621.58975330525,385773.04519645654,10969676909.746208,1447129608.450187,3969970733.6914296,161754537.90634432,161704824.28700563,161316159.2240963
CZE_1999,-1.27138152,67.916467710000006,9.5837541389999998,23.57093673,4.7140000000000004,89.682493620000002,10280.436,16006.57539,16003.29607,15969.98373,34.569200000000002,-7.9444978986756943e-05,1086887.3407917251,153371.65494850493,377212.67913742765,11173675746.219519,1576727482.9121883,3877910806.26086,164554573.87607002,164520861.03668651,164178395.65730628
CZE_2000,-2.3848473600000002,65.865316329999999,9.4485149160000006,25.348644010000001,4.681,101.0070557,10270.128000000001,16594.91894,16588.678199999998,16596.66084,38.598399999999998,-0.00014376355555561989,1092618.537139575,156738.37340942404,420500.49828824756,11221332231.596189,1609723157.4265814,4318593941.4840832,170431941.66342431,170367848.4648096,170449831.19938752
CZE_2001,-2.9685874399999999,66.265261030000005,9.1345528560000009,25.749313390000001,4.6840000000000002,109.5500578,10262.308000000001,17157.73228,17149.584879999999,17149.22336,38.035299999999999,-0.00017309966747136799,1136421.7186293411,156653.78954481843,441590.03558352555,11662309694.463636,1607629437.6761067,4531732954.8890991,176077933.23890227,175994322.11070305,175990612.08111489
CZE_2002,-3.9312374399999999,67.157017749999994,9.7061382940000005,25.518328589999999,4.7309999999999999,110.82903829999999,10256.295,17576.939569999999,17570.530419999999,17576.543310000001,32.738500000000002,-0.00022374039633574135,1179984.4232928548,170541.99815545391,448370.56875815068,12102268340.69639,1749129042.9717913,4598620822.5013771,180274277.42709315,180208543.29399389,180270213.26763645
CZE_2003,-5.4457097499999998,67.871656860000002,10.147165149999999,24.357263060000001,4.7009999999999996,114.7258815,10251.087,18259.00373,18255.854309999999,18251.069329999998,28.209,-0.00029829936509829651,1239055.079414472,185245.16863790926,444662.64581370476,12701661416.869661,1898964340.0368793,4558275467.8864727,187174635.7695545,187142350.79113495,187093299.54486167
CZE_2004,-5.5661628600000004,66.731744879999994,8.9895342899999999,24.864517150000001,4.6909999999999998,122.6022524,10246.178,19103.39445,19102.586429999999,19076.400450000001,25.6998,-0.00029138268162778836,1274748.9241949099,171723.35574017369,474976.58789809229,13061304382.609552,1759508069.6711414,4866694665.4364996,195736779.93891209,195728500.82216454,195460194.60998011
CZE_2005,-1.21,63.897831750000002,9.033108167,24.35661983,4.7640000000000002,125.2302565,10241.138000000001,20346.88421,20346.88421,20346.88421,23.9574,-5.9468564695783461e-05,1300121.7838873118,183795.60593035433,495581.32342799986,13314726605.596138,1882276164.1263773,5075316723.4487801,208375249.06463099,208375249.06463099,208375249.06463099
CZE_2006,-3.23009799,61.770428080000002,8.4767100309999996,25.098289179999998,4.8280000000000003,131.5757638,10235.455,21765.242259999999,21765.242259999999,21784.261770000001,22.595600000000001,-0.00014840625026886332,1344448.3316651066,184497.6473924871,546270.34431423666,13761040398.583273,1888417367.4916689,5591325527.0628748,222777157.71632829,222777157.71632829,222971831.05505535
CZE_2007,-8.4248633700000006,60.61243683,8.0144857530000007,27.447858199999999,4.9219999999999997,139.4697132,10228.744000000001,23012.446029999999,23006.26167,23069.720840000002,20.293700000000001,-0.00036619871106595132,1394465.5821673253,184383.35638400499,631472.60803025519,14263631456.800537,1886010150.312753,6459171650.5538254,235388419.25468633,235325161.0194425,235974268.62382498
CZE_2008,-5.1924390599999999,60.166306550000002,7.921219206,27.120617920000001,5.0030000000000001,139.69633830000001,10220.911,23758.872670000001,23752.865320000001,23813.688160000002,17.0717,-0.00021860263972565646,1429122.176283984,188151.65297031534,644192.38484893856,14606930571.924911,1923081299.5124786,6584233032.4187498,242837323.02040237,242775922.43070653,243397587.26511377
CZE_2009,-5.3110612100000001,63.326411919999998,8.5228058460000007,22.486144419999999,4.9340000000000002,130.5059924,10211.904,22702.873780000002,22700.416939999999,22648.2804,19.062999999999999,-0.00023396315688992803,1437535.9538981859,193471.24620286943,510444.8537070544,14679979157.756701,1975709792.9840672,5212613843.3504839,231839567.56547716,231814478.55125377,231282065.2098816
CZE_2010,-8.4365779300000003,61.935027550000001,8.2801304850000008,23.13442233,4.8849999999999998,147.36364080000001,10201.707,23395.997360000001,23394.381099999999,23362.917949999999,19.098299999999998,-0.00036062411285588575,1448931.6379436993,193708.52812381784,541215.49251636991,14781576033.331703,1976157647.3204494,5521321878.5126991,238679110.03949353,238662621.4285377,238341643.59094065
DEU_1980,-6.8122716800000003,69.156450190000001,8.392887193,23.83129769,36.106999999999999,32.18875354,78297.903999999995,21682.798989999999,21697.64184,21732.003540000002,0.92935991399999995,-0.00031396368924485851,1500531.8871484201,182105.86031723695,517082.96186003933,117488501648.88582,14258507168.956427,40486512107.753021,1697717713.7703168,1698879877.8147032,1701570326.9025803
DEU_1981,-2.4242826000000002,69.760956899999996,8.9132615239999993,21.095995989999999,36.067999999999998,33.018637230000003,78401.830000000002,21501.674859999999,21527.814890000001,21667.042509999999,1.155519652,-0.00011261164276947199,1501800.9666924684,191883.0441548313,454150.6965929023,117743944084.45857,15043981807.709578,35606245708.658302,1685770657.0889938,1687820083.2772489,1698735783.4717932
DEU_1982,2.5233845000000001,69.573016030000005,9.0202385990000007,20.42424093,35.639000000000003,33.821962810000002,78335.266000000003,21317.297020000002,21345.14777,21506.502420000001,1.240695766,0.00011821817900677856,1485046.3079649289,192538.32581631278,435958.44074093219,116331497556.75063,15082540968.01553,34150920420.386162,1669896132.4627075,1672077828.3722568,1684717587.8003438
DEU_1983,2.3522015999999999,68.995449030000003,8.811609013,21.749546460000001,35.131999999999998,33.517696489999999,78121.654999999999,21804.593260000001,21825.216700000001,21939.83972,1.3054611089999999,0.00010777449004664407,1505840.626393555,192315.27618439813,474688.56461621792,117638761900.1012,15023987657.307266,37083456277.393387,1703410912.0730455,1705022049.3376386,1713976589.3611367
DEU_1984,5.5535031200000002,68.844392790000001,8.5171118020000005,21.588554389999999,35.188000000000002,35.053873529999997,77855.422000000006,22401.286609999999,22424.481599999999,22530.143339999999,1.455106016,0.00024765357875653193,1543799.8193825276,190991.81688909186,484112.14068915416,120193186421.55048,14869748502.446976,37690755008.677467,1744061622.3644996,1745867478.0992353,1754093817.4561896
DEU_1985,10.4521088,68.80012121,8.3731612290000008,21.147001530000001,35.450000000000003,36.406008759999999,77684.907000000007,22866.8514,22893.001319999999,23005.595740000001,1.50522796,0.00045656349964339231,1575041.26567669,191686.79106806984,484118.333940332,122356934245.25597,14891170537.251438,37608687749.149635,1776409224.39182,1778440678.4950774,1787187565.5414963
DEU_1986,24.25090509,69.216489339999995,8.2027990249999991,21.714875620000001,35.941000000000003,35.692400339999999,77713.485000000001,23531.763999999999,23557.017210000002,23647.538400000001,1.110260094,0.0010294556765745979,1630534.0305981615,193233.47780209623,511537.69869334949,126714481928.87976,15016846978.671038,39753377274.340134,1828735388.6375399,1830697903.5940771,1837732620.7353241
DEU_1987,28.403037609999998,70.109722329999997,8.116540273,21.573087099999999,36.201000000000001,35.979368749999999,77718.297999999995,23948.028920000001,23977.95883,24072.984919999999,0.91899091399999999,0.0011845477678635249,1681088.0356114716,194618.06850803096,517278.59431980405,130651300915.88696,15125385044.491566,40202011942.367638,1861200048.1171782,1863526149.7816713,1870911415.7620659
DEU_1988,34.090879620000003,69.477131959999994,7.7827823350000003,22.503274529999999,36.482999999999997,36.624803610000001,78030.572,24749.732830000001,24767.412609999999,24813.151570000002,0.89794614100000003,0.0013764408966254148,1720768.7942127378,192759.38134476426,557347.88536061381,134272573292.17023,15041124784.698084,43490174297.679123,1931235809.5720789,1932615372.9183128,1936184410.1297982
DEU_1989,38.57418457,68.388176419999994,7.51519184,23.547912889999999,37.015000000000001,38.70067873,78644.914000000004,25453.033090000001,25451.352370000001,25442.931120000001,0.96124918800000003,0.001515604515203213,1740571.576007145,191271.79564798868,599326.228541455,136887101905.92639,15042553919.361645,47133959701.587074,2001751598.4022045,2001619418.3223464,2000957129.8403239
DEU_1990,32.739744340000001,67.821481759999998,7.1440770990000004,24.3486078,38.113,40.907092890000001,79380.394,26516.528610000001,26495.194299999999,26432.624769999999,0.82610963100000001,0.0012356861387500752,1796943.3369451058,189283.71083218534,645121.0945954955,142642070082.37726,15025415543.64094,51209966666.701706,2104892488.5740724,2103198962.6405542,2098232168.6967592
DEU_1991,-18.146822190000002,68.019794320000003,6.4648825710000004,24.76679485,38.774999999999999,43.216851650000002,79984.244000000006,27656.644400000001,27618.773809999999,27493.723679999999,0.84850932899999998,-0.00065704662758885903,1878623.3139268027,178552.12943666027,684028.50496082287,150260265525.20999,14281357087.581419,54711502843.741669,2212095793.9108338,2209066743.3998499,2199064703.2896981
DEU_1992,-17.419917160000001,69.248771919999996,6.4774369150000002,24.25752233,38.204999999999998,42.818205710000001,80597.763999999996,27987.548620000001,27962.812239999999,27861.09086,0.79845896599999999,-0.00062296728277856509,1936390.4070495442,181127.35225058984,678308.54232139734,156068737039.24307,14598459590.637909,54670151813.203995,2255733838.6132855,2253740141.6958313,2245541625.9168367
DEU_1993,-14.9009357,70.469451370000002,6.4118676050000003,22.985214509999999,37.694000000000003,40.576687810000003,81132.271999999997,27490.87586,27484.136569999999,27430.21745,0.84532909300000003,-0.00054216495621204816,1936792.0254660535,176224.64492457881,631728.77468358562,157136337417.54279,14297505825.124348,51253590777.855377,2230397217.7917538,2229850443.8823867,2225475863.1725464
DEU_1994,-24.397687999999999,70.305176369999998,6.2812907280000001,23.349719749999998,37.646000000000001,42.857302330000003,81414.164000000004,28093.09276,28078.914369999999,28000.950540000002,0.82971935200000002,-0.00086889712609640327,1974093.0270609772,176371.82448458695,655634.78142374777,160719133456.39883,14359164643.567379,53377957618.937157,2287175661.2298527,2286021339.4611368,2279673979.4194489
DEU_1995,-24.14447135,70.622869550000004,6.158485368,23.267958610000001,37.725999999999999,44.990476950000001,81653.702000000005,28486.289639999999,28473.073369999998,28389.955699999999,0.73274773400000004,-0.00084797559561797318,2010850.1462970888,175351.00573113543,662510.29267265322,164193358612.3989,14318058767.370426,54096418009.825615,2326011005.3502474,2324931847.9781156,2318144982.5210013
DEU_1996,-11.656397030000001,71.185807870000005,6.155960887,22.26770818,37.689999999999998,47.097090280000003,81890.667000000001,28592.203170000001,28594.52694,28550.259719999998,0.76937668400000003,-0.00040764433887850851,2035524.500884379,176026.78942490779,636734.58144506835,166690459072.26389,14414951195.874247,52142619576.502472,2341434588.5908146,2341624883.666069,2337999811.4940333
DEU_1997,-8.4711627000000007,70.691391550000006,5.9294488850000002,22.304357979999999,37.627000000000002,50.957651519999999,82011.073000000004,29044.639899999998,29042.511149999998,28977.669129999998,0.88661080000000003,-0.00029168148223298528,2053055.5272998908,172206.08535596757,647774.56532774144,168373286722.44485,14122805837.172489,53124687164.636673,2381982083.0976129,2381807502.0259638,2376489738.3902764
DEU_1998,-13.975703899999999,70.375140759999994,5.8989485820000001,23.03270405,38.054000000000002,54.273396210000001,82023.672000000006,29599.68174,29591.727719999999,29494.237799999999,0.89970498499999996,-0.0004722841475239148,2082522.0036265936,174560.0802728241,681577.50690294127,170816101758.25055,14318058768.591795,55905489868.784592,2427874586.3461494,2427222168.4185882,2419225687.1972017
DEU_1999,-23.934799229999999,70.484739809999994,5.8966006960000001,23.640617949999999,38.615000000000002,57.08259134,82074.778000000006,30143.000599999999,30134.128499999999,30011.737659999999,0.93862699999999999,-0.00079427547506475923,2123996.2067236053,177688.92308645343,712389.41912470653,174326517139.68204,14583778915.379742,58469203424.209244,2473980082.498867,2473251906.8609729,2463206705.8387394
DEU_2000,-29.069763300000002,69.694608299999999,5.870016144,23.69327522,39.256999999999998,62.001922370000003,82183.669999999998,30997.9539,30988.23446,30854.158800000001,1.0853999999999999,-0.00093809033675421602,2159712.8625982618,181901.43655425712,734212.7676426681,177493129194.53088,14949327634.301004,60340299805.731712,2547525613.9928131,2546726834.743268,2535708004.9467959
DEU_2001,-0.0099799699999999995,69.628848020000007,5.7804750079999998,22.252340629999999,39.344000000000001,63.530179859999997,82320.660000000003,31356.345720000001,31354.181670000002,31269.246149999999,1.11751,-3.1829789420238436e-07,2183155.5502919001,181242.06353972672,697703.93069574225,179718805782.69241,14919966290.35224,57435448059.467766,2581275074.8585753,2581096928.8343024,2574104980.7704592
DEU_2002,37.153144079999997,69.633051210000005,5.8535974,20.4005452,39.127000000000002,64.733893530000003,82458.414999999994,31215.710429999999,31217.974969999999,31213.16202,1.0625500000000001,0.0011901202469315709,2173802.8497585081,182737.45711765706,636863.70942795358,179248337513.5697,15068241075.052469,52514772050.449608,2573998005.1567683,2574184735.5358725,2573787867.3073978
DEU_2003,43.139246450000002,70.179808499999993,5.7979146049999999,20.697343669999999,38.792999999999999,67.480107079999996,82504.551999999996,31099.66776,31101.196080000002,31083.1734,0.88603399999999999,0.0013870606885675761,2182675.9850153504,180322.07898520076,643712.14381581685,180080704304.85019,14877392342.382603,53109182042.483536,2565864155.8876433,2565990249.244556,2564503296.1053166
DEU_2004,123.1843815,69.496105959999994,5.7560424650000002,20.321693639999999,38.915999999999997,73.115760940000001,82487.209000000003,31444.70882,31445.338250000001,31435.43664,0.805365,0.0039174131478773326,2185328.5589700406,181000.70229328881,639022.53032267373,180261653577.43057,14930242759.213293,52711185014.435226,2593786268.3794832,2593838188.3034444,2593021432.1299376
DEU_2005,140.261,69.333901780000005,5.6251582539999996,19.805080199999999,38.871000000000002,77.738907690000005,82439.417000000001,31657.474040000001,31657.474040000001,31657.474040000001,0.80411999999999995,0.0044305809055636197,2194936.1956922598,178078.30139689671,626978.81229161797,180949260325.06781,14680671347.51045,51687767756.673424,2609823703.5502348,2609823703.5502348,2609823703.5502348
DEU_2006,187.61305171000001,67.666842160000002,5.4660852479999997,20.731852960000001,39.116,84.180336479999994,82346.364000000001,32928.68821,32928.68821,32867.517489999998,0.79714099999999999,0.0056975562012526347,2228180.347641923,179991.01686067251,682672.72213540564,183482549964.56833,14821605791.139076,56215616469.83297,2711557745.3831687,2711557745.3831687,2706520559.0079064
DEU_2007,263.40790508999999,65.532162279999994,5.2555278589999999,21.84572653,39.792000000000002,86.834528250000005,82236.860000000001,34140.479500000001,34133.899109999998,33991.909299999999,0.73063800000000001,0.0077169005580388266,2236868.2157256673,179391.65770890028,745679.82535967033,183953018295.08151,14752606640.174753,61322367402.927658,2807605832.97437,2807064682.3631945,2795387886.2367978
DEU_2008,245.51159215000001,65.540101089999993,5.3209832879999999,21.918123860000001,40.298000000000002,88.452898140000002,82065.368000000002,34585.212169999999,34577.882660000003,34436.423410000003,0.68267500000000003,0.0071002494445390075,2266237.9250145582,183988.335768285,757882.3149584264,185979649291.87613,15099070482.531872,62195891077.755173,2838248164.0891285,2837646665.1537194,2826037759.7454653
DEU_2009,214.42382800999999,69.777323940000002,5.8695459200000002,19.634369119999999,40.323999999999998,82.888319800000005,81837.699999999997,32711.749690000001,32707.92122,32737.087360000001,0.71984300000000001,0.0065557155579452015,2282271.2143719401,191980.64554853243,642199.39838136069,186775826960.40652,15711254476.207132,52556121704.914276,2677054357.6053128,2676741044.4259939,2679127934.2414722
DEU_2010,221.89720560000001,67.701232590000004,5.7010739030000002,20.676002749999999,40.566000000000003,89.915151949999995,81644.453999999998,34089.096100000002,34085.346089999999,34044.277499999997,0.75504499999999997,0.0065100470159257231,2307619.9435497373,194323.07706842208,704748.70949154173,188404370330.62912,15865401526.85124,57538823593.641541,2783185638.4380298,2782879470.9190845,2779526448.3119845
DNK_1980,-0.50181600000000004,70.79717488,8.3033249070000004,17.982023829999999,2.4950000000000001,47.153828279999999,5123.027,21214.96271,21255.58251,21709.063480000001,5.6359000000000004,-2.3608668441051349e-05,1504835.1921367394,176492.00766807658,382218.39121535118,7709311319.866704,904173320.56776333,1958115138.0928068,108684826.76732317,108892923.09945777,111216118.35275397
DNK_1981,-0.95131399999999999,71.063994449999996,8.4769411950000002,15.439856239999999,2.456,50.010801229999998,5121.5720000000001,20947.966410000001,20999.20419,21555.166130000001,7.1234000000000002,-4.5302383432845697e-05,1492287.3300125767,178009.01906042761,324224.69384800561,7642857005.3471727,911686007.76735234,1660540113.7205179,107286518.22239652,107548936.20178668,110396335.30675638
DNK_1982,-1.2811029,69.702047300000004,8.5940928880000005,16.688120470000001,2.4729999999999999,49.78977673,5117.8100000000004,21729.650249999999,21772.50677,22288.707630000001,8.3323999999999998,-5.88403950694925e-05,1517588.2967221104,187114.94558598887,363342.21591165062,7766728560.8473845,957618739.66942978,1859516426.0148048,111208221.3459525,111427552.8725737,114069370.79589032
DNK_1983,-0.76561855999999995,68.971685460000003,8.5384987169999995,16.73517374,2.4700000000000002,50.260207100000002,5114.2969999999996,22264.497230000001,22306.26957,22822.083699999999,9.1449999999999996,-3.4323021050085872e-05,1538501.0085680096,190462.05410450115,373299.29674522509,7868351092.6163454,974079511.92048788,1909163473.4462142,113867251.3898973,114080887.54304229,116718914.20065889
DNK_1984,-1.0408332,67.871800050000004,7.8936042730000002,19.046138719999998,2.5129999999999999,50.350591280000003,5111.6189999999997,23269.094659999999,23306.730449999999,23703.266459999999,10.3566,-4.4658052841555904e-05,1581869.7489216465,183974.10706977922,443903.22126034799,8085915464.1131172,940405541.20591772,2269064139.9555984,118942746.37685452,119135126.19609854,121162067.19899873
DNK_1985,-2.0343402799999999,67.504033449999994,7.7121066709999999,20.41356309,2.5800000000000001,51.900496400000002,5113.6909999999998,24342.2732,24374.79103,24714.869559999999,10.596399999999999,-8.3460829571674068e-05,1645396.7090258799,187980.98850669398,497576.3344964711,8414050342.3752604,961276689.0977844,2544451623.5275936,124478863.3823812,124645149.51699172,126384206.03514595
DNK_1986,-3.2780516400000002,67.762865140000002,7.1824715110000001,22.72601599,2.6509999999999998,51.514152709999998,5120.5339999999997,25739.409459999999,25760.459019999998,25986.90511,8.0909999999999993,-0.00012725128995003446,1745602.5105167564,185023.76302143297,585432.60359825974,8938417005.5864086,947420469.35919023,2997727551.4334111,131799521.27985163,131907306.26751666,133066831.17052872
DNK_1987,-2.3347803800000002,67.180910830000002,7.3177043309999998,21.741459070000001,2.6680000000000001,52.731594309999998,5127.0240000000003,25693.335009999999,25719.830849999998,25991.33525,6.8403,-9.0777439152559601e-05,1727881.662896533,188210.11760363239,559186.6497125983,8858890754.8304348,964957789.99664581,2866963373.5560846,131730345.23631024,131866190.0438904,133258199.61879601
DNK_1988,-1.0626791,66.646020809999996,7.1714030209999997,21.024516649999999,2.6509999999999998,56.392495709999999,5129.5159999999996,25631.6728,25665.356970000001,25955.090690000001,6.7314999999999996,-4.1405194606962056e-05,1710493.9147186985,184056.61850970139,539601.72494395857,8774005903.452198,944121369.55140936,2767895681.7276344,131478075.73436479,131650859.22332652,133137052.97580603
DNK_1989,-1.1786343800000001,66.066521519999995,6.9686711609999996,21.667660609999999,2.6030000000000002,58.66646197,5132.5929999999998,25830.186699999998,25852.13595,26095.063010000002,7.3102,-4.5591373272969349e-05,1707960.6960786404,180155.03424501632,560155.30780817987,8766267112.9683571,924662467.68073094,2875049211.7691092,132575835.44511309,132688492.01201835,133935337.73968494
DNK_1990,0.39960886000000001,64.931101810000001,7.2334632579999996,21.099386899999999,2.5920000000000001,60.600468380000002,5140.9539999999997,26144.119719999999,26171.43216,26442.835149999999,6.1885599999999998,1.5268895395444038e-05,1699339.9260944682,189310.09293859956,552201.17287094274,8736228390.41506,973234479.53306508,2838840828.4755645,134405716.85101286,134546128.84868065,135941399.1357331
DNK_1991,0.89114192999999997,65.078971890000005,7.2665440449999998,19.795241359999999,2.5819999999999999,63.01767881,5154.3519999999999,26351.59721,26408.591520000002,26749.266360000001,6.3964600000000003,3.3744394483329866e-05,1718643.9851845726,191899.1934464935,522764.44311604928,8858496062.3240719,989115991.53932071,2694511952.9040947,135825407.7825579,136119176.51829505,137875134.56119871
DNK_1992,2.4212627800000002,65.530471950000006,6.9221505130000001,19.68656112,2.5640000000000001,62.008784919999997,5171.393,26773.304209999998,26833.347860000002,27172.579539999999,6.03613,9.023334667864288e-05,1758401.9492643229,185744.47265460648,528256.34270011121,9093387531.6118736,960557665.67472339,2731821152.8449564,138455277.97846451,138765787.28976899,140520087.62509921
DNK_1993,3.0439151999999998,66.219822739999998,7.2552039349999999,17.991648659999999,2.54,62.297643819999998,5188.3860000000004,26556.237519999999,26640.343730000001,27087.34174,6.4839399999999996,0.00011425960681476537,1764118.8395332703,193281.12665964858,479303.7045717939,9152929489.3706665,1002817091.6251476,2486812630.5484319,137784010.96144274,138220386.44391981,140539584.66103166
DNK_1994,1.8626020000000001,65.633205759999996,7.1270352580000003,19.626677010000002,2.5800000000000001,64.859268510000007,5205.6030000000001,28071.815930000001,28132.157510000001,28504.059519999999,6.3605499999999999,6.6208999410653451e-05,1846403.6823265592,200498.8784573795,552140.7690432159,9611644547.9301834,1043717563.1943702,2874225643.7536716,146130729.2206558,146444843.53052855,148380817.74949056
DNK_1995,1.0420958499999999,64.556797450000005,7.0511028849999997,21.964491169999999,2.585,65.60894356,5232.6120000000001,28938.571940000002,28972.758180000001,29210.96831,5.6023699999999996,3.5968127146395143e-05,1870388.4813940909,204289.89878940536,636371.89121515525,9787017212.4044971,1068969775.884228,3329887194.4351158,151424318.79610729,151603202.12576616,152849663.31052572
DNK_1996,2.21369258,64.438654080000006,7.0680111529999996,21.726750039999999,2.5939999999999999,66.260752109999999,5262.0749999999998,29582.584419999999,29620.447469999999,29876.021110000001,5.7986700000000004,7.4735284881906621e-05,1908701.7682141413,209357.6530748106,643556.05825364031,10043731856.975428,1101655672.3036339,3386440245.235024,155665777.91187149,155865016.12070024,157209863.78240326
DNK_1997,0.87927453,63.606670710000003,6.8679949679999996,23.995025170000002,2.6320000000000001,68.349605659999995,5283.6629999999996,30600.876700000001,30601.393390000001,30712.665700000001,6.6044600000000004,2.8733153382725752e-05,1946452.7526249008,210170.21581630845,734281.20463012171,10284400390.292339,1110468593.0106437,3879694432.4996023,161684719.9873521,161687450.00318757,162275375.39045909
DNK_1998,-1.27090755,63.710345719999999,6.8929202309999997,25.151332270000001,2.6520000000000001,70.766202870000001,5302.7669999999998,31260.552230000001,31253.211340000002,31304.05401,6.7008299999999998,-4.0664862761587815e-05,1991152.8993316246,215425.89272920461,786059.90291687206,10558619886.53006,1142353314.9099662,4168292513.2107925,165767424.7670204,165728497.73777777,165998104.57044566
DNK_1999,2.8901350400000001,62.489404929999999,6.8358773309999998,23.413584480000001,2.6429999999999998,74.509487890000003,5320.134,31896.21788,31890.769840000001,32019.724050000001,6.9762399999999998,9.0626066868255951e-05,1992835.2300611914,218001.3906173945,746677.23378107615,10602150463.846367,1159796610.2708814,3972422938.4646516,169692153.21479592,169663168.91195858,170349222.5890227
DNK_2000,1.99801944,60.470677129999999,6.6881616509999997,25.07880467,2.6789999999999998,80.746654480000004,5337.4160000000002,33124.237399999998,33113.160920000002,33100.982880000003,8.0831400000000002,6.0339133579760947e-05,2002375.2627470538,221466.17300853587,830438.49471895758,10687509765.390329,1182057095.2745275,4432395708.7288799,176797834.6865584,176738714.90498275,176673715.63943809
DNK_2001,4.5590317499999999,60.522580429999998,6.8022603610000001,24.26083452,2.6760000000000002,82.376783630000006,5355.826,33185.872539999997,33180.15582,33226.142399999997,8.3228200000000001,0.00013740236105979806,2008148.6492958826,225700.05870618945,804978.26969683485,10755294747.763769,1208810242.6201358,4311323546.2773199,177737758.98241803,177707141.22480732,177953437.34562239
DNK_2002,3.9837891600000002,61.327756290000004,6.7475927230000003,24.453509159999999,2.645,86.482828999999995,5374.6930000000002,33278.586089999997,33272.27405,33317.16216,7.8947099999999999,0.00011973299913355337,2040513.9141524914,224507.75425744176,813623.85825570533,10967135850.797997,1206660255.2531924,4372978455.5999317,178862183.70782036,178828258.43061665,179069518.2412169
DNK_2003,6.9019782000000003,61.853860609999998,6.690185949,23.803516389999999,2.6160000000000001,85.197923000000003,5394.1379999999999,33227.758410000002,33224.352140000003,33314.061840000002,6.5876700000000001,0.0002077385337994434,2055054.4461251153,222277.0938516561,790856.41071162163,11085247279.912437,1198993318.4747846,4265988617.5631652,179235114.2942006,179216740.40375534,179700646.90549392
DNK_2004,7.1389353599999996,62.778064919999998,6.6078560079999997,24.802629679999999,2.6070000000000002,87.343763429999996,5413.3919999999998,33915.819100000001,33915.580710000002,33956.130400000002,5.9910600000000001,0.00021049132022955708,2129154.5276118796,224109.2737593824,841195.58873228147,11525948086.537928,1213191349.6948504,4553721470.4786224,183599623.7893872,183598333.29086831,183817844.65831679
DNK_2005,11.195,63.036923969999997,6.5648212560000001,25.48377009,2.6299999999999999,93.242432480000005,5432.335,34677.479099999997,34677.479099999997,34677.479099999997,5.9969099999999997,0.00032283200193753417,2185961.6134979636,227651.45190017574,883712.90468518005,11874875781.661461,1236678949.9581411,4800624542.0729675,188379683.42669848,188379683.42669848,188379683.42669848
