"","EC1","EC2","EC3","EC4","EC5","EC6"
"cpd:C00135",1.16002730064926,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00136",1.16002730064926,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00137",-0.861097188558874,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00140",-0.861097188558874,-1.37903762762312,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00141",-0.861097188558874,0.724342996327296,-0.639193836434169,1.98656964237759,-0.217592571853581,-0.333965867435794
"cpd:C00143",1.16002730064926,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00144",-0.861097188558874,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,2.99101298857332
"cpd:C00147",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00148",1.16002730064926,-1.37903762762312,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00149",1.16002730064926,0.724342996327296,-0.639193836434169,1.98656964237759,-0.217592571853581,-0.333965867435794
"cpd:C00151",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00152",-0.861097188558874,-1.37903762762312,1.56274386626301,-0.502824681265696,-0.217592571853581,2.99101298857332
"cpd:C00153",-0.861097188558874,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00154",1.16002730064926,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,2.99101298857332
"cpd:C00155",-0.861097188558874,0.724342996327296,1.56274386626301,1.98656964237759,-0.217592571853581,-0.333965867435794
"cpd:C00156",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00157",-0.861097188558874,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00158",-0.861097188558874,0.724342996327296,-0.639193836434169,1.98656964237759,-0.217592571853581,-0.333965867435794
"cpd:C00159",-0.861097188558874,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00162",1.16002730064926,-1.37903762762312,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00163",-0.861097188558874,-1.37903762762312,-0.639193836434169,-0.502824681265696,-0.217592571853581,2.99101298857332
"cpd:C00165",-0.861097188558874,0.724342996327296,1.56274386626301,1.98656964237759,-0.217592571853581,-0.333965867435794
"cpd:C00166",-0.861097188558874,0.724342996327296,-0.639193836434169,1.98656964237759,-0.217592571853581,-0.333965867435794
"cpd:C00168",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00169",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,2.99101298857332
"cpd:C00170",-0.861097188558874,0.724342996327296,-0.639193836434169,1.98656964237759,-0.217592571853581,-0.333965867435794
"cpd:C00178",-0.861097188558874,-1.37903762762312,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00181",1.16002730064926,-1.37903762762312,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00183",-0.861097188558874,0.724342996327296,-0.639193836434169,1.98656964237759,-0.217592571853581,-0.333965867435794
"cpd:C00184",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00186",1.16002730064926,-1.37903762762312,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00187",-0.861097188558874,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00188",-0.861097188558874,-1.37903762762312,-0.639193836434169,1.98656964237759,-0.217592571853581,-0.333965867435794
"cpd:C00189",-0.861097188558874,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00197",1.16002730064926,0.724342996327296,-0.639193836434169,-0.502824681265696,4.59067255252068,-0.333965867435794
"cpd:C00199",1.16002730064926,0.724342996327296,-0.639193836434169,1.98656964237759,4.59067255252068,-0.333965867435794
"cpd:C00201",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00206",1.16002730064926,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00208",-0.861097188558874,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00212",-0.861097188558874,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00219",-0.861097188558874,-1.37903762762312,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00221",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,4.59067255252068,-0.333965867435794
"cpd:C00222",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00224",-0.861097188558874,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00226",1.16002730064926,-1.37903762762312,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00229",-0.861097188558874,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00231",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,4.59067255252068,-0.333965867435794
"cpd:C00232",1.16002730064926,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00233",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00234",-0.861097188558874,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,2.99101298857332
"cpd:C00235",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,4.59067255252068,-0.333965867435794
"cpd:C00236",1.16002730064926,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00237",1.16002730064926,-1.37903762762312,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00239",-0.861097188558874,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00242",-0.861097188558874,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00245",-0.861097188558874,0.724342996327296,-0.639193836434169,1.98656964237759,-0.217592571853581,-0.333965867435794
"cpd:C00249",-0.861097188558874,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,2.99101298857332
"cpd:C00250",1.16002730064926,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00251",1.16002730064926,0.724342996327296,-0.639193836434169,1.98656964237759,4.59067255252068,-0.333965867435794
"cpd:C00253",-0.861097188558874,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00254",1.16002730064926,0.724342996327296,-0.639193836434169,1.98656964237759,4.59067255252068,-0.333965867435794
"cpd:C00255",-0.861097188558874,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00256",1.16002730064926,-1.37903762762312,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00257",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00258",1.16002730064926,-1.37903762762312,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00259",1.16002730064926,-1.37903762762312,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00262",-0.861097188558874,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00263",1.16002730064926,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00264",1.16002730064926,-1.37903762762312,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00266",-0.861097188558874,-1.37903762762312,-0.639193836434169,1.98656964237759,-0.217592571853581,-0.333965867435794
"cpd:C00267",1.16002730064926,0.724342996327296,1.56274386626301,-0.502824681265696,4.59067255252068,-0.333965867435794
"cpd:C00269",-0.861097188558874,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,2.99101298857332
"cpd:C00275",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,4.59067255252068,-0.333965867435794
"cpd:C00279",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00283",1.16002730064926,0.724342996327296,-0.639193836434169,1.98656964237759,-0.217592571853581,-0.333965867435794
"cpd:C00286",1.16002730064926,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00288",-0.861097188558874,-1.37903762762312,-0.639193836434169,-0.502824681265696,-0.217592571853581,2.99101298857332
"cpd:C00294",-0.861097188558874,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00295",1.16002730064926,0.724342996327296,-0.639193836434169,1.98656964237759,-0.217592571853581,-0.333965867435794
"cpd:C00299",-0.861097188558874,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00301",-0.861097188558874,-1.37903762762312,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00302",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00307",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00310",1.16002730064926,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00311",1.16002730064926,-1.37903762762312,-0.639193836434169,1.98656964237759,-0.217592571853581,-0.333965867435794
"cpd:C00314",1.16002730064926,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00315",1.16002730064926,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00319",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00320",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00322",1.16002730064926,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00327",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,2.99101298857332
"cpd:C00328",1.16002730064926,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00329",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00330",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00331",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00332",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00333",-0.861097188558874,-1.37903762762312,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00334",1.16002730064926,0.724342996327296,-0.639193836434169,1.98656964237759,-0.217592571853581,-0.333965867435794
"cpd:C00337",1.16002730064926,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00341",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00342",1.16002730064926,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00343",1.16002730064926,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00344",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00345",1.16002730064926,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00346",-0.861097188558874,0.724342996327296,-0.639193836434169,1.98656964237759,-0.217592571853581,-0.333965867435794
"cpd:C00350",-0.861097188558874,0.724342996327296,1.56274386626301,1.98656964237759,-0.217592571853581,-0.333965867435794
"cpd:C00352",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00353",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00354",-0.861097188558874,-1.37903762762312,1.56274386626301,1.98656964237759,-0.217592571853581,-0.333965867435794
"cpd:C00356",1.16002730064926,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00357",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,4.59067255252068,-0.333965867435794
"cpd:C00360",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00361",1.16002730064926,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00362",-0.861097188558874,0.724342996327296,-0.639193836434169,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00363",-0.861097188558874,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
"cpd:C00364",-0.861097188558874,0.724342996327296,1.56274386626301,-0.502824681265696,-0.217592571853581,-0.333965867435794
