"","V1"
"EGY_1976",-0.185314220640872
"EGY_1977",-0.307557130885808
"EGY_1978",0.0837467338780321
"EGY_1979",-0.490072144590751
"EGY_1980",-0.825882177270913
"EGY_1981",-0.53394589949858
"EGY_1982",0.0815338925266
"EGY_1983",-0.053051289483692
"EGY_1984",0.00464360237701261
"EGY_1985",-0.366826759641134
"EGY_1986",-0.705315196596599
"EGY_1987",-0.185314220640872
"EGY_1988",-0.456130238648285
"EGY_1989",-0.456130238648285
"EGY_1990",-0.456130238648285
"EGY_1991",-0.751453013322711
"EGY_1992",-0.751453013322711
"EGY_1993",-0.456130238648285
"EGY_1994",-0.456130238648285
"EGY_1995",-0.456130238648285
"EGY_1996",-0.456130238648285
"EGY_1997",-0.456130238648285
"EGY_1998",-0.185314220640872
"EGY_1999",-0.185314220640872
"EGY_2000",-0.456130238648285
"EGY_2001",-0.456130238648285
"EGY_2002",-0.67972700530853
"EGY_2003",-0.456130238648285
"EGY_2004",-0.185314220640872
"EGY_2005",0.0837467338780321
"EGY_2006",0.331730750960922
"EGY_2007",0.541561006123054
"EGY_2008",0.961538136332233
"EGY_2009",0.961538136332233
"EGY_2010",0.378738239020098
"ESP_1970",0.556667864443504
"ESP_1971",0.660275408533262
"ESP_1972",0.419142315360481
"ESP_1973",0.699256223193647
"ESP_1974",0.7530676146377
"ESP_1975",1.36247763187618
"ESP_1976",1.04830547121915
"ESP_1977",1.19880299648085
"ESP_1978",0.751940383903603
"ESP_1979",1.24083968245678
"ESP_1980",1.06751837023579
"ESP_1981",0.761614089446642
"ESP_1982",0.794503609372046
"ESP_1983",0.700151251225791
"ESP_1984",0.956253102586
"ESP_1985",0.790906738076868
"ESP_1986",0.657274660915724
"ESP_1987",1.08849687114224
"ESP_1988",0.800239659109179
"ESP_1989",0.674160894858855
"ESP_1990",1.18691648640144
"ESP_1991",1.19432061016821
"ESP_1992",1.39951085602163
"ESP_1993",1.21940692602397
"ESP_1994",1.26366538069462
"ESP_1995",1.49237399708571
"ESP_1996",1.89856169346771
"ESP_1997",1.81675513681684
"ESP_1998",1.8226399446749
"ESP_1999",1.75130996515705
"ESP_2000",1.80174678991453
"ESP_2001",2.49020743203115
"ESP_2002",2.31505839706883
"ESP_2003",2.24984186812302
"ESP_2004",2.35973315368301
"ESP_2005",2.05858740450884
"ESP_2006",2.10897649129257
"ESP_2007",2.06059120369579
"ESP_2008",2.21517552599538
"ESP_2009",2.20261434267762
"ESP_2010",1.91072261351438
"ETH_1970",-0.983544812602186
"ETH_1971",-0.983544812602186
"ETH_1974",-0.983544812602186
"FIN_1970",0.883294678483008
"FIN_1971",0.872131543856713
"FIN_1972",1.1488965718699
"FIN_1973",1.12349750217841
"FIN_1974",1.169503609304
"FIN_1975",1.14217284320547
"FIN_1976",1.02844010675366
"FIN_1977",1.07062690387297
"FIN_1978",0.836330821060176
"FIN_1979",0.803715523870946
"FIN_1980",0.825127017605232
"FIN_1981",0.899511704612222
"FIN_1982",0.962569161357916
"FIN_1983",0.961538136332233
"FIN_1984",0.895581952877504
"FIN_1985",0.961538136332233
"FIN_1986",0.895581952877504
"FIN_1987",1.08652035103551
"FIN_1988",0.962569161357916
"FIN_1989",0.962569161357916
"FIN_1990",1.08652035103551
"FIN_1991",0.892353950760777
"FIN_1992",0.899511704612222
"FIN_1993",0.899511704612222
"FIN_1994",0.891317575120968
"FIN_1995",1.0221641414275
"FIN_1996",1.08023358636274
"FIN_1997",1.03240942626391
"FIN_1998",1.18210800795519
"FIN_1999",1.21046484563372
"FIN_2000",1.31433011724269
"FIN_2001",1.09005069945679
"FIN_2002",1.367543054401
"FIN_2003",1.13006153657713
"FIN_2004",1.10347388678393
"FIN_2005",1.00676575743656
"FIN_2006",1.13309014947304
"FIN_2007",1.15515150693404
"FIN_2008",0.995895494310395
"FIN_2009",0.907284005414622
"FIN_2010",0.774686836104312
"FRA_1970",0.158379136258743
"FRA_1971",0.380536458368817
"FRA_1972",0.462226518109045
"FRA_1973",0.675677060920659
"FRA_1974",0.675887945044511
"FRA_1975",0.881401450563492
"FRA_1976",0.89614252806071
"FRA_1977",0.983666633872659
"FRA_1978",1.02658888258835
"FRA_1979",1.20874365807282
"FRA_1980",1.23069978847287
"FRA_1981",0.926632963745683
"FRA_1982",0.726565716901997
"FRA_1983",1.2001684079312
"FRA_1984",0.892957773245733
"FRA_1985",0.826260562263291
"FRA_1986",1.10159803381976
"FRA_1987",0.987831277082488
"FRA_1988",1.38587205851214
"FRA_1989",1.19894218269556
"FRA_1990",0.945494192774607
"FRA_1991",0.882096734539449
"FRA_1992",1.0309734251033
"FRA_1993",1.0904932771776
"FRA_1994",1.40875366340392
"FRA_1995",1.55322665380807
"FRA_1996",1.75741174930442
"FRA_1997",1.72756515819518
"FRA_1998",1.50484299244983
"FRA_1999",1.60182569329263
"FRA_2000",1.73932667944511
"FRA_2001",2.24124123712781
"FRA_2002",2.11851461878165
"FRA_2003",2.08827825221543
"FRA_2004",1.92452460826822
"FRA_2005",1.78028698202532
"FRA_2006",1.94034203006298
"FRA_2007",1.89195921883357
"FRA_2008",1.9313772734106
"FRA_2009",1.96029424395466
"FRA_2010",1.97625335750911
"GAB_1970",-0.983544812602186
"GAB_1971",-0.983544812602186
"GAB_1972",-0.983544812602186
"GAB_1973",-0.983544812602186
"GAB_1974",-0.490321926843292
"GAB_1975",-0.490321926843292
"GAB_1976",-0.983544812602186
"GAB_1977",-0.983544812602186
"GAB_1978",-0.983544812602186
"GAB_1979",-0.983544812602186
"GAB_1980",-0.983544812602186
"GAB_1981",-0.983544812602186
"GAB_1982",-0.983544812602186
"GAB_1983",-0.983544812602186
"GAB_1984",-0.983544812602186
"GAB_1985",-0.983544812602186
"GAB_1986",-0.983544812602186
"GAB_1987",-0.983544812602186
"GAB_1988",-0.983544812602186
"GAB_1989",-0.983544812602186
"GAB_1990",-0.983544812602186
"GAB_1991",-0.983544812602186
"GAB_1992",-0.983544812602186
"GAB_1993",-0.983544812602186
"GAB_1994",-0.983544812602186
"GAB_1995",-0.983544812602186
"GAB_1996",-0.983544812602186
"GAB_1997",-0.983544812602186
"GAB_1998",-0.983544812602186
"GAB_1999",-0.983544812602186
"GAB_2000",-0.983544812602186
"GAB_2001",-0.983544812602186
"GAB_2002",-0.983544812602186
"GAB_2003",-0.983544812602186
"GAB_2004",-0.983544812602186
"GAB_2005",-0.983544812602186
"GAB_2007",-0.983544812602186
"GAB_2008",-0.983544812602186
"GAB_2010",-0.983544812602186
"GBR_1970",0.254462942548435
"GBR_1971",0.323953392995308
"GBR_1972",0.760181260758581
"GBR_1973",0.626477536082337
"GBR_1974",0.836514527385845
"GBR_1975",0.751791258417223
"GBR_1976",0.707805617079813
"GBR_1977",0.842644298430111
"GBR_1978",0.887360715761156
"GBR_1979",1.06095579433921
"GBR_1980",1.1907804160329
"GBR_1981",1.06513574601463
"GBR_1982",1.06761620745309
"GBR_1983",1.13673608314883
"GBR_1984",0.756104101509068
"GBR_1985",0.931944930986869
"GBR_1986",1.08776529705937
"GBR_1987",0.914006622834127
"GBR_1988",1.05715740478832
"GBR_1989",0.978121935526356
"GBR_1990",1.13687462087244
"GBR_1991",1.28900688419181
"GBR_1992",1.26110932099993
"GBR_1993",1.17713586706687
"GBR_1994",1.37743094807559
"GBR_1995",1.5507880433867
"GBR_1996",1.33330296703284
"GBR_1997",1.66070700606446
"GBR_1998",1.6941993477883
"GBR_1999",1.93352292641367
"GBR_2000",1.77787975838545
"GBR_2001",1.92385861836102
"GBR_2002",1.91227296746354
"GBR_2003",1.67197513527149
"GBR_2004",1.55491854494075
"GBR_2005",1.6156351666545
"GBR_2006",1.71426078268191
"GBR_2007",1.89748893553392
"GBR_2008",2.5907918506006
"GBR_2009",1.83496178735094
"GBR_2010",2.07810848805047
"GHA_1970",-0.751453013322711
"GHA_1971",-0.751453013322711
"GHA_1972",-0.490321926843292
"GHA_1973",-0.751453013322711
"GHA_1974",-0.490321926843292
"GHA_1975",-0.490321926843292
"GHA_1976",-0.490321926843292
"GHA_1977",-0.751453013322711
"GHA_1978",-0.490321926843292
"GHA_1979",-0.983544812602186
"GHA_1980",-0.983544812602186
"GHA_1981",-0.983544812602186
"GHA_1982",-0.983544812602186
"GHA_2009",-0.983544812602186
"GHA_2010",-0.983544812602186
"GNQ_2003",-0.983544812602186
"GNQ_2004",-0.983544812602186
"GNQ_2005",-0.983544812602186
"GNQ_2006",-0.983544812602186
"GNQ_2007",-0.983544812602186
"GNQ_2008",-0.490321926843292
"GNQ_2009",-0.983544812602186
"GNQ_2010",-0.983544812602186
"GRC_1970",0.264986163713201
"GRC_1971",-0.0733121378172327
"GRC_1972",0.264986163713201
"GRC_1973",-0.244379164625458
"GRC_1974",-0.12551711901318
"GRC_1975",0.987327548509629
"GRC_1976",0.506614598616849
"GRC_1977",0.10259015920635
"GRC_1978",0.00444207491078696
"GRC_1979",-0.13969170379912
"GRC_1980",-0.0674978174599786
"GRC_1981",-0.0786139481805082
"GRC_1982",0.10259015920635
"GRC_1983",-0.42898351750368
"GRC_1984",-0.370273173388078
"GRC_1985",0.0750676200354297
"GRC_1986",-0.0613513247915838
"GRC_1987",0.331730750960922
"GRC_1988",-0.307557130885808
"GRC_1989",0.0837467338780321
"GRC_1990",0.0837467338780321
"GRC_1991",0.0837467338780321
"GRC_1992",0.331730750960922
"GRC_1993",0.362406376129165
"GRC_1994",0.553076094558388
"GRC_1995",-0.162008713132846
"GRC_1996",0.553076094558388
"GRC_1997",0.331730750960922
"GRC_1998",0.553076094558388
"GRC_1999",0.331730750960922
"GRC_2000",0.508137336934684
"GRC_2001",0.259335733394641
"GRC_2002",0.291943213498911
"GRC_2003",1.1417062802741
"GRC_2004",0.84998092191907
"GRC_2005",0.587845392029342
"GRC_2006",0.587845392029342
"GRC_2007",0.563118065562694
"GRC_2008",0.444640762792733
"GRC_2009",0.521648121794501
"GRC_2010",0.164530594285254
"GTM_1970",-0.490321926843292
"GTM_1971",-0.983544812602186
"GTM_1972",-0.983544812602186
"GTM_1973",-0.983544812602186
"GTM_1974",-0.983544812602186
"GTM_1975",-0.983544812602186
"GTM_1976",-0.983544812602186
"GTM_1977",-0.490321926843292
"GTM_1978",0.0846704633692648
"GTM_1979",-0.983544812602186
"GTM_1980",-0.983544812602186
"GTM_1981",-0.983544812602186
"GTM_1982",-0.983544812602186
"GTM_1983",-0.983544812602186
"GTM_1984",-0.983544812602186
"GTM_1985",-0.983544812602186
"GTM_1986",-0.983544812602186
"GTM_1987",-0.983544812602186
"GTM_1988",-0.983544812602186
"GTM_1989",-0.983544812602186
"GTM_1990",-0.983544812602186
"GTM_1991",-0.983544812602186
"GTM_1992",-0.983544812602186
"GTM_1993",-0.983544812602186
"GTM_1994",-0.983544812602186
"GTM_1995",-0.983544812602186
"GTM_1996",-0.983544812602186
"GTM_1997",-0.983544812602186
"GTM_1998",-0.983544812602186
"GTM_1999",-0.983544812602186
"GTM_2000",-0.983544812602186
"GTM_2001",-0.983544812602186
"GTM_2002",-0.983544812602186
"GTM_2003",-0.983544812602186
"GTM_2004",-0.983544812602186
"GTM_2005",-0.983544812602186
"GTM_2006",-0.983544812602186
"GTM_2007",-0.983544812602186
"GTM_2008",-0.983544812602186
"GTM_2009",-0.983544812602186
"GTM_2010",-0.983544812602186
"GUY_1970",-0.983544812602186
"GUY_1971",-0.983544812602186
"GUY_1972",-0.983544812602186
"GUY_1975",-0.983544812602186
"HND_1970",-0.983544812602186
"HND_1971",-0.983544812602186
"HND_1972",-0.983544812602186
"HND_1973",-0.983544812602186
"HND_1974",-0.983544812602186
"HND_1975",-0.983544812602186
"HND_1976",-0.983544812602186
"HND_1977",-0.983544812602186
"HND_1978",-0.983544812602186
"HND_1979",-0.983544812602186
"HND_1980",-0.983544812602186
"HND_1981",-0.983544812602186
"HND_1982",-0.983544812602186
"HND_1983",-0.983544812602186
"HND_1984",-0.983544812602186
"HND_1985",-0.983544812602186
"HND_1986",-0.983544812602186
"HND_1987",-0.983544812602186
"HND_1988",-0.983544812602186
"HND_1989",-0.983544812602186
"HND_1990",-0.983544812602186
"HND_1991",-0.983544812602186
"HND_1992",-0.983544812602186
"HND_1993",-0.983544812602186
"HND_1994",-0.983544812602186
"HND_1995",-0.983544812602186
"HND_1996",-0.983544812602186
"HND_1997",-0.983544812602186
"HND_1998",-0.983544812602186
"HND_1999",-0.983544812602186
"HND_2000",-0.983544812602186
"HND_2001",-0.983544812602186
"HND_2002",-0.983544812602186
"HND_2003",-0.983544812602186
"HND_2004",-0.983544812602186
"HND_2005",-0.983544812602186
"HND_2006",-0.983544812602186
"HND_2007",-0.983544812602186
"HND_2008",-0.983544812602186
"HND_2009",-0.983544812602186
"HND_2010",-0.983544812602186
"HTI_1970",-0.983544812602186
"HTI_1971",-0.983544812602186
"HTI_1972",-0.983544812602186
"HTI_1973",-0.983544812602186
"HTI_1974",-0.983544812602186
"HTI_1975",-0.983544812602186
"HTI_1976",-0.983544812602186
"HTI_1977",-0.983544812602186
"HTI_1978",-0.983544812602186
"HTI_1979",-0.983544812602186
"HTI_1980",-0.983544812602186
"HTI_1981",-0.983544812602186
"HTI_1982",-0.983544812602186
"HTI_1983",-0.983544812602186
"HTI_1984",-0.983544812602186
"HTI_1985",-0.983544812602186
"HTI_1986",-0.983544812602186
"HTI_1987",-0.983544812602186
"HTI_1988",-0.983544812602186
"HTI_1989",-0.983544812602186
"HTI_1990",-0.983544812602186
"HTI_1999",-0.983544812602186
"HUN_1970",-0.153323633323038
"HUN_1971",0.242121719934762
"HUN_1972",-0.421053354235986
"HUN_1973",-0.667180108580157
"HUN_1974",0.541504529771736
"HUN_1975",-0.459697117785182
"HUN_1976",-0.213578754494515
"HUN_1977",-0.304492762516971
"HUN_1978",-0.0526383339365622
"HUN_1979",-0.553512343734966
"HUN_1980",-0.507632386647623
"HUN_1981",-1.26931545194337
"HUN_1982",0.127008033960077
"HUN_1983",-0.193939912474446
"HUN_1984",-0.705315196596599
"HUN_1985",-0.705315196596599
"HUN_1986",-0.60431254576373
"HUN_1987",-0.60431254576373
"HUN_1988",-0.681465461132797
"HUN_1989",-0.60431254576373
"HUN_1990",-1.46544186261465
"HUN_1991",-0.751453013322711
"HUN_1992",-2.21292105804116
"HUN_1993",-0.456130238648285
"HUN_1994",-0.185314220640872
"HUN_1995",0.331730750960922
"HUN_1996",0.331730750960922
"HUN_1997",0.553076094558388
"HUN_1998",0.770214850558415
"HUN_1999",0.606702170552215
"HUN_2000",0.961538136332233
"HUN_2001",0.851429879150953
"HUN_2002",0.851429879150953
"HUN_2003",1.05296777915854
"HUN_2004",1.23297694496717
"HUN_2005",0.991082585273173
"HUN_2006",0.9150760657737
"HUN_2007",1.0524609175187
"HUN_2008",1.20673491693661
"HUN_2009",1.00416135452778
"HUN_2010",1.11932112279845
"IDN_1970",-1.17250310524392
"IDN_1971",-1.6047271960415
"IDN_1972",-1.70236778466004
"IDN_1973",-0.807422782399968
"IDN_1974",-0.964243770618295
"IDN_1975",-0.363737355742375
"IDN_1976",-0.507775162947355
"IDN_1977",-0.203928990879632
"IDN_1978",-0.260149033251092
"IDN_1979",0.120446801093702
"IDN_1980",0.27862372982717
"IDN_1981",-0.021103697248009
"IDN_1982",-0.0991619938779862
"IDN_1983",-0.0488664991383813
"IDN_1984",-0.145670002326538
"IDN_1985",0.683785846120358
"IDN_1986",0.205711425610292
"IDN_1987",0.205711425610292
"IDN_1988",0.541561006123054
"IDN_1989",0.553076094558388
"IDN_1990",0.748044468983117
"IDN_1991",0.65853507741131
"IDN_1992",0.847143012100589
"IDN_1993",1.29303074862058
"IDN_1994",1.02467503897653
"IDN_1995",1.3107013617067
"IDN_1996",1.28255218041218
"IDN_1997",1.49501708654611
"IDN_1998",1.29774282896151
"IDN_1999",1.06845457756098
"IDN_2000",1.28438656719394
"IDN_2001",1.38871712125976
"IDN_2002",1.13558098543226
"IDN_2003",1.24130624180643
"IDN_2004",1.25611819222272
"IDN_2005",1.31898207837183
"IDN_2006",1.25834222552637
"IDN_2007",1.08196800194275
"IDN_2008",1.5494417391938
"IDN_2009",1.49357034276109
"IDN_2010",1.53318902691309
"IND_1975",0.450653452077276
"IND_1976",0.605410490169115
"IND_1977",0.438539407891772
"IND_1978",0.232352150619018
"IND_1979",0.135028147198233
"IND_1980",0.702809768207908
"IND_1981",0.589362933844525
"IND_1982",0.382886218494391
"IND_1983",0.118722280395652
"IND_1984",0.515145507114516
"IND_1985",0.330418613783816
"IND_1986",0.490216166937288
"IND_1987",0.652173042459463
"IND_1988",-0.245015569968541
"IND_1989",-0.232110990288085
"IND_1990",-0.303269538035965
"IND_1991",0.176253756843705
"IND_1992",0.109244141397883
"IND_1993",0.216723056081306
"IND_1994",0.620212401894502
"IND_1995",0.946605976062647
"IND_1996",0.547017264815786
"IND_1997",1.0070292207619
"IND_1998",0.929617049183497
"IND_1999",0.779665028877233
"IND_2000",1.06160298417988
"IND_2001",1.30074603675382
"IND_2002",1.19076237913608
"IND_2003",1.17105308723194
"IND_2004",1.94096678360127
"IND_2005",1.52124539252388
"IND_2006",1.44262243138712
"IND_2007",1.4875305572859
"IND_2008",1.44386925384206
"IND_2009",1.09306546424662
"IND_2010",1.00592913222115
"IRL_1970",-0.67972700530853
"IRL_1971",-0.751453013322711
"IRL_1972",-0.67972700530853
"IRL_1973",-0.456130238648285
"IRL_1974",-0.67972700530853
"IRL_1975",-0.185314220640872
"IRL_1976",-0.185314220640872
"IRL_1977",-0.185314220640872
"IRL_1978",0.0837467338780321
"IRL_1979",0.0837467338780321
"IRL_1980",-0.185314220640872
"IRL_1981",0.0837467338780321
"IRL_1982",0.0837467338780321
"IRL_1983",0.0837467338780321
"IRL_1984",0.0837467338780321
"IRL_1985",0.0837467338780321
"IRL_1986",0.0837467338780321
"IRL_1987",0.0837467338780321
"IRL_1988",0.331730750960922
"IRL_1989",0.553076094558388
"IRL_1990",0.553076094558388
"IRL_1991",0.331730750960922
"IRL_1992",0.553076094558388
"IRL_1993",0.748044468983117
"IRL_1994",0.552354079392289
"IRL_1995",0.764492121759129
"IRL_1996",0.764492121759129
"IRL_1997",0.905562470688868
"IRL_1998",1.03224878132758
"IRL_1999",0.916486846484495
"IRL_2000",0.952508039323726
"IRL_2001",1.13762447516579
"IRL_2002",1.23311654097167
"IRL_2003",1.25609731415232
"IRL_2004",1.22060812540189
"IRL_2005",1.11346324028593
"IRL_2006",1.02783087175897
"IRL_2007",1.133378923319
"IRL_2008",1.23088722192192
"IRL_2009",1.23088722192192
"IRL_2010",0.94281468626831
"IRQ_1970",-0.751453013322711
"IRQ_1971",-0.751453013322711
"IRQ_1972",-0.67972700530853
"IRQ_1973",-0.456130238648285
"IRQ_1974",0.311315681256748
"IRQ_1975",1.04537444287492
"IRQ_1976",0.195022867544621
"IRQ_1977",0.741012866695812
"IRQ_1978",0.268953827444103
"IRQ_1979",0.863632102352158
"IRQ_1980",0.938222812410202
"IRQ_1981",1.07471363477583
"IRQ_1982",0.935449075634721
"IRQ_1983",0.171063093582988
"IRQ_1984",0.311802619363584
"IRQ_1985",-0.172605400667994
"IRQ_1986",-0.00531250340245354
"IRQ_1987",-0.553512343734966
"IRQ_1988",-0.374100265820519
"IRQ_1989",-0.0378977254435337
"IRQ_1990",-0.490072144590751
"IRQ_1998",-0.983544812602186
"IRQ_1999",-0.490321926843292
"IRQ_2000",-0.751453013322711
"IRQ_2001",-0.490321926843292
"IRQ_2002",-0.983544812602186
"IRQ_2003",-0.983544812602186
"IRQ_2004",-0.983544812602186
"IRQ_2005",-0.751453013322711
"IRQ_2006",-1.58920882745198
"IRQ_2007",-0.67972700530853
"IRQ_2008",-0.504888343769386
"IRQ_2009",0.0837467338780321
"IRQ_2010",-2.39832000931943
"ISL_1970",-0.983544812602186
"ISL_1971",-0.983544812602186
"ISL_1972",-0.983544812602186
"ISL_1977",-0.983544812602186
"ISL_1979",-0.983544812602186
"ISR_1970",-0.456130238648285
"ISR_1971",-0.185314220640872
"ISR_1972",0.331730750960922
"ISR_1973",0.331730750960922
"ISR_1974",0.0837467338780321
"ISR_1975",0.331730750960922
"ISR_1976",0.0837467338780321
"ISR_1977",0.0837467338780321
"ISR_1978",0.331730750960922
"ISR_1979",0.0837467338780321
"ISR_1980",-0.244379164625458
"ISR_1981",-0.244379164625458
"ISR_1982",0.0837467338780321
"ISR_1983",0.331730750960922
"ISR_1984",0.052227566742785
"ISR_1985",0.0837467338780321
"ISR_1986",0.331730750960922
"ISR_1987",0.331730750960922
"ISR_1988",0.331730750960922
"ISR_1989",0.331730750960922
"ISR_1990",0.264986163713201
"ISR_1991",0.331730750960922
"ISR_1992",0.331730750960922
"ISR_1993",0.331730750960922
"ISR_1994",0.331730750960922
"ISR_1995",0.553076094558388
"ISR_1996",0.553076094558388
"ISR_1997",0.553076094558388
"ISR_1998",0.553076094558388
"ISR_1999",0.481057545015974
"ISR_2000",0.65853507741131
"ISR_2001",0.919069002315898
"ISR_2002",0.895581952877504
"ISR_2003",0.770214850558415
"ISR_2004",0.541561006123054
"ISR_2005",0.748044468983117
"ISR_2006",0.961538136332233
"ISR_2007",1.20128258712149
"ISR_2008",0.919069002315898
"ISR_2009",0.919069002315898
"ISR_2010",0.919069002315898
"ITA_1970",0.2278703089078
"ITA_1971",0.586082217399159
"ITA_1972",0.529385279883269
"ITA_1973",0.656028664710846
"ITA_1974",0.934027965711222
"ITA_1975",1.05619120777603
"ITA_1976",1.06262585246009
"ITA_1977",1.47255359464807
"ITA_1978",1.00512984476995
"ITA_1979",1.1545457521897
"ITA_1980",1.26863676268586
"ITA_1981",1.04171584862385
"ITA_1982",0.652621297640127
"ITA_1983",1.17074561074909
"ITA_1984",1.08250949069461
"ITA_1985",0.85420005112622
"ITA_1986",1.10433160419172
"ITA_1987",1.14922813011635
"ITA_1988",1.1135843729074
"ITA_1989",1.20126499844905
"ITA_1990",1.11378603672089
"ITA_1991",1.04144396503296
"ITA_1992",0.967499795361148
"ITA_1993",1.30333967545956
"ITA_1994",1.48480429360097
"ITA_1995",1.62446133734004
"ITA_1996",1.76817436547058
"ITA_1997",1.56657316236552
"ITA_1998",1.53568299059961
"ITA_1999",1.69880506994875
"ITA_2000",1.69348337889651
"ITA_2001",2.19918914171103
"ITA_2002",1.9481394209276
"ITA_2003",1.96006020325937
"ITA_2004",1.94720017393001
"ITA_2005",1.67016154791335
"ITA_2006",1.72082718162196
"ITA_2007",1.70700865456629
"ITA_2008",1.97159098878381
"ITA_2009",1.6970715691331
"ITA_2010",1.70311851787747
"JAM_1970",-0.751453013322711
"JAM_1971",-0.751453013322711
"JAM_1972",-0.983544812602186
"JAM_1973",-0.983544812602186
"JAM_1974",-0.983544812602186
"JAM_1975",-0.490321926843292
"JAM_1976",-0.983544812602186
"JAM_1977",-0.983544812602186
"JAM_1978",-0.983544812602186
"JAM_1979",-0.983544812602186
"JAM_1980",-0.983544812602186
"JAM_1981",-0.983544812602186
"JAM_1982",-0.983544812602186
"JAM_1983",-0.983544812602186
"JAM_1984",-0.983544812602186
"JAM_1985",-0.983544812602186
"JAM_1986",-0.983544812602186
"JAM_1987",-0.983544812602186
"JAM_1988",-0.983544812602186
"JAM_1989",-0.983544812602186
"JAM_1990",-0.983544812602186
"JAM_1991",-0.983544812602186
"JAM_1992",-0.983544812602186
"JAM_1993",-0.983544812602186
"JAM_1994",-0.983544812602186
"JAM_1995",-0.983544812602186
"JAM_1996",-0.983544812602186
"JAM_1997",-0.983544812602186
"JAM_1998",-0.983544812602186
"JAM_1999",-0.983544812602186
"JAM_2000",-0.983544812602186
"JAM_2001",-0.983544812602186
"JAM_2002",-0.983544812602186
"JAM_2003",-0.983544812602186
"JAM_2004",-0.983544812602186
"JAM_2005",-0.983544812602186
"JAM_2006",-0.983544812602186
"JAM_2007",-0.983544812602186
"JAM_2008",-0.983544812602186
"JAM_2009",-0.983544812602186
"JOR_1976",-0.490321926843292
"JOR_1977",-0.490321926843292
"JOR_1978",-0.983544812602186
"JOR_1979",-0.983544812602186
"JOR_1980",-0.983544812602186
"JOR_1981",-0.751453013322711
"JOR_1982",-0.67972700530853
"JOR_1983",-0.490321926843292
"JOR_1984",-0.983544812602186
"JOR_1985",-0.983544812602186
"JOR_1986",-0.983544812602186
"JOR_1987",-0.983544812602186
"JOR_1989",-0.983544812602186
"JOR_2002",-0.983544812602186
"JOR_2003",-0.983544812602186
"JOR_2004",-0.983544812602186
"JOR_2005",-0.983544812602186
"JOR_2006",-0.983544812602186
"JOR_2007",-0.983544812602186
"JOR_2008",-0.983544812602186
"JOR_2009",-0.490321926843292
"JOR_2010",-0.983544812602186
"JPN_1970",0.246359794546196
"JPN_1971",0.233967766712694
"JPN_1972",0.816908000704493
"JPN_1973",0.611277888411216
"JPN_1974",0.90221175258983
"JPN_1975",0.768284523964861
"JPN_1976",1.05561906329423
"JPN_1977",0.935344811012529
"JPN_1978",1.19762305444932
"JPN_1979",0.945311553005945
"JPN_1980",1.3174856557513
"JPN_1981",0.614067174928517
"JPN_1982",0.454082013880518
"JPN_1983",0.537238183930122
"JPN_1984",0.566925665209055
"JPN_1985",0.781277666399311
"JPN_1986",0.547558958666001
"JPN_1987",0.83568256254337
"JPN_1988",0.881998782164024
"JPN_1989",0.755176936752397
"JPN_1990",1.01102494350205
"JPN_1991",1.26590820534104
"JPN_1992",1.01513105814013
"JPN_1993",1.00778642409515
"JPN_1994",1.25263788577113
"JPN_1995",1.24595662180091
"JPN_1996",1.37204437304081
"JPN_1997",1.52719984121329
"JPN_1998",1.29411714906043
"JPN_1999",1.36552978727424
"JPN_2000",1.50125907883735
"JPN_2001",2.0283685239215
"JPN_2002",1.83067797368867
"JPN_2003",1.82689052943858
"JPN_2004",1.78940711392524
"JPN_2005",1.53407846934771
"JPN_2006",1.78890058714341
"JPN_2007",1.62419476758278
"JPN_2008",1.77739007671607
"JPN_2009",1.70197867222854
"JPN_2010",1.62188946859852
"KEN_1970",-0.983544812602186
"KEN_1971",-0.983544812602186
"KEN_1972",-0.983544812602186
"KEN_1973",-0.983544812602186
"KEN_1974",-0.983544812602186
"KEN_1975",-0.983544812602186
"KEN_1976",-0.983544812602186
"KEN_1977",-0.983544812602186
"KEN_1978",-0.983544812602186
"KEN_1979",-0.983544812602186
"KEN_1980",-0.490321926843292
"KEN_1981",-0.983544812602186
"KEN_1982",-0.983544812602186
"KEN_1983",-0.983544812602186
"KEN_1984",-0.983544812602186
"KEN_1985",-0.983544812602186
"KEN_1986",-0.983544812602186
"KEN_1987",-0.983544812602186
"KEN_1988",-0.983544812602186
"KHM_2001",-0.983544812602186
"KHM_2002",-0.983544812602186
"KHM_2003",-0.983544812602186
"KHM_2004",-0.983544812602186
"KHM_2005",-0.983544812602186
"KHM_2006",-0.983544812602186
"KHM_2007",-0.983544812602186
"KHM_2008",-0.983544812602186
"KHM_2009",-0.983544812602186
"KHM_2010",-0.983544812602186
"KOR_1970",-0.751453013322711
"KOR_1971",-0.67972700530853
"KOR_1972",-2.40360600098511
"KOR_1973",-1.71561663687217
"KOR_1974",-1.06631472249581
"KOR_1975",-0.328857335232244
"KOR_1976",0.290590206656781
"KOR_1977",-0.0150182431328489
"KOR_1978",0.0980697816580302
"KOR_1979",0.332107377171625
"KOR_1980",0.510391457990513
"KOR_1981",0.546242225404148
"KOR_1982",0.301706562939427
"KOR_1983",0.385743736684627
"KOR_1984",0.39175289808176
"KOR_1985",0.747296769646047
"KOR_1986",0.120167839859941
"KOR_1987",0.0803415811742146
"KOR_1988",0.406750492795213
"KOR_1989",0.793017643067141
"KOR_1990",1.1618267307396
"KOR_1991",1.2406123559312
"KOR_1992",1.32513632011786
"KOR_1993",1.37939116739201
"KOR_1994",1.05297597044024
