"","BCA","KC","KG","KI","LE","OPENK","POP","RGDPCH","RGDPL","RGDPL2","XRAT","BCAperRGDPL","KCxRGDPL","KGxRGDPL","KIxRGDPL","KCxRGDPLxPOP","KGxRGDPLxPOP","KIxRGDPLxPOP","RGDPCHxPOP","RGDPLxPOP","RGDPL2xPOP"
"DEU_1987",0.4277027684985,0.521753327397465,0.275548661646296,-0.542180236568451,0.842089253056998,-0.656390009427771,0.829249819199726,-0.253943956479505,-0.251267925209507,-0.246202603642629,-0.225494581089004,0.654096020903267,-0.0417779702201031,0.0416966317454874,-0.469267636033332,0.472046125209516,0.620298340957188,0.414805570250136,0.487994534506622,0.488971582534811,0.487334635105233
"DEU_1988",0.501895566728529,0.446613798603685,0.121233344445391,-0.382019193992819,0.853116514223456,-0.64622049507052,0.8349901722949,-0.172573465785218,-0.171094764054046,-0.171022356817986,-0.22561081997947,0.751212432714542,0.0320826208379543,0.0133270829663702,-0.330346018816758,0.498161677702639,0.614102541570029,0.490651876292218,0.525029821821783,0.525495101095834,0.521595454157899
"DEU_1989",0.560376259225655,0.317266894140097,-0.00248899265711222,-0.202151821615943,0.87391971614032,-0.613512869336297,0.846283267465152,-0.101190644087841,-0.101637103595308,-0.107054354457826,-0.225261171354304,0.821642631951736,0.0689429334803134,-0.00937826294758141,-0.184805651835587,0.517016889949171,0.614207628258515,0.574701151550796,0.562318950194589,0.561973591064023,0.555593686521029
"DEU_1990",0.484271218683301,0.249954504097942,-0.17407648902805,-0.0642869919755314,0.916855647916102,-0.578748461851144,0.859803172722836,0.00675089297361077,0.00437050494982709,-0.00652913775455949,-0.226007602411732,0.679976963688553,0.173871662885412,-0.0397228364043799,-0.0260332681174861,0.558520029699905,0.612947414510688,0.668720253498837,0.616860407617258,0.615672883137242,0.606651900364042
"DEU_1991",-0.179498407220788,0.273510209367829,-0.488106829871777,0.00771707060315578,0.942742339023177,-0.542355750010933,0.870903399499707,0.122469152699455,0.118475881867781,0.101248857861913,-0.225883879716206,-0.277928178462477,0.325908357498507,-0.203521310883719,0.108860068631477,0.613460217102866,0.558235538029855,0.749488340899447,0.67355009202711,0.671639120417537,0.659577390542231
"DEU_1992",-0.170016582984396,0.419489032539148,-0.48230224110838,-0.0799702224387633,0.920453194112251,-0.548636841816681,0.88218138431737,0.15605491724214,0.153414784170664,0.138563096848056,-0.226160328346113,-0.260680746487142,0.433434316984961,-0.164215121719282,0.0890287604239509,0.65534920720563,0.581552621301605,0.748534518497019,0.696626124754589,0.695255389609337,0.683972432499129
"DEU_1993",-0.13715872883191,0.564482195620734,-0.512618670230418,-0.299038057969857,0.900471171218422,-0.583954346151798,0.892006937044126,0.105644153752555,0.104802765830454,0.0947983996491542,-0.225901445460634,-0.219786984043568,0.434181877633216,-0.239046216151846,-0.0724649042187932,0.66304842748626,0.559422982008987,0.669726507852437,0.683227983401831,0.68262627349117,0.673440213574671
"DEU_1994",-0.261035346008635,0.544969495652509,-0.572991802669169,-0.236277008551374,0.898594190594344,-0.548020832885261,0.897188795331094,0.166767324097817,0.165205562826487,0.152768931795112,-0.225987664445952,-0.385144942232126,0.50361285934763,-0.23679978233046,0.0104180475696777,0.688886499937726,0.56395685919449,0.718728156847678,0.713252729650814,0.712320611538687,0.701887994647335
"DEU_1995",-0.257732361891126,0.582705314878145,-0.629771719862843,-0.250354762133329,0.901722491634474,-0.514410392438003,0.901592084428847,0.206675602785222,0.205234471203967,0.192280984850811,-0.226523278362196,-0.374556632047312,0.57203147451705,-0.252380762278576,0.0342556827530874,0.713941591078805,0.560934274607475,0.735300503586706,0.733789068481201,0.732890370692413,0.72208084911654
"DEU_1996",-0.0948366315462228,0.649571524214784,-0.630938931311407,-0.422579355305401,0.900314756166415,-0.481218453433327,0.905948075549459,0.217425501594203,0.217568716586282,0.208563393401078,-0.226320961686843,-0.151706590783205,0.617959588747588,-0.24206612792617,-0.0551095991281547,0.731949945978399,0.568058938720969,0.690233266052345,0.741945142248051,0.741715023382211,0.732502352057471
"DEU_1997",-0.0532881061923948,0.590844406201978,-0.735668339839938,-0.416268938728187,0.897851219097313,-0.420391195114451,0.90816142970247,0.263346443564186,0.263063856610099,0.251976245005476,-0.225673429704977,-0.0930182124475083,0.650591323082999,-0.300382369947162,-0.0168335933594521,0.744086004597742,0.546576996476285,0.712886100917179,0.763386875410847,0.762957274211918,0.752705139343639
"DEU_1998",-0.125089909738004,0.553279915074392,-0.749770368275195,-0.290861238984206,0.914548525899006,-0.368148102403384,0.908393029863374,0.319681489849117,0.318839672359387,0.304445185766962,-0.225601105164534,-0.184420561920748,0.705439351059437,-0.264452830571539,0.100362373634857,0.761702868967401,0.560934274697284,0.777029409595583,0.78765507794215,0.786965409426482,0.775136600061824
"DEU_1999",-0.254997377117239,0.566298167270115,-0.750855929790264,-0.186189727759615,0.936485736942917,-0.323886238073876,0.909332482028082,0.374826689579602,0.373923308979365,0.357008709409263,-0.225386122953118,-0.347379197109388,0.782638206685888,-0.216696618241842,0.207188338462216,0.787018953382055,0.580473126424773,0.836165237428071,0.812035912266677,0.81129869803554,0.798221579325079
"DEU_2000",-0.321978378434461,0.472445791132114,-0.763147483360816,-0.177123121406542,0.961590352789959,-0.246376932893712,0.911334180950309,0.461601830219368,0.460662237222788,0.442575154797604,-0.224575435630885,-0.420163373502412,0.849120134111418,-0.152400103653821,0.282850642197723,0.809855629210522,0.607352541871866,0.879324830371511,0.850927184854304,0.850140687718524,0.836276427488324
"DEU_2001",0.0570804346304013,0.464634738851084,-0.804547453911837,-0.425225362712568,0.9649923801711,-0.222297606769102,0.913852389224158,0.497977501948621,0.497826090744044,0.484736429460258,-0.224398078965035,0.0544396312984271,0.8927556599954,-0.162464258218959,0.156273242408004,0.825906554888337,0.605193552601126,0.812320147893434,0.868774081267363,0.868310189595761,0.856430426145914
"DEU_2002",0.541840060406154,0.465133996713688,-0.770738804494878,-0.744070228962364,0.956506863599748,-0.203331814544795,0.916384660052422,0.483703450876282,0.483993587833546,0.479039849188308,-0.224701645528571,0.656916232212936,0.875346819697591,-0.139639738906891,-0.054661907947593,0.82251367594913,0.616096448253577,0.698817510801609,0.864925927672396,0.864656108557199,0.856263978029317
"DEU_2003",0.619923397555968,0.530078211933346,-0.796484134252572,-0.69296703098639,0.943446206757206,-0.160062292156738,0.917232769951908,0.471925475389827,0.472134080659452,0.465836638079034,-0.22567661560734,0.756587070640659,0.891863011366053,-0.176506183730397,-0.0309181491774519,0.828516460708869,0.602063018214148,0.712528452445793,0.860624704434405,0.860324152594009,0.851390645389727
"DEU_2004",1.66404040073906,0.448867543660432,-0.815844011068388,-0.75764700677188,0.948255969606405,-0.0712665570739309,0.916913963571199,0.506946085881644,0.50708351830202,0.501616738858295,-0.226122183495147,2.0371892112776,0.896800434112612,-0.166148207723497,-0.0471772012760923,0.829821413702081,0.605949198734042,0.703348065004026,0.875390067687397,0.875045764343673,0.866359388704219
"DEU_2005",1.88678957495913,0.429600817147379,-0.876359241531777,-0.846598270238195,0.946496300271333,0.0015760489944869,0.916035430759871,0.528541103865376,0.528627017502836,0.52416953360567,-0.226129060139463,2.2969015397246,0.914683805096139,-0.210753451909194,-0.0889331880358936,0.834780231555759,0.587597790804958,0.679741439128159,0.883870749656273,0.883496391464909,0.875178649814893
"DEU_2006",2.50445462474801,0.231586303714401,-0.949907758538109,-0.687025170575585,0.95607672220673,0.103067627185842,0.914324891052547,0.657565447516676,0.657725466451317,0.64707613205825,-0.226167608011496,2.93811311079405,0.97656348680534,-0.181559257360182,0.104159522706929,0.853049572186956,0.597960938765859,0.784182936262814,0.937668258111174,0.937277357532864,0.925933383834493
"DEU_2007",3.49313051514901,-0.0219724728897432,-1.04726044014693,-0.495236777704439,0.982510865995828,0.144887248319899,0.912311942086786,0.780558550901145,0.780120938054503,0.761282917521235,-0.226534931286147,3.96009591657635,0.992734827634477,-0.190707407209417,0.322607327713802,0.856442451568893,0.592887314517524,0.901977665445368,0.988459003383538,0.98776640961842,0.972578515521424
"DEU_2008",3.25968916205157,-0.0210294954577863,-1.01699666470181,-0.482771298728345,1.00229737007465,0.170386391380901,0.909159503417548,0.825697554383965,0.825209790127038,0.806433128634957,-0.226799850556287,3.64801103959861,1.04740273630726,-0.120547304420295,0.364913780987485,0.871057918918881,0.618363386718229,0.92212677513545,1.00466283287388,1.00393335383016,0.988666175976399
"DEU_2009",2.85417715798981,0.482270812991799,-0.763364894716334,-0.875991555580712,1.00331406791269,0.0827105268936948,0.90497441369355,0.635546852368634,0.635305423738904,0.633828075871484,-0.226594556487264,3.37242442783797,1.07724662715725,0.00144106815233575,-0.0361628898936678,0.876799718357259,0.663378310979535,0.699771301462887,0.919422681092322,0.918871760163098,0.911555404555449
"DEU_2010",2.95166066661344,0.235671223162694,-0.841259110202622,-0.696641542043504,1.01277717855908,0.193425759156513,0.901422083771014,0.775343293223856,0.775190124882585,0.766602063151157,-0.22640012144051,3.34931174547044,1.12443000231538,0.0371941128704456,0.180697734028002,0.888544294697586,0.674713004276873,0.814704656793837,0.975545473179003,0.974981072354832,0.964253083849091
"DNK_1980",0.0506648746918704,0.603409424494047,0.361909843695441,-1.16049480278255,-0.475942182675716,-0.480324485751442,-0.50522723806349,-0.531341803532135,-0.527739481820674,-0.486310959420701,-0.199441162571003,0.0426524598042794,-0.369849802856175,-0.234965400109599,-0.937526029169363,-0.414575384934723,-0.425411405247022,-0.467346217836993,-0.4387449397073,-0.438602593480614,-0.436303122842827
"DNK_1981",0.0448015763864378,0.635102440565029,0.442182548861673,-1.59820896498789,-0.477467229432779,-0.435309830928951,-0.505253984490517,-0.558441109988753,-0.553776041384841,-0.50194262934079,-0.191225091550989,0.0316733498567119,-0.393206022486919,-0.211810923366917,-1.13859218275902,-0.41505463392759,-0.424858984653243,-0.474210223907911,-0.43948437278607,-0.439313082442196,-0.436733414709677
"DNK_1982",0.0404997759367795,0.473329400780957,0.496348453571685,-1.38328099021761,-0.476802465461752,-0.438792307574315,-0.505323139169882,-0.479102595064217,-0.475243119079657,-0.427435312608648,-0.184547289962285,0.0248218115984461,-0.346111550975309,-0.0728251747958979,-1.00297038148852,-0.414161308661239,-0.421481473203991,-0.469620542302616,-0.437410555083107,-0.437262679766711,-0.434805493285416
"DNK_1983",0.0472238068717315,0.386576508057412,0.470644099740297,-1.37517928884352,-0.476919776750757,-0.431380175540105,-0.505387716625653,-0.424817265198534,-0.421036714515744,-0.373259209709447,-0.180058967736494,0.0372299650699247,-0.307185247345729,-0.021737525264793,-0.968448838026534,-0.413428436817553,-0.420271084785118,-0.468475360055916,-0.436004445695397,-0.435860013566603,-0.433414787557231
"DNK_1984",0.0436338787022129,0.255931345952663,0.172472642655847,-0.977273932766438,-0.475238314941687,-0.429956076420051,-0.505436944757322,-0.322853703826706,-0.319434678533379,-0.283755666967526,-0.173366805284159,0.0319994432163337,-0.226459956074185,-0.120764480158257,-0.723662590985424,-0.411859426488016,-0.422747188794623,-0.460173721284118,-0.433320496649884,-0.43318812682543,-0.431082642963989
"DNK_1985",0.0306744698091826,0.212247770703025,0.0885559568335803,-0.741828789476845,-0.472618362820578,-0.405535668804916,-0.505398856374642,-0.213929369901007,-0.210967539387963,-0.181005062429246,-0.172042291784596,0.0123614995929376,-0.108212750455727,-0.059606572241732,-0.53757605193944,-0.409493014147921,-0.421212497996912,-0.453821503509525,-0.430392968203691,-0.430275292813181,-0.428341620348645
"DNK_1986",0.0144513704638343,0.24299198077296,-0.156324564079011,-0.343667241141318,-0.469841995647463,-0.411622925545726,-0.505273065446706,-0.0721243199007127,-0.0702457062868113,-0.0518017990577883,-0.18588064091639,-0.00980069251341533,0.0783073662571208,-0.104743351745558,-0.232975329810259,-0.405711435825224,-0.422231369265232,-0.443366026852808,-0.426521764936437,-0.426436206124562,-0.424834010305964
"DNK_1987",0.0267554981358625,0.17386703877786,-0.093798723826867,-0.513189702633034,-0.469177231676435,-0.392440835148075,-0.505153763514468,-0.0768007354179695,-0.0743717094846951,-0.0513518206391879,-0.192788768664109,0.0086585901990255,0.0453223043425609,-0.0561093247109077,-0.323970959243138,-0.406284955781856,-0.420941820423058,-0.446382295145827,-0.426558345600296,-0.42645794191907,-0.424733563868015
"DNK_1988",0.0433489185278614,0.110332426230255,-0.161442157852271,-0.636633905113708,-0.469841995647463,-0.334759430478081,-0.505107954513676,-0.0830592608191916,-0.0799038169628594,-0.0550332550389282,-0.193389715573001,0.0336457028917727,0.0129572638833158,-0.119505090000533,-0.391872570458403,-0.406897120391886,-0.422473957652893,-0.448667437319895,-0.42669174706965,-0.426571775001345,-0.424797151930039
"DNK_1989",0.041836385887605,0.0414990932363778,-0.255176651390009,-0.525896430237466,-0.471718976271541,-0.298930667635964,-0.505051391794802,-0.0629107081538609,-0.060935434464276,-0.0408159790157274,-0.190193318733148,0.0315270931538075,0.00824200559115178,-0.17905582414252,-0.320612588139664,-0.406952930275296,-0.42390480361255,-0.446195783382282,-0.426111245830769,-0.426023237925709,-0.42437814419012
"DNK_1990",0.0624231536032624,-0.0933668579992846,-0.132748173177011,-0.623742635127509,-0.472149117664559,-0.268458334682781,-0.504897696347122,-0.0310474684167122,-0.0285092340340774,-0.00549204848746886,-0.196388595303829,0.0623282529091445,-0.00780444081892768,-0.0393201605428335,-0.348189848938075,-0.407169560717348,-0.420333221445519,-0.447030983054261,-0.425143594702083,-0.425041211635599,-0.42332519254964
"DNK_1991",0.0688347617002843,-0.0758027459596106,-0.117453039914411,-0.848292336209539,-0.472540155294575,-0.230372607220861,-0.504651408629383,-0.00998913882802514,-0.00442446039627679,0.0256327988730194,-0.195240278554209,0.0716786355383441,0.028127564124377,0.00019784690046376,-0.450248008613326,-0.406287802188256,-0.419165427011979,-0.450360141071541,-0.424392854502273,-0.42420963135216,-0.422310203730001
"DNK_1992",0.0887938159939901,-0.0221732514752678,-0.276685798394961,-0.867005060101937,-0.473244023028604,-0.246268806101873,-0.504338153740744,0.0328128296932655,0.0387117679192348,0.068629587983315,-0.197230528551279,0.100267487987536,0.102131863177815,-0.093743002952079,-0.431207402902786,-0.404593833919935,-0.421265369005082,-0.449499549442807,-0.42300216499903,-0.422810519692668,-0.420921907403123
"DNK_1993",0.0969157584254571,0.0597083199027777,-0.122696219094597,-1.15883758536841,-0.474182513340643,-0.241717526162067,-0.504025781208461,0.0107812256828963,0.0191111888731004,0.0599718095724809,-0.194757090727095,0.112427090515877,0.112773113727522,0.0212905958443911,-0.600927891565221,-0.404164434813263,-0.418157961954035,-0.455151031747202,-0.423357134607758,-0.423098841908669,-0.4209116737004
"DNK_1994",0.0815065871193662,-0.00997045731229483,-0.181955903418495,-0.877315994416878,-0.472618362820578,-0.201356398064889,-0.503709291013185,0.164607791038387,0.170612682219395,0.203870744199242,-0.195438624174598,0.0881088535547718,0.265935687681884,0.131456720487663,-0.348399271096938,-0.400856316575691,-0.415150481116637,-0.446214780191136,-0.418943345102981,-0.418751042101122,-0.416795927661848
"DNK_1995",0.0708038202129682,-0.137826992977086,-0.21706376720603,-0.474787706957999,-0.47242284400557,-0.189544468377286,-0.50321280012138,0.252580870583331,0.255980077614346,0.275672921877349,-0.19962636247776,0.0728040585196558,0.310580283651884,0.18931989313852,-0.0563670586933081,-0.399591580441803,-0.413293643215927,-0.435704275632635,-0.416144066466143,-0.416024113104902,-0.414450297426495
"DNK_1996",0.0860862488815262,-0.151860145508176,-0.20924611122645,-0.515722325096097,-0.472070910138556,-0.1792745297387,-0.502671198760898,0.317946164249972,0.321756313210856,0.343223700685635,-0.198542117273573,0.0924239754999363,0.3818955031602,0.26667013541797,-0.0314593032173285,-0.397740229844716,-0.410890193980185,-0.434399796250206,-0.413901160074828,-0.413771135933054,-0.412161693374431
"DNK_1997",0.0686799621098303,-0.250683714994479,-0.301724993432362,-0.125167370306847,-0.470584967144494,-0.146362415002721,-0.502274358989996,0.421299710940052,0.421376502918418,0.428203410026364,-0.194091409463679,0.0691424647147617,0.452164069586076,0.279072458297578,0.283087915599061,-0.396004599087846,-0.410242165017903,-0.423022162179499,-0.410718311134972,-0.410693148334948,-0.409502882049873
"DNK_1998",0.0406327651344584,-0.23836912443394,-0.290200623737338,0.0739272902967761,-0.469802891884461,-0.108286349475693,-0.501923181160493,0.488254756194994,0.487572025535806,0.488271935290246,-0.193559118529764,0.0340203821355593,0.535367601285572,0.359291004750354,0.462606452526463,-0.394027008643245,-0.407897627499412,-0.416365222531303,-0.408559354890377,-0.408556877651336,-0.407548877150096
"DNK_1999",0.0949098341465122,-0.38339332966442,-0.31657480755543,-0.225280685218332,-0.470154825751476,-0.0493069030383355,-0.501603933601606,0.552772872188719,0.552319426411553,0.560964011125062,-0.192037916432539,0.100466242241568,0.538499041974233,0.398601392433401,0.326065377190795,-0.39371307890838,-0.40661499249482,-0.420883242660854,-0.406483937379696,-0.406476842167691,-0.405265040342007
"DNK_2000",0.0832729861833844,-0.623179236703921,-0.384872185443556,0.0614393812400943,-0.468747090283417,0.0489663064154779,-0.501286248548765,0.677413091199953,0.676459635166824,0.670789691221192,-0.18592405491183,0.0851381358902678,0.556256576802927,0.451485124024766,0.616468564453046,-0.393097492703143,-0.404978141389904,-0.410273293475063,-0.402726414802517,-0.402736405907545,-0.40194540847742
"DNK_2001",0.116679095081344,-0.617014126247304,-0.332117848778568,-0.0793999246831718,-0.468864401572422,0.0746507291550535,-0.50094782812157,0.683668869079109,0.683263317726041,0.683502400725266,-0.184600204221358,0.124139553938664,0.567002987857919,0.516107847632372,0.528197084152363,-0.392608647324648,-0.403010937225868,-0.413066001162274,-0.40222937777988,-0.402224454331579,-0.401273701682932
"DNK_2002",0.109175571365644,-0.52137477164169,-0.357393813596502,-0.0462249212107161,-0.470076618225473,0.139345851667866,-0.500601006926572,0.693079010358711,0.692618405872108,0.692747464688523,-0.186964830886487,0.11519715438354,0.627246735112878,0.49790944400276,0.55817163856023,-0.391080911525837,-0.403169029432599,-0.411643839901312,-0.401634775937843,-0.401631783822106,-0.400687887503845
"DNK_2003",0.147240730394526,-0.458883730715519,-0.383936237103716,-0.158141634286299,-0.47121062735252,0.119100787720253,-0.50024356069046,0.687920156558869,0.687751685222157,0.692432558818561,-0.194184147502285,0.159736434145293,0.654312051494261,0.463862386250254,0.479236110864063,-0.390229126598728,-0.403732792258746,-0.414111718041824,-0.401437568238115,-0.401426415634242,-0.400356617501983
"DNK_2004",0.150331624046307,-0.349106093154295,-0.422002061205694,0.0138871644446952,-0.471562561219534,0.152910791507863,-0.499889625497346,0.757756208590535,0.757949562465672,0.757648781164086,-0.197479468598924,0.161129609306386,0.792239752702272,0.491827348989335,0.653763781265335,-0.387050921853742,-0.402688787014189,-0.407474736146653,-0.399129592144386,-0.399110118216585,-0.398195561944782
"DNK_2005",0.203239349843612,-0.31835863324433,-0.441899479811937,0.131166924079798,-0.470663174670497,0.245850611325851,-0.499541407238119,0.835062365101871,0.835324329618672,0.830917650158162,-0.197447156655753,0.217984818131758,0.897978783097172,0.545892388838722,0.801172785479285,-0.384534557827113,-0.400961704049173,-0.401779553273269,-0.396601870900641,-0.396582492018106,-0.395801120964942
"DNK_2006",0.167237690330401,-0.348127316406292,-0.486092038064003,0.474835355252966,-0.468668882757414,0.348735103600871,-0.499204530934545,0.956674067778963,0.957005880133098,0.938132120972767,-0.197724045153388,0.173592962870682,1.02183163436416,0.613612415596491,1.15529840327084,-0.381630123210681,-0.398876676426516,-0.38856408635771,-0.392812251652466,-0.392794038053412,-0.392447656874966
"DNK_2007",0.115878440591074,-0.26378921161648,-0.53645264853664,0.488812086520633,-0.468160533838393,0.378339726041306,-0.498883592192644,1.00270718416296,1.00318427562806,0.984160929336487,-0.200502761797925,0.117254767412718,1.12298859796884,0.598112371301403,1.2088449021651,-0.379203429549852,-0.398987042705597,-0.386219051552124,-0.391169583926354,-0.391148492760811,-0.390819558631673
"DNK_2008",0.19757266921912,-0.142362503458393,-0.526350054804371,0.289972300987181,-0.471132419826516,0.448514266829177,-0.498578388805749,0.954438040538513,0.955266287769026,0.946247310613471,-0.202411486276841,0.206472193913628,1.13545440560876,0.564265464013526,1.02018698267062,-0.378662318176451,-0.399599277200571,-0.392719770180295,-0.392229949361135,-0.392197704653821,-0.391578790874699
"DNK_2009",0.202810203935149,0.225138194669714,-0.267094575197785,-0.502177781380284,-0.476137701490724,0.376886764644135,-0.498288185476898,0.701020775161302,0.70217214214373,0.7313313360647,-0.200960265772774,0.223905979816231,1.02831658194372,0.607061132795194,0.259809717139093,-0.380682155546812,-0.398199564446393,-0.42020123839454,-0.39919306644384,-0.39914522040508,-0.397390912526534
"DNK_2010",0.30653696667682,0.244370137441732,-0.345271430439702,-0.491051052964456,-0.477193503091768,0.408850331897242,-0.498011254258229,0.736359157336172,0.737765468387618,0.766002461987207,-0.199506449266436,0.341507238456505,1.08258698073498,0.557187177931305,0.293860390973403,-0.379277319924176,-0.3992681783965,-0.418698902097492,-0.39791182972961,-0.397857564877619,-0.396136248078235
"ESP_1980",0.0241702140124845,0.418912396175449,-0.917441051751043,-0.275789288910952,-0.0969094079009817,-0.925720149100189,0.0897260384272619,-1.09447451383931,-1.09207867421498,-1.09383615745422,-0.228190298652692,-0.0270580729560689,-1.14753342989812,-1.60223975976803,-1.00431037887885,-0.176287675932162,-0.252315816047484,-0.198656425585221,-0.185640876934755,-0.18505368764579,-0.185200846921192
"ESP_1981",0.0223493993848624,0.43017272366349,-0.797576361106078,-0.596563472679698,-0.109187989483491,-0.909975840745264,0.0945503218011495,-1.11537813063301,-1.11250519281656,-1.11272020008849,-0.227505789766808,-0.0326764158949153,-1.17072306514368,-1.55791355106887,-1.12053281599738,-0.177622073941656,-0.242577124652163,-0.225649589084588,-0.187578066205364,-0.186889737922272,-0.18671825165516
"ESP_1982",0.0231812706316157,0.376105898823803,-0.703777623526272,-0.588485155271559,-0.113450299650668,-0.897389483074139,0.0988244192225127,-1.10547060260204,-1.10277044856304,-1.10271933542545,-0.226923625249186,-0.0300700617210983,-1.17156296408314,-1.5011500298356,-1.11093173983019,-0.175943834798828,-0.230654535865601,-0.221456524696626,-0.183716475003441,-0.183060106254222,-0.182858499471789
"ESP_1983",0.0387485568174328,0.313403452002618,-0.65608279611236,-0.722555437540422,-0.115874732956769,-0.885503768516504,0.102516639392249,-1.09032815693722,-1.08744353503652,-1.08675100290146,-0.225809190344732,0.00910433051067325,-1.16768220265424,-1.46254315637937,-1.14228797391687,-0.173813827021151,-0.222171155360922,-0.227883230955964,-0.179051497746939,-0.178357911531711,-0.178058704468456
"ESP_1984",0.0734870917701132,0.197763316830316,-0.645969864540044,-0.834703285304572,-0.127996899487272,-0.867453558618324,0.105801486662089,-1.07403358605433,-1.07112224955694,-1.07004326543862,-0.225233864277053,0.0943058452827274,-1.17605608522138,-1.44226615572393,-1.16676781433537,-0.17367155918374,-0.217161375241036,-0.232799237349369,-0.174310372348902,-0.173611309877929,-0.173264763982145
"ESP_1985",0.073995670397289,0.201249102849781,-0.594984417426936,-0.746197061015315,-0.132572039758462,-0.865337630800873,0.108963116543363,-1.04111389211128,-1.03829455762903,-1.03724150917665,-0.224925702491231,0.0947308829494847,-1.13462667671294,-1.38474005689163,-1.11557327968052,-0.166156859345254,-0.205250250513178,-0.218420167760487,-0.166257911669379,-0.165580219169176,-0.16529185146992
"ESP_1986",0.0874230932348865,0.18694678018005,-0.569813114974842,-0.46447038815401,-0.124399353291123,-0.855886897625356,0.112137816328154,-0.986357408392395,-0.984232314778025,-0.984007844610452,-0.225921460422737,0.12453929200391,-1.07158598077507,-1.32016217985442,-0.982863952280261,-0.155340202456545,-0.191923318317413,-0.182926202003762,-0.153736444196476,-0.153205554244137,-0.153167527323888
"ESP_1987",0.0568977772704823,0.207876750114703,-0.485192457338303,-0.220650666847075,-0.102735868588224,-0.831264406487087,0.11532065952681,-0.890357903420345,-0.888804047768923,-0.888940428532085,-0.226471524063219,0.0539149825280153,-0.948083734976786,-1.18052980562746,-0.824211472033686,-0.135327563390645,-0.164426848027504,-0.140412219017933,-0.132757756304654,-0.132357468616462,-0.132538899964276
"ESP_1988",0.0249832647053598,0.138824275038631,-0.541646060996978,0.130722921435213,-0.0845135150294671,-0.817676288370841,0.118504109345459,-0.79545159048526,-0.795823444631337,-0.797556470168771,-0.226703599795203,-0.0125672023871425,-0.853249560040827,-1.12479125013066,-0.618093186109888,-0.11948670791981,-0.152481331078841,-0.0851993833161099,-0.111827976067992,-0.111834632557408,-0.112483203864037
"ESP_1989",-0.0472324916294969,0.17074442832092,-0.45940800755528,0.387538671380616,-0.0671123404937448,-0.803068870944427,0.121457098713498,-0.700626977509059,-0.702392050009048,-0.704740195519668,-0.226640825483152,-0.152827327526362,-0.72893738804031,-0.982599553481361,-0.435792014023935,-0.0991570934845515,-0.124222502883526,-0.0358797726860927,-0.090873220365853,-0.0911815824006609,-0.0921023044294959
"ESP_1990",-0.112927419634525,0.161713893760889,-0.393136225370826,0.488208543966087,-0.0544036175182171,-0.790026645374454,0.123961630463836,-0.627852030938014,-0.63038058116669,-0.632825397795424,-0.227186706378492,-0.271464864802492,-0.64316674976158,-0.867667966420663,-0.328443437810675,-0.0847913783787519,-0.101156879199706,-0.00611948576566193,-0.0745445829940617,-0.0750237302231387,-0.0760797612409846
"ESP_1991",-0.138467412009964,0.215857338092977,-0.290220227673917,0.434401757654489,-0.0503368261660484,-0.761594383918673,0.125995627305161,-0.581040949671912,-0.582616029044278,-0.584194908624549,-0.227121043986296,-0.311897160261171,-0.566866040282029,-0.749404872647821,-0.305950771244569,-0.0720421549117828,-0.0775753743480338,0.00120965147080013,-0.0637347023824262,-0.0640279622458152,-0.0649859236900892
"ESP_1992",-0.156817782187174,0.338292922029182,-0.205552822508707,0.226303943014506,-0.059721729286438,-0.732614848897419,0.127668556572831,-0.570579324491383,-0.57032354926635,-0.570307471594667,-0.227171934004313,-0.343938016460936,-0.511672838018794,-0.678432537551403,-0.381826250737795,-0.0626660486451598,-0.0630963073364919,-0.01757188639251,-0.0605814640206142,-0.0605004627639832,-0.0611564784844639
"ESP_1993",0.000706354627557623,0.372118975831014,-0.0612712027619198,-0.223851053832583,-0.0809159688333178,-0.719484876849628,0.129236044256015,-0.613075945569596,-0.610291458494205,-0.607521069942703,-0.226345975439116,-0.0526405147504194,-0.551064619471296,-0.623569425116755,-0.602650904767294,-0.0678370024819882,-0.0516953317757941,-0.0747391585732912,-0.0684184601526721,-0.0678079009376064,-0.0678443942524729
"ESP_1994",-0.00946253996156793,0.258573449268755,-0.124370779497113,-0.182830599786183,-0.0843570999774606,-0.662145133808514,0.130526269836896,-0.565845673836771,-0.563659266495249,-0.561366165968463,-0.226123626237219,-0.0691604805875225,-0.529409583373106,-0.615328905474118,-0.548098730593872,-0.0637930630869091,-0.0493394741953676,-0.0595523881429015,-0.0578899139952576,-0.0574105957950279,-0.0576178278368081
"ESP_1995",0.0376457652863789,0.163489674771639,-0.143801609154993,-0.00246151642197556,-0.0721567259209541,-0.623062283699549,0.131570832702457,-0.503695672181443,-0.502422539578187,-0.501056153146575,-0.226431323272352,0.0193020329480313,-0.485249001804445,-0.562382755636594,-0.420531673087737,-0.0564079285143817,-0.0385632880680518,-0.025155299994348,-0.0443866173289512,-0.0441070753163269,-0.0445993502685003
"ESP_1996",0.0418616200965911,0.149681228010865,-0.213603860579118,-0.0158321034730279,-0.0637885206386067,-0.581704642715086,0.132597546234242,-0.451674294408298,-0.450398424911121,-0.449171567583759,-0.2263658268586,0.027552554804491,-0.426037399765566,-0.55674559364692,-0.382576715504067,-0.0466915316701359,-0.0368451168481203,-0.0144153741643665,-0.0329592297419858,-0.0326883100839126,-0.0332905074439819
