"","death","protein.metabolism","cell.cycle.and.proliferation","other.metabolic.processes","signal.transduction","stress.response","developmental.processes","cell.adhesion","DNA.metabolism","cell.cell.signaling","other.biological.processes","cell.organization.and.biogenesis","RNA.metabolism","transport"
"P20594",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,2.12022070884084,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P20618",-0.25922032489973,3.18202408212806,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P20645",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,3.50210384676636
"P20674",-0.25922032489973,-0.314228932677019,-0.169554573688313,2.73611703721922,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P20700",3.85727481618751,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P20701",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,2.12022070884084,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P20702",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,4.52193290119946,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P20711",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,2.12022070884084,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P20719",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,8.08227646718406,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P20749",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,2.12022070884084,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P20783",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,2.60147718354167,-0.326333398851497,-0.285509532221012
"P20800",-0.25922032489973,-0.314228932677019,-0.169554573688313,2.73611703721922,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P20807",-0.25922032489973,3.18202408212806,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P20809",-0.25922032489973,3.18202408212806,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P20810",3.85727481618751,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P20823",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,3.64998289107401,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P20827",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,2.60147718354167,-0.326333398851497,-0.285509532221012
"P20849",-0.25922032489973,-0.314228932677019,-0.169554573688313,2.73611703721922,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P20908",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,2.60147718354167,-0.326333398851497,-0.285509532221012
"P20916",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,2.12022070884084,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P20929",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,2.60147718354167,-0.326333398851497,-0.285509532221012
"P20930",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,3.64998289107401,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P20936",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,3.06399539427677,-0.285509532221012
"P20941",-0.25922032489973,-0.314228932677019,-0.169554573688313,2.73611703721922,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P20962",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,8.79670018533873,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P20963",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,3.73749461122292,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P21127",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,3.06399539427677,-0.285509532221012
"P21246",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,2.12022070884084,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P21266",-0.25922032489973,-0.314228932677019,-0.169554573688313,2.73611703721922,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P21333",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,2.60147718354167,-0.326333398851497,-0.285509532221012
"P21359",3.85727481618751,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P21397",-0.25922032489973,-0.314228932677019,-0.169554573688313,2.73611703721922,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P21452",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,2.12022070884084,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P21453",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,2.12022070884084,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P21506",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,3.06399539427677,-0.285509532221012
"P21549",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,2.12022070884084,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P21554",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,2.12022070884084,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P21579",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,2.60147718354167,-0.326333398851497,-0.285509532221012
"P21580",3.85727481618751,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P21583",3.85727481618751,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P21673",-0.25922032489973,-0.314228932677019,-0.169554573688313,2.73611703721922,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P21675",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,2.60147718354167,-0.326333398851497,-0.285509532221012
"P21695",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,2.12022070884084,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P21709",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,2.60147718354167,-0.326333398851497,-0.285509532221012
"P21728",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,2.12022070884084,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P21730",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,3.73749461122292,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P21731",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,2.12022070884084,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P21741",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,2.12022070884084,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P21757",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,3.50210384676636
"P21781",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,3.64998289107401,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P21796",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,2.12022070884084,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P21802",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,3.73749461122292,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P21810",-0.25922032489973,-0.314228932677019,-0.169554573688313,2.73611703721922,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P21817",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,2.12022070884084,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P21854",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,2.60147718354167,-0.326333398851497,-0.285509532221012
"P21860",3.85727481618751,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P21912",-0.25922032489973,-0.314228932677019,-0.169554573688313,2.73611703721922,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P21917",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,8.08227646718406,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P21918",-0.25922032489973,-0.314228932677019,-0.169554573688313,2.73611703721922,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P21926",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,2.12022070884084,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P21941",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,3.64998289107401,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P21953",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,2.12022070884084,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P21964",-0.25922032489973,-0.314228932677019,-0.169554573688313,2.73611703721922,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P21980",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,3.64998289107401,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P22001",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,2.60147718354167,-0.326333398851497,-0.285509532221012
"P22004",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,8.08227646718406,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P22059",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,3.50210384676636
"P22061",-0.25922032489973,3.18202408212806,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P22083",-0.25922032489973,-0.314228932677019,-0.169554573688313,2.73611703721922,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P22087",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,3.06399539427677,-0.285509532221012
"P22102",-0.25922032489973,-0.314228932677019,-0.169554573688313,2.73611703721922,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P22223",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,2.60147718354167,-0.326333398851497,-0.285509532221012
"P22234",-0.25922032489973,-0.314228932677019,-0.169554573688313,2.73611703721922,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P22301",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,2.12022070884084,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P22303",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,3.64998289107401,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P22307",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,2.60147718354167,-0.326333398851497,-0.285509532221012
"P22314",-0.25922032489973,3.18202408212806,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P22362",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,2.12022070884084,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P22392",-0.25922032489973,-0.314228932677019,-0.169554573688313,2.73611703721922,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P22413",-0.25922032489973,-0.314228932677019,-0.169554573688313,2.73611703721922,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P22415",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,2.12022070884084,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P22455",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,8.79670018533873,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P22459",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,2.60147718354167,-0.326333398851497,-0.285509532221012
"P22460",-0.25922032489973,-0.314228932677019,5.89712214379852,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P22532",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,3.64998289107401,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P22557",-0.25922032489973,-0.314228932677019,-0.169554573688313,2.73611703721922,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P22570",-0.25922032489973,-0.314228932677019,-0.169554573688313,2.73611703721922,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P22607",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,3.73749461122292,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P22626",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,3.50210384676636
"P22670",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,2.12022070884084,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P22674",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,2.12022070884084,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P22676",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,2.12022070884084,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P22681",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,2.60147718354167,-0.326333398851497,-0.285509532221012
"P22692",-0.25922032489973,-0.314228932677019,5.89712214379852,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P22694",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,2.12022070884084,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P22695",-0.25922032489973,-0.314228932677019,-0.169554573688313,2.73611703721922,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P22735",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,2.60147718354167,-0.326333398851497,-0.285509532221012
"P22736",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,3.73749461122292,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P22748",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,2.12022070884084,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P22830",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,2.12022070884084,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P22888",-0.25922032489973,-0.314228932677019,-0.169554573688313,2.73611703721922,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P22894",-0.25922032489973,-0.314228932677019,-0.169554573688313,2.73611703721922,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P22897",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,-0.471594314172283,-0.384352412316152,-0.326333398851497,3.50210384676636
"P23025",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,2.12022070884084,-0.384352412316152,-0.326333398851497,-0.285509532221012
"P23141",-0.25922032489973,-0.314228932677019,-0.169554573688313,-0.365439057422732,-0.267527885679682,-0.221118723547279,-0.273942114502749,-0.0898079408044121,-0.113665807633885,-0.123713168578115,2.12022070884084,-0.384352412316152,-0.326333398851497,-0.285509532221012
