ID,Globalisation_score
ISL_1995,67.96
ISL_1996,68.84
ISL_1997,74.63
ISL_1998,75.98
ISL_1999,76.77
ISL_2000,78.23
ISL_2001,78.37
ISL_2002,77.15
ISL_2003,78.35
ISL_2004,73.73
ISL_2005,73.21
ISL_2006,74.11
ISL_2007,74.18
ISL_2008,78.39
ISL_2009,73.56
ISL_2010,73.32
ISL_2011,68.66
ISR_1970,50.17
ISR_1971,50.68
ISR_1972,50.72
ISR_1973,51.41
ISR_1974,51.41
ISR_1975,52.47
ISR_1976,52.92
ISR_1977,52.82
ISR_1978,53.40
ISR_1979,52.98
ISR_1980,52.50
ISR_1981,52.21
ISR_1982,51.57
ISR_1983,51.16
ISR_1984,51.92
ISR_1985,52.54
ISR_1986,51.80
ISR_1987,51.80
ISR_1988,51.04
ISR_1989,51.36
ISR_1990,51.31
ISR_1991,52.20
ISR_1992,52.64
ISR_1993,57.31
ISR_1994,58.56
ISR_1995,59.06
ISR_1996,61.31
ISR_1997,63.58
ISR_1998,65.30
ISR_1999,67.37
ISR_2000,68.68
ISR_2001,72.83
ISR_2002,73.20
ISR_2003,73.67
ISR_2004,73.76
ISR_2005,74.74
ISR_2006,74.67
ISR_2007,75.14
ISR_2008,78.73
ISR_2009,78.41
ISR_2010,78.30
ISR_2011,73.01
ITA_1970,50.57
ITA_1971,50.73
ITA_1972,51.10
ITA_1973,51.34
ITA_1974,52.12
ITA_1975,51.44
ITA_1976,51.33
ITA_1977,51.59
ITA_1978,52.11
ITA_1979,52.28
ITA_1980,52.72
ITA_1981,53.96
ITA_1982,54.15
ITA_1983,53.69
ITA_1984,54.49
ITA_1985,58.89
ITA_1986,58.61
ITA_1987,58.26
ITA_1988,58.09
ITA_1989,63.82
ITA_1990,64.74
ITA_1991,67.25
ITA_1992,68.96
ITA_1993,71.66
ITA_1994,72.02
ITA_1995,72.93
ITA_1996,73.98
ITA_1997,76.04
ITA_1998,77.82
ITA_1999,80.12
ITA_2000,81.57
ITA_2001,80.84
ITA_2002,80.17
ITA_2003,79.90
ITA_2004,80.68
ITA_2005,80.26
ITA_2006,80.48
ITA_2007,81.47
ITA_2008,81.00
ITA_2009,80.48
ITA_2010,80.65
ITA_2011,80.31
JAM_1970,40.50
JAM_1971,41.21
JAM_1972,41.30
JAM_1973,41.95
JAM_1974,42.86
JAM_1975,43.49
JAM_1976,44.57
JAM_1977,45.46
JAM_1978,47.63
JAM_1979,48.78
JAM_1980,49.08
JAM_1981,48.89
JAM_1982,47.80
JAM_1983,47.36
JAM_1984,48.45
JAM_1985,48.79
JAM_1986,47.68
JAM_1987,46.88
JAM_1988,45.95
JAM_1989,50.58
JAM_1990,50.57
JAM_1991,48.21
JAM_1992,49.77
JAM_1993,48.37
JAM_1994,49.97
JAM_1995,60.62
JAM_1996,56.01
JAM_1997,56.38
JAM_1998,57.27
JAM_1999,57.65
JAM_2000,58.55
JAM_2001,57.18
JAM_2002,56.61
JAM_2003,58.09
JAM_2004,65.11
JAM_2005,60.67
JAM_2006,62.54
JAM_2007,63.91
JAM_2008,63.37
JAM_2009,62.41
JAM_2010,61.16
JAM_2011,61.33
JOR_1970,37.09
JOR_1971,37.62
JOR_1972,36.79
JOR_1973,38.54
JOR_1974,38.84
JOR_1975,40.00
JOR_1976,40.35
JOR_1977,40.93
JOR_1978,41.11
JOR_1979,42.20
JOR_1980,42.79
JOR_1981,43.38
JOR_1982,43.73
JOR_1983,44.32
JOR_1984,46.56
JOR_1985,46.86
JOR_1986,45.57
JOR_1987,44.97
JOR_1988,45.18
JOR_1989,49.93
JOR_1990,50.57
JOR_1991,52.74
JOR_1992,53.36
JOR_1993,54.98
JOR_1994,54.74
JOR_1995,55.60
JOR_1996,60.36
JOR_1997,62.10
JOR_1998,62.20
JOR_1999,64.12
JOR_2000,66.08
JOR_2001,67.03
JOR_2002,67.60
JOR_2003,68.33
JOR_2004,68.42
JOR_2005,69.97
JOR_2006,70.32
JOR_2007,70.97
JOR_2008,70.84
JOR_2009,69.81
JOR_2010,70.56
JOR_2011,69.46
JPN_1970,33.90
JPN_1971,37.81
JPN_1972,38.30
JPN_1973,38.65
JPN_1974,39.10
JPN_1975,39.67
JPN_1976,40.12
JPN_1977,40.38
JPN_1978,40.54
JPN_1979,40.93
JPN_1980,41.31
JPN_1981,42.51
JPN_1982,42.92
JPN_1983,43.15
JPN_1984,43.88
JPN_1985,44.45
JPN_1986,44.29
JPN_1987,44.63
JPN_1988,44.98
JPN_1989,45.36
JPN_1990,46.38
JPN_1991,47.85
JPN_1992,53.07
JPN_1993,53.93
JPN_1994,53.97
JPN_1995,50.14
JPN_1996,54.49
JPN_1997,55.68
JPN_1998,58.14
JPN_1999,58.53
JPN_2000,59.44
JPN_2001,59.26
JPN_2002,59.46
JPN_2003,61.04
JPN_2004,61.35
JPN_2005,61.68
JPN_2006,65.98
JPN_2007,66.37
JPN_2008,65.61
JPN_2009,65.66
JPN_2010,65.70
JPN_2011,65.00
KEN_1970,25.27
KEN_1971,26.26
KEN_1972,26.40
KEN_1973,26.73
KEN_1974,28.11
KEN_1975,28.12
KEN_1976,29.01
KEN_1977,29.09
KEN_1978,28.98
KEN_1979,28.35
KEN_1980,28.70
KEN_1981,29.08
KEN_1982,28.61
KEN_1983,29.25
KEN_1984,29.65
KEN_1985,30.19
KEN_1986,29.99
KEN_1987,29.08
KEN_1988,32.65
KEN_1989,33.39
KEN_1990,34.10
KEN_1991,35.76
KEN_1992,37.86
KEN_1993,41.45
KEN_1994,41.76
KEN_1995,42.07
KEN_1996,41.09
KEN_1997,41.62
KEN_1998,40.79
KEN_1999,42.23
KEN_2000,43.12
KEN_2001,43.78
KEN_2002,44.77
KEN_2003,46.02
KEN_2004,46.38
KEN_2005,46.37
KEN_2006,46.76
KEN_2007,47.10
KEN_2008,46.68
KEN_2009,47.52
KEN_2010,47.50
KEN_2011,46.68
KHM_1970,24.26
KHM_1971,24.11
KHM_1972,23.97
KHM_1973,23.73
KHM_1974,23.49
KHM_1975,22.99
KHM_1976,23.01
KHM_1977,23.06
KHM_1978,23.06
KHM_1979,23.10
KHM_1980,23.07
KHM_1981,23.13
KHM_1982,23.12
KHM_1983,23.11
KHM_1984,23.10
KHM_1985,23.14
KHM_1986,23.12
KHM_1987,23.07
KHM_1988,23.06
KHM_1989,23.19
KHM_1990,23.22
KHM_1991,23.01
KHM_1992,25.32
KHM_1993,26.14
KHM_1994,28.95
KHM_1995,30.19
KHM_1996,32.30
KHM_1997,32.55
KHM_1998,34.48
KHM_1999,36.57
KHM_2000,38.61
KHM_2001,38.84
KHM_2002,39.95
KHM_2003,39.20
KHM_2004,40.00
KHM_2005,45.35
KHM_2006,47.41
KHM_2007,47.83
KHM_2008,47.90
KHM_2009,47.19
KHM_2010,48.30
KHM_2011,49.04
KOR_1970,26.99
KOR_1971,27.41
KOR_1972,27.86
KOR_1973,29.26
KOR_1974,30.07
KOR_1975,30.69
KOR_1976,31.52
KOR_1977,32.30
KOR_1978,32.84
KOR_1979,33.88
KOR_1980,35.90
KOR_1981,37.63
KOR_1982,37.64
KOR_1983,36.91
KOR_1984,36.77
KOR_1985,36.49
KOR_1986,36.97
KOR_1987,37.41
KOR_1988,41.45
KOR_1989,43.49
KOR_1990,43.09
KOR_1991,44.19
KOR_1992,45.93
KOR_1993,52.03
KOR_1994,52.91
KOR_1995,53.74
KOR_1996,55.56
KOR_1997,56.86
KOR_1998,59.18
KOR_1999,59.57
KOR_2000,60.73
KOR_2001,62.81
KOR_2002,62.22
KOR_2003,62.24
KOR_2004,63.49
KOR_2005,62.56
KOR_2006,63.41
KOR_2007,64.96
KOR_2008,64.93
KOR_2009,64.13
KOR_2010,64.61
KOR_2011,64.79
KWT_1970,46.65
KWT_1971,46.69
KWT_1972,46.39
KWT_1973,47.35
KWT_1974,49.20
KWT_1975,49.83
KWT_1976,50.32
KWT_1977,51.26
KWT_1978,52.09
KWT_1979,52.09
KWT_1980,52.85
KWT_1981,53.85
KWT_1982,54.36
KWT_1983,55.18
KWT_1984,61.53
KWT_1985,61.00
KWT_1986,61.67
KWT_1987,60.44
KWT_1988,60.00
KWT_1989,59.65
KWT_1990,60.54
KWT_1991,64.54
KWT_1992,65.12
KWT_1993,64.69
KWT_1994,65.91
KWT_1995,66.49
KWT_1996,68.53
KWT_1997,69.53
KWT_1998,69.37
KWT_1999,69.00
KWT_2000,67.85
KWT_2001,67.14
KWT_2002,66.99
KWT_2003,66.90
KWT_2004,67.53
KWT_2005,68.10
KWT_2006,69.18
KWT_2007,70.72
KWT_2008,71.09
KWT_2009,71.43
KWT_2010,71.44
KWT_2011,70.49
LAO_1970,16.30
LAO_1971,16.30
LAO_1972,15.78
LAO_1973,14.29
LAO_1974,14.29
LAO_1975,14.23
LAO_1976,13.82
LAO_1977,14.55
LAO_1978,15.91
LAO_1979,15.96
LAO_1980,15.96
LAO_1981,16.02
LAO_1982,15.91
LAO_1983,15.74
LAO_1984,17.20
LAO_1985,16.92
LAO_1986,16.81
LAO_1987,16.72
LAO_1988,16.86
LAO_1989,17.04
LAO_1990,16.64
LAO_1991,17.76
LAO_1992,17.22
LAO_1993,17.23
LAO_1994,18.09
LAO_1995,18.43
LAO_1996,19.47
LAO_1997,21.27
LAO_1998,21.11
LAO_1999,22.82
LAO_2000,23.33
LAO_2001,24.58
LAO_2002,24.55
LAO_2003,24.63
LAO_2004,24.19
LAO_2005,25.44
LAO_2006,26.60
LAO_2007,26.98
LAO_2008,26.91
LAO_2009,26.88
LAO_2010,26.83
LAO_2011,27.07
LBN_1970,48.35
LBN_1971,48.48
LBN_1972,48.29
LBN_1973,48.75
LBN_1974,48.65
LBN_1975,48.92
LBN_1976,49.01
LBN_1977,49.24
LBN_1978,49.83
LBN_1979,50.19
LBN_1980,50.22
LBN_1981,50.27
LBN_1982,50.48
LBN_1983,50.43
LBN_1984,51.04
LBN_1985,51.52
LBN_1986,51.45
LBN_1987,51.68
LBN_1988,51.43
LBN_1989,51.68
LBN_1990,51.89
LBN_1991,52.91
LBN_1992,52.55
LBN_1993,52.10
LBN_1994,52.07
LBN_1995,52.67
LBN_1996,53.29
LBN_1997,56.50
LBN_1998,56.69
LBN_1999,57.79
LBN_2000,59.30
LBN_2001,60.21
LBN_2002,61.07
LBN_2003,63.44
LBN_2004,67.41
LBN_2005,68.15
LBN_2006,68.79
LBN_2007,64.92
LBN_2008,65.02
LBN_2009,64.41
LBN_2010,66.18
LBN_2011,65.82
LBR_1970,24.21
LBR_1971,24.34
LBR_1972,24.20
LBR_1973,24.34
LBR_1974,24.90
LBR_1975,25.04
LBR_1976,25.31
LBR_1977,25.45
LBR_1978,25.41
LBR_1979,25.80
LBR_1980,26.20
LBR_1981,26.31
LBR_1982,26.42
LBR_1983,26.56
LBR_1984,26.81
LBR_1985,26.59
LBR_1986,26.97
LBR_1987,27.05
LBR_1988,26.91
LBR_1989,27.11
LBR_1990,22.97
LBR_1991,23.63
LBR_1992,24.93
LBR_1993,25.38
LBR_1994,25.96
LBR_1995,26.74
LBR_1996,26.79
LBR_1997,26.62
LBR_1998,26.50
LBR_1999,27.32
LBR_2000,27.52
LBR_2001,27.66
LBR_2002,26.00
LBR_2003,26.47
LBR_2004,26.03
LBR_2005,27.94
LBR_2006,28.79
LBR_2007,29.39
LBR_2008,29.49
LBR_2009,30.27
LBR_2010,31.73
LBR_2011,31.61
LBY_1970,34.62
LBY_1971,34.78
LBY_1972,36.04
LBY_1973,37.01
LBY_1974,37.82
LBY_1975,38.13
LBY_1976,38.64
LBY_1977,38.84
LBY_1978,39.04
LBY_1979,39.34
LBY_1980,39.29
LBY_1981,39.29
LBY_1982,39.34
LBY_1983,38.71
LBY_1984,39.15
LBY_1985,39.18
LBY_1986,38.60
LBY_1987,39.33
LBY_1988,39.05
LBY_1989,39.28
LBY_1990,40.64
LBY_1991,41.86
LBY_1992,41.63
LBY_1993,41.01
LBY_1994,41.03
LBY_1995,42.04
LBY_1996,42.64
LBY_1997,42.62
LBY_1998,43.58
LBY_1999,50.35
LBY_2000,51.89
LBY_2001,47.63
LBY_2002,42.44
LBY_2003,43.31
LBY_2004,43.53
LBY_2005,43.65
LBY_2006,43.73
LBY_2007,44.03
LBY_2008,51.27
LBY_2009,50.29
LBY_2010,49.61
LBY_2011,43.25
LSO_1970,32.16
LSO_1971,32.55
LSO_1972,32.93
LSO_1973,33.27
LSO_1974,33.49
LSO_1975,34.46
LSO_1976,35.01
LSO_1977,34.67
LSO_1978,34.40
LSO_1979,34.97
LSO_1980,34.85
LSO_1981,35.24
LSO_1982,37.11
LSO_1983,36.48
LSO_1984,36.48
LSO_1985,36.51
LSO_1986,35.94
LSO_1987,35.87
LSO_1988,36.40
LSO_1989,37.39
LSO_1990,36.80
LSO_1991,37.99
LSO_1992,38.22
LSO_1993,37.32
LSO_1994,38.85
LSO_1995,40.76
LSO_1996,41.47
LSO_1997,42.06
LSO_1998,42.58
LSO_1999,42.89
LSO_2000,43.27
LSO_2001,42.78
LSO_2002,44.08
LSO_2003,43.63
LSO_2004,43.83
LSO_2005,41.92
LSO_2006,40.23
LSO_2007,42.55
LSO_2008,46.49
LSO_2009,42.42
LSO_2010,47.30
LSO_2011,45.64
LUX_1970,71.26
LUX_1971,71.53
LUX_1972,71.37
LUX_1973,70.18
LUX_1974,70.07
LUX_1975,70.21
LUX_1976,70.35
LUX_1977,71.33
LUX_1978,71.45
LUX_1979,71.01
LUX_1980,70.74
LUX_1981,70.81
LUX_1982,71.07
LUX_1983,71.61
LUX_1984,72.01
LUX_1985,76.41
LUX_1986,76.81
LUX_1987,76.05
LUX_1988,74.37
LUX_1989,72.97
LUX_1990,73.13
LUX_1991,75.51
LUX_1992,82.10
LUX_1993,82.85
LUX_1994,77.65
LUX_1995,78.00
LUX_1996,78.82
LUX_1997,79.33
LUX_1998,79.81
LUX_1999,80.50
LUX_2000,80.88
LUX_2001,80.38
LUX_2002,80.66
LUX_2003,81.39
LUX_2004,82.07
LUX_2005,80.84
LUX_2006,80.27
LUX_2007,85.62
LUX_2008,85.43
LUX_2009,85.44
LUX_2010,84.96
LUX_2011,84.57
MAC_1970,33.95
MAC_1971,33.99
MAC_1972,33.99
MAC_1973,33.99
MAC_1974,34.04
MAC_1975,34.08
MAC_1976,34.08
MAC_1977,34.08
MAC_1978,34.12
MAC_1979,34.12
MAC_1980,34.12
MAC_1981,34.07
MAC_1982,34.11
MAC_1983,34.07
MAC_1984,34.26
MAC_1985,34.46
MAC_1986,34.36
MAC_1987,34.51
MAC_1988,34.80
MAC_1989,35.09
MAC_1990,35.09
MAC_1991,35.25
MAC_1992,35.66
MAC_1993,35.95
MAC_1994,36.76
MAC_1995,36.63
MAC_1996,38.55
MAC_1997,39.37
MAC_1998,40.07
MAC_1999,40.29
MAC_2000,41.66
MAC_2001,41.80
MAC_2002,41.96
MAC_2003,41.56
MAC_2004,41.20
MAC_2005,41.33
MAC_2006,41.38
MAC_2007,41.76
MAC_2008,42.23
MAC_2009,42.33
MAC_2010,42.12
MAC_2011,42.12
MAR_1970,31.27
MAR_1971,32.59
MAR_1972,33.26
MAR_1973,34.11
MAR_1974,34.26
MAR_1975,34.56
MAR_1976,35.29
MAR_1977,36.56
MAR_1978,36.82
MAR_1979,37.20
MAR_1980,37.27
MAR_1981,37.55
MAR_1982,37.36
MAR_1983,38.30
MAR_1984,38.88
MAR_1985,39.62
MAR_1986,38.04
MAR_1987,37.53
MAR_1988,36.40
MAR_1989,35.02
MAR_1990,35.18
MAR_1991,41.18
MAR_1992,45.96
MAR_1993,47.89
MAR_1994,48.12
MAR_1995,47.65
MAR_1996,43.96
MAR_1997,44.94
MAR_1998,44.84
MAR_1999,45.76
MAR_2000,50.75
MAR_2001,53.77
MAR_2002,54.93
MAR_2003,55.94
MAR_2004,55.07
MAR_2005,57.76
MAR_2006,57.63
MAR_2007,59.72
MAR_2008,59.89
MAR_2009,60.65
MAR_2010,62.36
MAR_2011,64.56
MDA_1970,31.77
MDA_1971,31.77
MDA_1972,31.77
MDA_1973,31.74
MDA_1974,31.74
MDA_1975,31.74
MDA_1976,31.74
MDA_1977,31.74
MDA_1978,31.74
MDA_1979,31.74
MDA_1980,31.71
MDA_1981,31.71
MDA_1982,31.71
MDA_1983,31.71
MDA_1984,31.71
MDA_1985,31.68
MDA_1986,31.68
MDA_1987,31.68
MDA_1988,31.68
MDA_1989,31.68
MDA_1990,31.68
MDA_1991,30.50
MDA_1992,32.30
MDA_1993,32.24
MDA_1994,34.87
MDA_1995,37.18
MDA_1996,41.38
MDA_1997,47.02
MDA_1998,51.02
MDA_1999,51.60
MDA_2000,54.25
MDA_2001,54.53
MDA_2002,54.66
MDA_2003,60.37
MDA_2004,60.09
MDA_2005,59.56
MDA_2006,62.68
MDA_2007,65.69
MDA_2008,64.97
MDA_2009,63.76
MDA_2010,63.43
MDA_2011,64.12
MDG_1970,17.24
MDG_1971,17.01
MDG_1972,17.04
MDG_1973,17.91
MDG_1974,18.25
MDG_1975,18.43
MDG_1976,18.59
MDG_1977,18.19
MDG_1978,18.43
MDG_1979,18.81
MDG_1980,19.06
MDG_1981,19.70
MDG_1982,19.62
MDG_1983,20.21
MDG_1984,21.76
MDG_1985,21.91
MDG_1986,22.22
MDG_1987,23.46
MDG_1988,23.05
MDG_1989,23.10
MDG_1990,22.47
MDG_1991,23.18
MDG_1992,23.09
MDG_1993,23.27
MDG_1994,24.43
MDG_1995,25.29
MDG_1996,24.99
MDG_1997,26.15
MDG_1998,26.60
MDG_1999,29.01
MDG_2000,30.50
MDG_2001,32.43
MDG_2002,32.33
MDG_2003,33.16
MDG_2004,41.27
MDG_2005,38.90
MDG_2006,40.99
MDG_2007,41.38
MDG_2008,42.18
MDG_2009,42.72
MDG_2010,41.42
MDG_2011,39.55
MDV_1970,25.75
MDV_1971,25.70
MDV_1972,25.65
MDV_1973,25.60
MDV_1974,25.60
MDV_1975,25.50
MDV_1976,25.50
MDV_1977,25.50
MDV_1978,25.45
MDV_1979,25.45
MDV_1980,26.92
MDV_1981,27.03
MDV_1982,27.64
MDV_1983,27.39
MDV_1984,27.29
MDV_1985,27.10
MDV_1986,27.43
MDV_1987,27.64
MDV_1988,27.93
MDV_1989,28.01
MDV_1990,27.86
MDV_1991,28.83
MDV_1992,28.93
MDV_1993,29.12
MDV_1994,29.72
MDV_1995,29.97
MDV_1996,30.51
MDV_1997,31.28
MDV_1998,32.25
MDV_1999,33.51
MDV_2000,34.12
MDV_2001,34.91
MDV_2002,35.03
MDV_2003,35.69
MDV_2004,36.18
MDV_2005,36.80
MDV_2006,38.09
MDV_2007,38.45
MDV_2008,38.54
MDV_2009,38.65
MDV_2010,39.28
MDV_2011,37.59
MEX_1970,40.81
MEX_1971,40.53
MEX_1972,40.73
MEX_1973,41.10
MEX_1974,41.11
MEX_1975,41.35
MEX_1976,41.35
MEX_1977,41.63
MEX_1978,41.51
MEX_1979,41.95
MEX_1980,42.12
MEX_1981,42.40
MEX_1982,43.66
MEX_1983,44.45
MEX_1984,42.79
MEX_1985,47.43
MEX_1986,49.77
MEX_1987,49.87
MEX_1988,49.51
MEX_1989,49.09
MEX_1990,49.98
MEX_1991,51.95
MEX_1992,56.99
MEX_1993,56.67
MEX_1994,57.36
MEX_1995,60.74
MEX_1996,56.74
MEX_1997,56.69
MEX_1998,56.93
MEX_1999,56.79
MEX_2000,57.45
MEX_2001,57.26
MEX_2002,57.48
MEX_2003,57.44
MEX_2004,57.58
MEX_2005,59.99
MEX_2006,59.26
MEX_2007,59.76
MEX_2008,59.20
MEX_2009,60.32
MEX_2010,60.53
MEX_2011,60.78
MLI_1970,22.27
MLI_1971,21.98
MLI_1972,22.15
MLI_1973,22.60
MLI_1974,22.95
MLI_1975,22.52
MLI_1976,22.36
MLI_1977,22.94
MLI_1978,22.73
MLI_1979,22.58
MLI_1980,23.06
MLI_1981,24.19
MLI_1982,24.53
MLI_1983,25.81
MLI_1984,25.81
MLI_1985,26.60
MLI_1986,26.38
MLI_1987,25.47
MLI_1988,25.06
MLI_1989,24.46
MLI_1990,25.36
MLI_1991,25.63
MLI_1992,25.37
MLI_1993,29.27
MLI_1994,33.07
MLI_1995,33.33
MLI_1996,33.76
MLI_1997,33.68
MLI_1998,34.47
MLI_1999,36.55
MLI_2000,36.60
MLI_2001,39.12
MLI_2002,41.86
MLI_2003,42.62
MLI_2004,43.38
MLI_2005,42.73
MLI_2006,45.43
MLI_2007,43.48
MLI_2008,44.34
MLI_2009,45.67
MLI_2010,46.71
MLI_2011,46.65
MLT_1970,50.14
MLT_1971,50.35
MLT_1972,49.54
MLT_1973,50.85
MLT_1974,51.44
MLT_1975,51.02
MLT_1976,51.69
MLT_1977,52.19
MLT_1978,52.67
MLT_1979,53.93
MLT_1980,53.52
MLT_1981,52.99
MLT_1982,51.69
MLT_1983,51.72
MLT_1984,51.93
MLT_1985,52.05
MLT_1986,52.53
MLT_1987,51.29
MLT_1988,52.27
MLT_1989,52.96
MLT_1990,52.99
MLT_1991,54.16
MLT_1992,54.60
MLT_1993,55.73
MLT_1994,55.64
MLT_1995,61.41
MLT_1996,63.95
MLT_1997,64.18
MLT_1998,65.36
MLT_1999,66.19
MLT_2000,66.38
MLT_2001,65.45
MLT_2002,68.76
MLT_2003,68.41
MLT_2004,74.26
MLT_2005,74.46
MLT_2006,75.36
MLT_2007,76.21
MLT_2008,75.99
MLT_2009,76.12
MLT_2010,76.34
MLT_2011,75.95
MMR_1970,17.40
MMR_1971,17.81
MMR_1972,16.94
MMR_1973,17.46
MMR_1974,17.42
MMR_1975,17.35
MMR_1976,17.28
MMR_1977,17.52
MMR_1978,17.42
MMR_1979,17.51
MMR_1980,17.39
MMR_1981,17.48
MMR_1982,17.49
MMR_1983,17.20
MMR_1984,16.82
MMR_1985,16.96
MMR_1986,16.74
MMR_1987,16.42
MMR_1988,16.71
MMR_1989,17.72
MMR_1990,19.09
MMR_1991,20.29
MMR_1992,20.75
MMR_1993,21.00
MMR_1994,21.62
MMR_1995,23.75
MMR_1996,23.91
MMR_1997,26.00
MMR_1998,28.13
MMR_1999,28.12
MMR_2000,27.92
MMR_2001,28.86
MMR_2002,29.44
MMR_2003,31.76
MMR_2004,32.19
MMR_2005,31.72
MMR_2006,35.73
MMR_2007,32.00
MMR_2008,31.88
MMR_2009,31.72
MMR_2010,31.55
MMR_2011,32.06
MNE_1970,60.60
MNE_1971,60.60
MNE_1972,60.60
MNE_1973,60.60
MNE_1974,60.56
MNE_1975,60.56
MNE_1976,60.56
MNE_1977,60.56
MNE_1978,60.56
MNE_1979,60.56
MNE_1980,60.56
MNE_1981,60.56
MNE_1982,60.53
MNE_1983,60.53
MNE_1984,60.53
MNE_1985,60.53
MNE_1986,60.53
MNE_1987,60.53
MNE_1988,60.53
MNE_1989,60.53
MNE_1990,60.49
MNE_1991,60.49
MNE_1992,60.49
MNE_1993,60.49
MNE_1994,60.49
MNE_1995,60.49
MNE_1996,60.49
MNE_1997,60.49
MNE_1998,60.49
MNE_1999,60.53
MNE_2000,60.53
MNE_2001,61.05
MNE_2002,60.86
MNE_2003,60.03
MNE_2004,61.01
MNE_2005,61.38
MNE_2006,64.32
MNE_2007,65.28
MNE_2008,66.90
MNE_2009,66.96
MNE_2010,68.12
MNE_2011,67.27
MNG_1970,26.49
MNG_1971,26.23
MNG_1972,26.43
MNG_1973,26.79
MNG_1974,26.79
MNG_1975,26.99
MNG_1976,27.22
MNG_1977,27.52
MNG_1978,27.45
MNG_1979,27.52
MNG_1980,27.59
MNG_1981,27.78
MNG_1982,27.95
MNG_1983,28.05
MNG_1984,27.55
MNG_1985,27.60
MNG_1986,26.54
MNG_1987,26.60
MNG_1988,26.91
MNG_1989,26.71
MNG_1990,26.40
MNG_1991,28.48
MNG_1992,28.30
MNG_1993,31.09
MNG_1994,31.30
MNG_1995,31.25
MNG_1996,31.54
MNG_1997,34.59
MNG_1998,36.16
MNG_1999,36.66
MNG_2000,37.83
MNG_2001,38.26
MNG_2002,44.52
MNG_2003,46.00
MNG_2004,46.01
MNG_2005,47.90
MNG_2006,50.85
MNG_2007,50.62
MNG_2008,51.21
MNG_2009,54.76
MNG_2010,56.18
MNG_2011,55.72
MRT_1970,29.78
MRT_1971,29.37
MRT_1972,31.31
MRT_1973,31.80
MRT_1974,31.62
MRT_1975,31.32
MRT_1976,32.61
MRT_1977,32.30
MRT_1978,31.01
MRT_1979,31.41
MRT_1980,32.43
MRT_1981,34.03
MRT_1982,34.54
MRT_1983,34.42
MRT_1984,34.43
MRT_1985,35.94
MRT_1986,36.19
MRT_1987,35.15
MRT_1988,35.19
MRT_1989,34.09
MRT_1990,33.66
MRT_1991,31.43
MRT_1992,31.12
MRT_1993,35.04
MRT_1994,32.90
MRT_1995,33.92
MRT_1996,34.34
MRT_1997,34.13
MRT_1998,33.26
MRT_1999,34.17
MRT_2000,35.82
MRT_2001,37.48
MRT_2002,37.34
MRT_2003,37.41
MRT_2004,38.83
MRT_2005,40.24
MRT_2006,40.47
MRT_2007,42.06
MRT_2008,48.51
MRT_2009,46.45
MRT_2010,42.98
MRT_2011,45.61
MUS_1970,35.53
MUS_1971,35.63
MUS_1972,35.68
MUS_1973,35.93
MUS_1974,36.26
MUS_1975,37.08
MUS_1976,37.17
MUS_1977,38.03
MUS_1978,38.90
MUS_1979,39.24
MUS_1980,40.31
MUS_1981,40.96
MUS_1982,41.14
MUS_1983,41.08
MUS_1984,41.47
MUS_1985,42.04
MUS_1986,42.35
MUS_1987,41.81
MUS_1988,42.08
MUS_1989,42.28
MUS_1990,42.40
MUS_1991,43.83
MUS_1992,44.43
MUS_1993,44.83
MUS_1994,44.81
MUS_1995,46.36
MUS_1996,46.07
MUS_1997,47.07
MUS_1998,48.57
MUS_1999,48.97
MUS_2000,49.50
MUS_2001,55.32
MUS_2002,52.89
MUS_2003,56.85
MUS_2004,55.61
MUS_2005,61.26
MUS_2006,65.85
MUS_2007,67.97
MUS_2008,68.52
MUS_2009,64.40
MUS_2010,66.27
MUS_2011,65.71
MWI_1970,29.12
MWI_1971,29.54
MWI_1972,29.21
MWI_1973,29.42
MWI_1974,29.37
MWI_1975,29.75
MWI_1976,29.46
MWI_1977,29.33
MWI_1978,29.50
MWI_1979,31.06
MWI_1980,31.12
MWI_1981,30.93
MWI_1982,30.44
MWI_1983,31.70
MWI_1984,31.73
MWI_1985,33.45
MWI_1986,34.09
MWI_1987,32.83
MWI_1988,31.99
MWI_1989,30.50
MWI_1990,29.69
MWI_1991,29.54
MWI_1992,30.23
MWI_1993,28.49
MWI_1994,37.94
MWI_1995,37.45
MWI_1996,34.53
MWI_1997,27.31
MWI_1998,29.70
MWI_1999,36.17
MWI_2000,36.43
MWI_2001,39.02
MWI_2002,39.05
MWI_2003,39.99
MWI_2004,41.22
MWI_2005,40.46
MWI_2006,40.80
MWI_2007,42.62
MWI_2008,42.25
MWI_2009,40.94
MWI_2010,42.60
MWI_2011,41.39
MYS_1970,40.75
MYS_1971,41.02
MYS_1972,41.19
MYS_1973,41.73
MYS_1974,42.97
MYS_1975,42.82
MYS_1976,44.73
MYS_1977,45.39
MYS_1978,46.24
MYS_1979,46.31
MYS_1980,47.17
MYS_1981,47.77
MYS_1982,51.67
MYS_1983,52.28
MYS_1984,51.70
MYS_1985,52.50
MYS_1986,52.72
MYS_1987,52.18
MYS_1988,56.04
MYS_1989,57.17
MYS_1990,56.82
MYS_1991,57.14
MYS_1992,58.35
MYS_1993,60.49
MYS_1994,62.56
MYS_1995,63.32
MYS_1996,68.70
MYS_1997,69.85
MYS_1998,71.27
MYS_1999,72.02
MYS_2000,72.96
MYS_2001,74.73
MYS_2002,75.93
MYS_2003,75.62
MYS_2004,77.08
MYS_2005,76.50
