"","death","protein.metabolism","cell.cycle.and.proliferation","other.metabolic.processes","signal.transduction","stress.response","developmental.processes","cell.adhesion","DNA.metabolism","cell.cell.signaling","other.biological.processes","cell.organization.and.biogenesis","RNA.metabolism","transport"
"Q13637",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,2.70020525454373,-0.326003736211347,-0.30244338487354
"Q13639",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,2.10854500771644,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13641",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,10.0900337078685,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13642",-0.236826344334896,-0.310042102336728,6.12466204987786,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13643",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,2.70020525454373,-0.326003736211347,-0.30244338487354
"Q13651",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,2.10854500771644,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13671",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,3.80197140106716,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13683",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,3.54600301559476,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13685",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,2.10854500771644,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13686",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,8.79193367916191,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13698",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,3.54600301559476,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13702",4.22214610059475,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13705",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,3.54600301559476,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13724",-0.236826344334896,3.22509561996749,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13733",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,3.30612430709895
"Q13740",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,2.70020525454373,-0.326003736211347,-0.30244338487354
"Q13748",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,2.70020525454373,-0.326003736211347,-0.30244338487354
"Q13751",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,2.10854500771644,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13753",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,2.70020525454373,-0.326003736211347,-0.30244338487354
"Q13761",4.22214610059475,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13765",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,3.54600301559476,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13769",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,4.57549445511775,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13772",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,3.06719008153774,-0.30244338487354
"Q13790",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,3.30612430709895
"Q13794",4.22214610059475,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13795",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,3.30612430709895
"Q13796",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,2.70020525454373,-0.326003736211347,-0.30244338487354
"Q13797",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,4.57549445511775,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13813",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,2.70020525454373,-0.326003736211347,-0.30244338487354
"Q13823",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,2.10854500771644,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13829",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,2.70020525454373,-0.326003736211347,-0.30244338487354
"Q13835",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,2.70020525454373,-0.326003736211347,-0.30244338487354
"Q13838",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,4.57549445511775,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13867",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,2.10854500771644,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13868",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,3.06719008153774,-0.30244338487354
"Q13873",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,8.79193367916191,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13882",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,2.10854500771644,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13884",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,2.10854500771644,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13885",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,2.70020525454373,-0.326003736211347,-0.30244338487354
"Q13886",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,2.10854500771644,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13887",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,2.10854500771644,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13888",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,3.06719008153774,-0.30244338487354
"Q13889",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,3.06719008153774,-0.30244338487354
"Q13895",-0.236826344334896,-0.310042102336728,6.12466204987786,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13901",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,3.06719008153774,-0.30244338487354
"Q13905",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,2.10854500771644,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13907",-0.236826344334896,-0.310042102336728,-0.16326050614852,2.61937431608979,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13936",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,2.10854500771644,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13939",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,2.10854500771644,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13948",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,3.30612430709895
"Q13950",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,2.10854500771644,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13951",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,3.54600301559476,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13952",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,3.06719008153774,-0.30244338487354
"Q13956",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,2.10854500771644,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13972",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,7.97537722937276,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q13976",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,10.0900337078685,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q14003",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,2.70020525454373,-0.326003736211347,-0.30244338487354
"Q14004",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,3.06719008153774,-0.30244338487354
"Q14005",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,2.10854500771644,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q14008",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,2.70020525454373,-0.326003736211347,-0.30244338487354
"Q14011",-0.236826344334896,-0.310042102336728,-0.16326050614852,2.61937431608979,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q14012",-0.236826344334896,3.22509561996749,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q14019",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,4.57549445511775,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q14028",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,3.30612430709895
"Q14031",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,2.10854500771644,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q14032",-0.236826344334896,-0.310042102336728,-0.16326050614852,2.61937431608979,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q14050",-0.236826344334896,-0.310042102336728,-0.16326050614852,2.61937431608979,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q14055",-0.236826344334896,-0.310042102336728,-0.16326050614852,2.61937431608979,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q14061",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,3.54600301559476,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q14088",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,2.10854500771644,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q14093",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,2.10854500771644,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q14094",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,2.10854500771644,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q14103",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,3.06719008153774,-0.30244338487354
"Q14106",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,2.10854500771644,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q14108",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,10.0900337078685,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q14112",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,2.70020525454373,-0.326003736211347,-0.30244338487354
"Q14114",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,2.70020525454373,-0.326003736211347,-0.30244338487354
"Q14116",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,2.10854500771644,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q14117",-0.236826344334896,-0.310042102336728,-0.16326050614852,2.61937431608979,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q14118",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,2.70020525454373,-0.326003736211347,-0.30244338487354
"Q14126",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,2.10854500771644,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q14134",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,2.10854500771644,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q14135",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,3.06719008153774,-0.30244338487354
"Q14137",-0.236826344334896,-0.310042102336728,6.12466204987786,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q14139",-0.236826344334896,3.22509561996749,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q14140",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,3.06719008153774,-0.30244338487354
"Q14141",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,2.10854500771644,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q14142",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,3.06719008153774,-0.30244338487354
"Q14145",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,2.10854500771644,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q14147",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,3.06719008153774,-0.30244338487354
"Q14151",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,3.06719008153774,-0.30244338487354
"Q14152",-0.236826344334896,3.22509561996749,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q14153",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,2.10854500771644,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q14155",4.22214610059475,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q14157",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,2.10854500771644,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q14160",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,2.10854500771644,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q14161",-0.236826344334896,-0.310042102336728,-0.16326050614852,2.61937431608979,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q14162",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,2.70020525454373,-0.326003736211347,-0.30244338487354
"Q14164",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,4.57549445511775,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q14165",-0.236826344334896,3.22509561996749,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q14166",-0.236826344334896,3.22509561996749,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q14168",-0.236826344334896,-0.310042102336728,-0.16326050614852,2.61937431608979,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
"Q14181",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,2.70020525454373,-0.326003736211347,-0.30244338487354
"Q14183",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,-0.21853712993429,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,3.30612430709895
"Q14185",-0.236826344334896,-0.310042102336728,-0.16326050614852,-0.381738272422388,-0.262999197198334,4.57549445511775,-0.281983805951158,-0.0990993147497545,-0.113731001932104,-0.125375314232043,-0.47422057513233,-0.370310895651025,-0.326003736211347,-0.30244338487354
