ID,sig_0,sig_1,sig_2,sig_3,sig_4,sig_5,sig_6,sig_7,sig_8,sig_9,sig_10,sig_11,sig_12,sig_13,sig_14,sig_15,sig_16,sig_17,sig_18,sig_19,sig_20,sig_21,sig_22,sig_23,sig_24,sig_25,sig_26,sig_27,sig_28,sig_29,sig_30,sig_31,sig_32,sig_33,sig_34,sig_35,sig_36,sig_37,sig_38,sig_39,sig_40,sig_41,sig_42,sig_43,sig_44,sig_45,sig_46,sig_47,sig_48,sig_49,sig_50,sig_51,sig_52,sig_53,sig_54,sig_55,sig_56,sig_57,sig_58,sig_59,sig_60,sig_61,sig_62,sig_63,sig_64,sig_65,sig_66,sig_67,sig_68,sig_69,sig_70,sig_71,sig_72
ARG,12,374,3,63,382,57,7669,0,0,613,2069,3,994,24,193,437,157,0,570,8411,405,0,112709,0,1557,4481,32,132,124,902,0,19528,33233,0,0,126,0,0,0,2275,29281,608,0,1400,0,182,737,41,113,0,0,0,54,0,10720,0,559,5805,1,1561,343,0,0,0,0,1829,3688,24,0,0,1956,84,386,
KWT,11,375,11,44,315,306,8001,5,18,758,1558,20,925,44,96,461,388,467,358,7733,4160,151,118916,0,1798,3857,444,116,670,476,32,23993,25534,10,5,86,23,570,18,3505,27146,1361,0,1156,0,176,462,330,234,18,0,58,24,24,11282,20,839,2710,20,1200,990,0,11,24,3,2237,2091,80,69,0,1584,66,134,
PER,5,264,0,10,364,0,6657,0,0,970,354,0,351,0,10,306,0,0,2059,8050,0,0,110730,0,5753,1376,0,181,0,71,0,30442,5005,0,0,81,0,0,0,8620,10655,0,0,147,0,557,289,0,0,0,0,0,6,0,5484,0,2276,267,0,795,0,0,0,0,0,1469,264,0,0,0,263,0,5,
VIR,3,91,1,2,671,8,2256,0,5,444,128,0,18,1,0,776,118,5,11330,3164,3,0,42951,0,4380,0,0,1303,9,55,0,12899,3822,0,11,36,207,4,0,5077,669,60,0,210,0,1468,107,0,0,0,0,36,0,0,7,0,1437,0,0,483,8,0,10,0,0,65,0,0,5,0,0,0,0,
PRT,12,354,19,47,601,581,7199,8,8,751,1475,75,911,16,121,345,895,0,4142,9062,11091,227,108089,0,5005,2725,2192,202,1124,500,0,20938,23677,28,0,133,205,80,8,4444,25185,545,16,707,0,313,1296,1347,71,0,0,147,36,0,9578,0,703,3398,177,1995,383,0,0,28,0,2144,2109,56,16,0,1737,8,210,
MAR,5,295,0,10,199,0,7698,0,0,1034,284,0,448,0,10,63,0,0,502,7410,0,0,126349,0,3495,1825,0,14,0,14,0,35685,2549,0,0,75,0,0,0,8596,12163,0,0,22,0,118,203,0,0,0,0,0,3,0,8040,0,2113,285,0,370,0,0,0,0,0,1872,141,0,0,0,401,0,5,
EGY,8,323,2,26,446,83,7272,0,11,955,942,1,607,10,45,712,87,262,2600,6967,1779,0,114696,0,4467,2969,54,304,137,333,3,28468,15067,0,9,92,30,483,0,6897,18037,181,0,710,0,423,471,9,191,7,0,86,22,5,7762,0,1693,1344,0,1552,224,0,24,3,2,2076,1062,5,53,0,746,20,45,
COD,6,300,0,15,367,0,6930,0,0,1011,466,0,517,0,20,243,0,0,1922,8474,0,0,106572,0,6830,2226,0,84,0,75,0,27968,5430,0,0,105,0,0,0,8606,14672,0,0,119,0,337,455,0,0,0,0,0,10,0,7274,0,1892,535,0,830,0,0,0,0,0,2053,397,0,0,0,557,0,15,
ROM,9,308,1,35,477,65,6877,0,6,910,1225,0,581,7,77,1378,16,183,2403,6243,1782,0,107377,0,4051,2426,0,555,112,848,0,27127,22446,0,3,114,2,325,0,6899,16327,33,0,1686,0,416,577,0,294,6,0,65,22,0,7062,0,1735,2461,0,1679,161,0,9,0,5,1860,1561,0,37,0,757,21,105,
JAM,4,173,0,6,585,0,4140,0,0,811,259,0,130,0,4,499,0,0,6438,5502,0,0,73369,0,7999,522,0,387,0,87,0,21162,5423,0,0,68,0,0,0,8231,4491,0,0,163,0,1220,372,0,0,0,0,0,8,0,1253,0,2343,155,0,908,0,0,0,0,0,681,104,0,0,0,52,0,1,
