"","Metabolism","Genetic.Information.Processing","Environmental.Information.Processing","Cellular.Processes","Organismal.Systems","Human.Diseases"
"ec:3.1.3.5",2.45078305223324,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.1.3.56",-0.0948039534608742,-0.0779733037261398,0.878693013550147,-0.194108995463267,-0.0246710969618843,-0.125001706935727
"ec:3.1.3.57",-0.306936203935384,-0.0779733037261398,0.20417319414608,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.1.3.62",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.1.3.64",-0.306936203935384,-0.0779733037261398,0.20417319414608,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.1.3.66",-0.200870078698129,-0.0779733037261398,0.541433103848113,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.1.3.67",-0.306936203935384,-0.0779733037261398,1.21595292325218,2.6765810702552,-0.113122586637731,1.49712841288831
"ec:3.1.3.7",-0.0948039534608742,-0.0779733037261398,0.20417319414608,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.1.3.74",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.1.3.75",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.1.3.77",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.1.3.86",-0.200870078698129,-0.0779733037261398,0.541433103848113,-0.194108995463267,0.417586351417349,-0.125001706935727
"ec:3.1.3.9",0.541592797962654,-0.0779733037261398,1.89047274265625,-0.194108995463267,0.682940820444889,-0.125001706935727
"ec:3.1.4.11",0.753725048437163,-0.0779733037261398,14.3690894016315,4.59037444740085,10.5895076641397,7.37735009725045
"ec:3.1.4.12",0.117328297013635,-0.0779733037261398,-0.133086715555953,0.762787693109557,-0.113122586637731,-0.125001706935727
"ec:3.1.4.17",1.17798954938618,-0.0779733037261398,0.878693013550147,-0.194108995463267,0.417586351417349,2.91649226773435
"ec:3.1.4.35",0.22339442225089,-0.0779733037261398,-0.133086715555953,-0.194108995463267,0.0637803927139623,0.0777645580422776
"ec:3.1.4.39",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.1.4.4",0.435526672725399,-0.0779733037261398,0.541433103848113,1.71968438168238,0.417586351417349,0.280530823020282
"ec:3.1.4.50",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.1.6.12",-0.306936203935384,-0.0779733037261398,-0.133086715555953,0.762787693109557,-0.113122586637731,-0.125001706935727
"ec:3.1.6.13",-0.306936203935384,-0.0779733037261398,-0.133086715555953,0.762787693109557,-0.113122586637731,-0.125001706935727
"ec:3.1.6.14",-0.306936203935384,-0.0779733037261398,-0.133086715555953,0.762787693109557,-0.113122586637731,-0.125001706935727
"ec:3.1.6.2",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.1.6.4",-0.306936203935384,-0.0779733037261398,-0.133086715555953,0.762787693109557,-0.113122586637731,-0.125001706935727
"ec:3.1.6.8",-0.306936203935384,-0.0779733037261398,-0.133086715555953,0.762787693109557,-0.113122586637731,-0.125001706935727
"ec:3.1.7.2",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.10.1.1",-0.306936203935384,-0.0779733037261398,-0.133086715555953,0.762787693109557,-0.113122586637731,-0.125001706935727
"ec:3.2.1.1",0.117328297013635,-0.0779733037261398,-0.133086715555953,-0.194108995463267,0.771392310120736,-0.125001706935727
"ec:3.2.1.10",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.0246710969618843,-0.125001706935727
"ec:3.2.1.106",-0.306936203935384,0.868202747258364,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.2.1.113",0.0112621717763805,3.70673090021188,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.2.1.114",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.2.1.14",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.2.1.166",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,0.0777645580422776
"ec:3.2.1.18",0.435526672725399,-0.0779733037261398,-0.133086715555953,0.762787693109557,-0.113122586637731,-0.125001706935727
"ec:3.2.1.20",0.0112621717763805,-0.0779733037261398,-0.133086715555953,0.762787693109557,-0.113122586637731,-0.125001706935727
"ec:3.2.1.21",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.2.1.22",0.0112621717763805,-0.0779733037261398,-0.133086715555953,0.762787693109557,-0.113122586637731,-0.125001706935727
"ec:3.2.1.23",0.117328297013635,-0.0779733037261398,-0.133086715555953,0.762787693109557,-0.113122586637731,-0.125001706935727
"ec:3.2.1.3",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.0246710969618843,-0.125001706935727
"ec:3.2.1.31",0.329460547488144,-0.0779733037261398,-0.133086715555953,0.762787693109557,-0.0246710969618843,-0.125001706935727
"ec:3.2.1.33",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.2.1.35",0.117328297013635,-0.0779733037261398,-0.133086715555953,0.762787693109557,-0.113122586637731,-0.125001706935727
"ec:3.2.1.45",0.0112621717763805,-0.0779733037261398,-0.133086715555953,0.762787693109557,-0.113122586637731,-0.125001706935727
"ec:3.2.1.46",-0.306936203935384,-0.0779733037261398,-0.133086715555953,0.762787693109557,-0.113122586637731,-0.125001706935727
"ec:3.2.1.49",-0.306936203935384,-0.0779733037261398,-0.133086715555953,0.762787693109557,-0.113122586637731,-0.125001706935727
"ec:3.2.1.50",-0.306936203935384,-0.0779733037261398,-0.133086715555953,0.762787693109557,-0.113122586637731,-0.125001706935727
"ec:3.2.1.52",0.753725048437163,-0.0779733037261398,-0.133086715555953,1.71968438168238,-0.113122586637731,-0.125001706935727
"ec:3.2.1.76",-0.306936203935384,-0.0779733037261398,-0.133086715555953,0.762787693109557,-0.113122586637731,-0.125001706935727
"ec:3.2.1.84",-0.306936203935384,0.868202747258364,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.3.1.1",-0.0948039534608742,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.3.2.10",-0.306936203935384,-0.0779733037261398,-0.133086715555953,0.762787693109557,-0.113122586637731,-0.125001706935727
"ec:3.3.2.6",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.3.2.9",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.0246710969618843,0.0777645580422776
"ec:3.4.11.2",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,0.0637803927139623,-0.125001706935727
"ec:3.4.11.5",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.4.13.18",-0.0948039534608742,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.4.13.20",-0.0948039534608742,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.4.19.9",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.4.24.84",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.5.1.12",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.0246710969618843,-0.125001706935727
"ec:3.5.1.14",-0.0948039534608742,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.5.1.15",0.0112621717763805,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.5.1.2",0.22339442225089,-0.0779733037261398,-0.133086715555953,-0.194108995463267,0.417586351417349,0.280530823020282
"ec:3.5.1.23",0.0112621717763805,-0.0779733037261398,-0.133086715555953,0.762787693109557,-0.113122586637731,-0.125001706935727
"ec:3.5.1.25",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.5.1.3",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.5.1.6",0.0112621717763805,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.5.1.89",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.5.1.9",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.5.1.92",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.5.2.2",0.0112621717763805,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.5.2.3",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.5.2.7",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.5.2.9",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.5.3.1",0.0112621717763805,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,0.280530823020282
"ec:3.5.3.11",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.5.4.10",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.5.4.12",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.5.4.16",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.5.4.3",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.5.4.4",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,0.0777645580422776
"ec:3.5.4.5",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.5.4.6",-0.0948039534608742,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.5.4.9",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.5.99.6",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.6.1.1",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.6.1.11",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.6.1.13",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.6.1.15",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.6.1.17",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.6.1.19",-0.0948039534608742,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.6.1.22",-0.306936203935384,-0.0779733037261398,-0.133086715555953,0.762787693109557,-0.113122586637731,-0.125001706935727
"ec:3.6.1.23",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.6.1.28",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.6.1.3",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.6.1.43",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.6.1.5",0.22339442225089,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,0.483297087998287
"ec:3.6.1.6",0.435526672725399,-0.0779733037261398,-0.133086715555953,0.762787693109557,-0.113122586637731,-0.125001706935727
"ec:3.6.1.7",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.6.1.9",0.647658923199908,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.6.3.10",-0.0948039534608742,-0.0779733037261398,-0.133086715555953,-0.194108995463267,0.240683372065656,-0.125001706935727
"ec:3.6.3.14",-0.200870078698129,-0.0779733037261398,0.20417319414608,0.762787693109557,0.329134861741502,2.30819347280033
"ec:3.7.1.2",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:3.7.1.3",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.1.1.15",0.435526672725399,-0.0779733037261398,-0.133086715555953,-0.194108995463267,0.0637803927139623,0.280530823020282
"ec:4.1.1.17",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.1.1.19",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.1.1.22",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.1.1.23",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.1.1.28",0.0112621717763805,-0.0779733037261398,-0.133086715555953,-0.194108995463267,0.0637803927139623,0.483297087998287
"ec:4.1.1.29",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.1.1.32",0.22339442225089,-0.0779733037261398,1.21595292325218,-0.194108995463267,0.594489330769042,-0.125001706935727
"ec:4.1.1.33",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.1.1.35",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.1.1.36",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.1.1.37",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.1.1.45",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.1.1.50",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.1.1.65",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.1.1.9",-0.200870078698129,-0.0779733037261398,-0.133086715555953,0.762787693109557,-0.113122586637731,-0.125001706935727
"ec:4.1.1.90",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.1.2.13",1.17798954938618,-0.0779733037261398,0.20417319414608,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.1.2.27",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.1.2.4",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.1.3.3",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.1.3.4",-0.0948039534608742,-0.0779733037261398,-0.133086715555953,0.762787693109557,-0.113122586637731,-0.125001706935727
"ec:4.2.1.107",-0.306936203935384,-0.0779733037261398,-0.133086715555953,0.762787693109557,-0.113122586637731,-0.125001706935727
"ec:4.2.1.109",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.2.1.11",0.541592797962654,2.76055484922737,0.878693013550147,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.2.1.134",0.22339442225089,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.2.1.17",0.647658923199908,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.2.1.18",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.2.1.2",-0.0948039534608742,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,0.280530823020282
"ec:4.2.1.22",-0.0948039534608742,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.2.1.24",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.2.1.3",0.647658923199908,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.2.1.47",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.2.1.49",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.2.1.75",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.3.1.3",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.3.1.4",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.3.2.1",-0.0948039534608742,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.3.2.2",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.4.1.1",0.0112621717763805,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.4.1.16",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.4.1.17",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.4.1.20",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.4.1.5",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:4.6.1.1",0.647658923199908,-0.0779733037261398,5.26307183967658,17.0300313988476,18.6385932246418,6.97181756729444
"ec:4.6.1.2",0.435526672725399,-0.0779733037261398,-0.133086715555953,2.6765810702552,2.09816465525844,-0.125001706935727
"ec:4.99.1.1",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:5.1.1.18",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:5.1.3.1",0.435526672725399,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:5.1.3.2",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:5.1.3.3",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:5.1.3.8",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:5.1.99.1",0.0112621717763805,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:5.1.99.4",-0.306936203935384,-0.0779733037261398,-0.133086715555953,0.762787693109557,-0.113122586637731,-0.125001706935727
"ec:5.2.1.2",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:5.3.1.1",0.117328297013635,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:5.3.1.22",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:5.3.1.23",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:5.3.1.6",-0.0948039534608742,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:5.3.1.8",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:5.3.1.9",0.117328297013635,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:5.3.2.1",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:5.3.3.1",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,0.0637803927139623,-0.125001706935727
"ec:5.3.3.2",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:5.3.3.5",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:5.3.3.8",0.753725048437163,-0.0779733037261398,-0.133086715555953,1.71968438168238,-0.0246710969618843,-0.125001706935727
"ec:5.3.99.2",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:5.3.99.3",-0.0948039534608742,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:5.3.99.4",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:5.3.99.5",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.0246710969618843,-0.125001706935727
"ec:5.4.2.2",0.22339442225089,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:5.4.2.3",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:5.4.2.7",0.22339442225089,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:5.4.2.8",0.0112621717763805,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:5.4.99.2",0.0112621717763805,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:5.4.99.7",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:5.5.1.4",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:6.1.1.10",-0.200870078698129,1.81437879824287,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:6.1.1.11",-0.413002329172638,1.81437879824287,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:6.2.1.1",0.435526672725399,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:6.2.1.16",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:6.2.1.17",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:6.2.1.2",0.22339442225089,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:6.2.1.3",1.07192342414893,-0.0779733037261398,-0.133086715555953,5.54727113597368,1.21364975849997,-0.125001706935727
"ec:6.2.1.5",0.541592797962654,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:6.2.1.7",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,0.0637803927139623,-0.125001706935727
"ec:6.3.1.2",0.117328297013635,-0.0779733037261398,-0.133086715555953,-0.194108995463267,0.0637803927139623,-0.125001706935727
"ec:6.3.2.11",-0.0948039534608742,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:6.3.2.17",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:6.3.2.2",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:6.3.2.3",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:6.3.2.5",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:6.3.2.6",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:6.3.3.1",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:6.3.3.2",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:6.3.4.14",0.647658923199908,-0.0779733037261398,-0.133086715555953,-0.194108995463267,0.152231882389809,-0.125001706935727
"ec:6.3.4.15",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:6.3.4.16",0.117328297013635,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:6.3.4.2",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:6.3.4.3",-0.200870078698129,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:6.3.4.4",0.0112621717763805,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:6.3.4.5",-0.0948039534608742,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
"ec:6.3.5.1",-0.306936203935384,-0.0779733037261398,-0.133086715555953,-0.194108995463267,-0.113122586637731,-0.125001706935727
