"","Globalisation_score"
"KOR_1988",-0.63400568672818
"KOR_1989",-0.522475706092943
"KOR_1990",-0.544344329746911
"KOR_1991",-0.484205614698499
"KOR_1992",-0.389077101803737
"KOR_1993",-0.0555805910807235
"KOR_1994",-0.00746961904199385
"KOR_1995",0.0379077750399903
"KOR_1996",0.137410012665545
"KOR_1997",0.208483039540942
"KOR_1998",0.335321056733957
"KOR_1999",0.356642964796576
"KOR_2000",0.420061973393083
"KOR_2001",0.533778816393717
"KOR_2002",0.501522596504114
"KOR_2003",0.502616027686813
"KOR_2004",0.570955476605463
"KOR_2005",0.520110926609987
"KOR_2006",0.566581751874669
"KOR_2007",0.651322668533796
"KOR_2008",0.649682521759749
"KOR_2009",0.605945274451812
"KOR_2010",0.632187622836574
"KWT_1970",-0.349713579226595
"KWT_1971",-0.347526716861198
"KWT_1972",-0.363928184601674
"KWT_1973",-0.31144348783215
"KWT_1974",-0.210301103432548
"KWT_1975",-0.175858021177548
"KWT_1976",-0.149068957201437
"KWT_1977",-0.0976776916146123
"KWT_1978",-0.0523002975326281
"KWT_1979",-0.0523002975326281
"KWT_1980",-0.0107499125900888
"KWT_1981",0.0439216465448315
"KWT_1982",0.0718041417036408
"KWT_1983",0.116634820194275
"KWT_1984",0.463799220701019
"KWT_1985",0.434823294359512
"KWT_1986",0.471453238979908
"KWT_1987",0.404207221243956
"KWT_1988",0.380151735224591
"KWT_1989",0.361016689527369
"KWT_1990",0.409674377157448
"KWT_1991",0.62836061369713
"KWT_1992",0.660070117995384
"KWT_1993",0.636561347567367
"KWT_1994",0.70326064971197
"KWT_1995",0.734970154010224
"KWT_1996",0.846500134645462
"KWT_1997",0.901171693780382
"KWT_1998",0.892424244318795
"KWT_1999",0.872195767438874
"KWT_2000",0.809323474433715
"KWT_2001",0.770506667447922
"KWT_2002",0.762305933577684
"KWT_2003",0.757385493255542
"KWT_2004",0.791828575510541
"KWT_2005",0.822991364217446
"KWT_2006",0.88203664808316
"KWT_2007",0.966230849150937
"KWT_2008",0.986459326030858
"KWT_2009",1.00504765613673
"KWT_2010",1.00559437172808
"LAO_2008",-1.42893015654992
"LAO_2009",-1.43057030332397
"LAO_2010",-1.43330388128072
"LBN_1970",-0.25677192869723
"LBN_1971",-0.249664626009691
"LBN_1972",-0.260052222245326
"LBN_1973",-0.234903305043262
"LBN_1974",-0.240370460956754
"LBN_1975",-0.225609139990326
"LBN_1976",-0.220688699668183
"LBN_1977",-0.208114241067151
"LBN_1978",-0.175858021177548
"LBN_1979",-0.156176259888977
"LBN_1980",-0.154536113114929
"LBN_1981",-0.151802535158183
"LBN_1982",-0.14032150773985
"LBN_1983",-0.143055085696596
"LBN_1984",-0.109705434624295
"LBN_1994",-0.0533937287153267
"LBN_1995",-0.0205907932343744
"LBN_1996",0.013305573429276
"LBN_1997",0.18880127825237
"LBN_2009",0.62125331100959
"LBR_1970",-1.57654336621421
"LBR_1971",-1.56943606352667
"LBR_1972",-1.57709008180556
"LBR_1973",-1.56943606352667
"LBR_1974",-1.53881999041111
"LBR_1975",-1.53116597213222
"LBR_1976",-1.51640465116579
"LBR_1977",-1.50875063288691
"LBR_1978",-1.5109374952523
"LBR_1979",-1.48961558718968
"LBR_1980",-1.46774696353572
"LBR_1981",-1.46173309203087
"LBR_1982",-1.45571922052603
"LBR_1983",-1.44806520224714
"LBR_1984",-1.43439731246341
"LBR_1985",-1.4464250554731
"LBR_1986",-1.42564986300183
"LBR_1987",-1.42127613827103
"LBR_1988",-1.42893015654992
"LBR_1989",-1.41799584472294
"LBR_1990",-1.64433609954151
"LBR_1991",-1.60825287051246
"LBR_1992",-1.53717984363706
"LBR_1993",-1.51257764202635
"LBR_1994",-1.4808681377281
"LBR_1995",-1.43822432160286
"LBR_1996",-1.43549074364611
"LBR_1997",-1.44478490869905
"LBR_1998",-1.45134549579524
"LBR_1999",-1.4065148173046
"LBR_2000",-1.39558050547762
"LBR_2001",-1.38792648719873
"LBR_2002",-1.4786812753627
"LBR_2003",-1.45298564256929
"LBR_2004",-1.47704112858865
"LBR_2005",-1.37261845064095
"LBR_2006",-1.32614762537627
"LBR_2007",-1.29334468989532
"LBR_2008",-1.28787753398183
"LBR_2009",-1.24523371785659
"LBR_2010",-1.16541324151961
"LBY_1970",-1.00741243561969
"LBY_1971",-0.998664986158099
"LBY_1972",-0.929778821648099
"LBY_1973",-0.876747409287227
"LBY_1974",-0.832463446387941
"LBY_1975",-0.815515263056116
"LBY_1976",-0.787632767897306
"LBY_1977",-0.776698456070322
"LBY_1978",-0.765764144243338
"LBY_1979",-0.749362676502862
"LBY_1980",-0.752096254459608
"LBY_1981",-0.752096254459608
"LBY_1982",-0.749362676502862
"LBY_1983",-0.783805758757862
"LBY_1984",-0.759750272738497
"LBY_1985",-0.758110125964449
"LBY_1986",-0.789819630262703
"LBY_1987",-0.749909392094212
"LBY_1988",-0.765217428651989
"LBY_1989",-0.752642970050957
"LBY_1990",-0.678289649627466
"LBY_1991",-0.611590347482863
"LBY_1992",-0.624164806083895
"LBY_1993",-0.658061172747545
"LBY_1994",-0.656967741564847
"LBY_1995",-0.601749466838577
"LBY_1996",-0.568946531357625
"LBY_1997",-0.570039962540324
"LBY_1998",-0.5175552657708
"LBY_1999",-0.14742881042739
"LBY_2000",-0.0632346093596124
"LBY_2001",-0.296135451274373
"LBY_2002",-0.579880843184609
"LBY_2003",-0.532316586737228
"LBY_2004",-0.520288843727546
"LBY_2005",-0.513728256631356
"LBY_2006",-0.509354531900562
"LBY_2007",-0.492953064160086
"LBY_2008",-0.0971309760232628
"LBY_2009",-0.150709103975485
"LBY_2010",-0.187885764187231
"LUX_1999",1.50091869749046
"LUX_2000",1.52169388996173
"LUX_2001",1.49435811039427
"LUX_2002",1.50966614695204
"LUX_2003",1.54957638512054
"LUX_2004",1.58675304533228
"LUX_2005",1.51950702759633
"LUX_2006",1.48834423888943
"LUX_2007",1.78083708026125
"LUX_2008",1.77044948402562
"LUX_2009",1.77099619961696
"LUX_2010",1.7447538512322
"MAR_1970",-1.19056215872167
"MAR_1971",-1.11839570066357
"MAR_1972",-1.08176575604318
"MAR_1973",-1.0352949307785
"MAR_1974",-1.02709419690826
"MAR_1975",-1.01069272916778
"MAR_1976",-0.97078249099929
"MAR_1977",-0.901349610897941
"MAR_1978",-0.887135005522861
"MAR_1979",-0.866359813051592
"MAR_1980",-0.862532803912147
"MAR_1981",-0.84722476735437
"MAR_1982",-0.857612363590004
"MAR_1983",-0.80622109800318
"MAR_1984",-0.774511593704926
"MAR_1985",-0.734054639945085
"MAR_1986",-0.820435703378259
"MAR_1987",-0.848318198537068
"MAR_1988",-0.910097060359528
"MAR_1989",-0.985543811965718
"MAR_1990",-0.976796362504131
"MAR_1991",-0.648767007694609
"MAR_1992",-0.38743695502969
"MAR_1993",-0.281920845899294
"MAR_1994",-0.269346387298262
"MAR_1995",-0.295042020091675
"MAR_1996",-0.49678007329953
"MAR_1997",-0.443201945347309
"MAR_1998",-0.4486691012608
"MAR_1999",-0.398371266856674
"MAR_2000",-0.125560186773422
"MAR_2001",0.039547921814038
"MAR_2002",0.102966930410545
"MAR_2003",0.158185205136815
"MAR_2004",0.110620948689434
"MAR_2005",0.25768744276237
"MAR_2006",0.25058014007483
"MAR_2007",0.364843698666814
"MAR_2008",0.37413786371975
"MAR_2009",0.415688248662289
"MAR_2010",0.509176614783003
"MDA_1996",-0.637832695867625
"MDA_1997",-0.329485102346674
"MDG_1970",-1.9576041333846
"MDG_1971",-1.97017859198563
"MDG_1972",-1.96853844521159
"MDG_1973",-1.9209741887642
"MDG_1974",-1.90238585865833
"MDG_1975",-1.89254497801405
"MDG_1976",-1.88379752855246
"MDG_1977",-1.90566615220643
"MDG_1978",-1.89254497801405
"MDG_1979",-1.87176978554278
"MDG_1980",-1.85810189575905
"MDG_1990",-1.67167187910897
"MEX_1970",-0.668995484574529
"MEX_1971",-0.684303521132307
"MEX_1972",-0.673369209305323
"MEX_1973",-0.653140732425402
"MEX_1974",-0.652594016834053
"MEX_1975",-0.639472842641672
"MEX_1976",-0.639472842641672
"MEX_1977",-0.624164806083895
"MEX_1978",-0.630725393180085
"MEX_1979",-0.60666990716072
"MEX_1980",-0.597375742107784
"MEX_1981",-0.582067705550006
"MEX_1982",-0.513181541040007
"MEX_1983",-0.469991009323419
"MEX_1984",-0.560745797487387
"MEX_1985",-0.307069763101357
"MEX_1986",-0.179138314725643
"MEX_1987",-0.173671158812152
"MEX_1988",-0.193352920100723
"MEX_1989",-0.216314974937389
"MEX_1990",-0.16765728730731
"MEX_1991",-0.059954315811517
"MEX_1992",0.215590342228481
"MEX_1993",0.198095443305307
"MEX_1994",0.235818819108402
"MEX_1995",0.420608688984432
"MEX_1996",0.201922452444751
"MEX_1997",0.199188874488005
"MEX_1998",0.212310048680386
"MEX_1999",0.204656030401497
"MEX_2000",0.240739259430545
"MEX_2001",0.23035166319491
"MEX_2002",0.242379406204592
"MEX_2003",0.240192543839195
"MEX_2004",0.247846562118084
"MEX_2005",0.379605019633242
"MEX_2006",0.33969478146475
"MEX_2007",0.36703056103221
"MEX_2008",0.336414487916655
"MEX_2009",0.397646634147766
"MEX_2010",0.409127661566099
"MLT_1970",-0.158909837845723
"MLT_1971",-0.14742881042739
"MLT_1989",-0.0047360410852476
"MLT_1990",-0.00309589431119993
"MLT_1991",0.0608698298766565
"MLT_1992",0.0849253158960217
"MLT_1993",0.146704177718481
"MLT_1994",0.141783737396339
"MLT_1995",0.457238633604829
"MLT_1996",0.596104393807527
"MLT_2000",0.728956282505383
"MLT_2002",0.859074593246493
"MLT_2008",1.25434996579197
"MLT_2009",1.26145726847951
"MLT_2010",1.27348501148919
"MMR_1971",-1.9264413446777
"MMR_1973",-1.94557639037492
"MMR_1978",-1.94776325274032
"MMR_1979",-1.94284281241817
"MMR_1995",-1.60169228341627
"MMR_1996",-1.59294483395468
"MMR_1997",-1.4786812753627
"MMR_2001",-1.32232061623683
"MMR_2002",-1.29061111193857
"MMR_2003",-1.16377309474556
"MMR_2004",-1.14026432431754
"MMR_2005",-1.16595995711096
"MMR_2006",-0.946727004979925
"MMR_2007",-1.15065192055318
"MMR_2008",-1.15721250764937
"MMR_2009",-1.16595995711096
"MMR_2010",-1.17525412216389
"MNG_2007",-0.132667489460961
"MNG_2008",-0.100411269571358
"MNG_2009",0.0936727653576088
"MNG_2010",0.171306379329196
"MUS_1970",-0.957661316806909
"MUS_1972",-0.949460582936671
"MUS_1974",-0.917751078638417
"MUS_1975",-0.872920400147782
"MUS_1976",-0.867999959825639
"MUS_1977",-0.820982418969608
"MUS_1978",-0.773418162522227
"MUS_1979",-0.754829832416354
"MUS_1980",-0.696331264141989
"MUS_1994",-0.450309248034848
"MYS_1970",-0.672275778122625
"MYS_1971",-0.657514457156196
"MYS_1972",-0.64822029210326
"MYS_1973",-0.618697650170403
"MYS_1974",-0.550904916843102
"MYS_1975",-0.55910565071334
"MYS_1976",-0.454682972765642
"MYS_1977",-0.418599743736594
"MYS_1978",-0.372128918471912
"MYS_1979",-0.368301909332468
"MYS_1980",-0.321284368476436
"MYS_1981",-0.288481432995484
"MYS_1982",-0.0752623523692948
"MYS_1983",-0.0419127012969934
"MYS_1984",-0.0736222055952471
"MYS_1985",-0.029884958287311
"MYS_1986",-0.0178572152776286
"MYS_1987",-0.0473798572104855
"MYS_1988",0.163652361050307
"MYS_1989",0.225431222872767
"MYS_1990",0.206296177175545
"MYS_1991",0.223791076098719
"MYS_1992",0.289943662651973
"MYS_1993",0.406940799200702
"MYS_1994",0.520110926609987
"MYS_1995",0.561661311552527
"MYS_1996",0.855794299698398
"MYS_1997",0.918666592703556
"MYS_1998",0.996300206675143
"MYS_1999",1.03730387602633
"MYS_2000",1.08869514161316
"MYS_2001",1.18546380128197
"MYS_2002",1.25106967224387
"MYS_2003",1.23412148891205
"MYS_2004",1.31394196524903
"MYS_2005",1.28223246095078
"MYS_2006",1.35221205664347
"MYS_2007",1.36205293728776
"MYS_2008",1.33745073567705
"MYS_2009",1.35330548782617
"MYS_2010",1.40743033136974
"NCL_1970",-0.732961208762386
"NCL_1971",-0.730774346396989
"NCL_1972",-0.733507924353735
"NCL_1973",-0.733507924353735
"NCL_1974",-0.731321061988338
"NCL_1975",-0.731321061988338
"NCL_1976",-0.731321061988338
"NCL_1977",-0.731321061988338
"NCL_1979",-0.734054639945085
"NCL_1980",-0.734054639945085
"NCL_1981",-0.734054639945085
"NER_1978",-1.53280611890627
"NER_1979",-1.59075797158929
"NER_1980",-1.49617617428587
"NER_1981",-1.49453602751183
"NER_1982",-1.48961558718968
"NER_1983",-1.46774696353572
"NER_1987",-1.38519290924199
"NGA_1970",-1.38519290924199
"NGA_1971",-1.33489507483786
"NGA_1972",-1.31904032268873
"NGA_1973",-1.25671474527492
"NGA_1974",-1.20915048882754
"NGA_1975",-1.16103951678881
"NGA_1976",-1.12604971894246
"NGA_1977",-1.10144751733175
"NGA_1978",-0.88822843670556
"NGA_1979",-0.863626235094846
"NGA_1980",-0.773418162522227
"NGA_1981",-0.807314529185878
"NGA_1982",-0.836837171118735
"NGA_1983",-0.880027702835322
"NGA_1984",-1.08231247163453
"NGA_1985",-1.04513581142278
"NGA_1986",-1.04185551787469
"NGA_1987",-0.878387556061274
"NGA_1988",-0.722026896935402
"NGA_1989",-0.707265575968974
"NGA_1990",-0.719840034570005
"NGA_1991",-0.621431228127149
"NGA_1992",-0.557465503939292
"NGA_1993",-0.481472036741753
"NGA_1994",-0.514821687814054
"NGA_1995",-0.473818018462864
"NGA_1996",-0.416959596962547
"NGA_1997",-0.308163194284056
"NGA_1998",-0.327844955572627
"NGA_1999",-0.315817212562944
"NGA_2000",-0.207020809884453
"NGA_2001",-0.170937580855405
"NGA_2002",-0.2775471211685
"NGA_2003",-0.204287231927707
"NGA_2004",-0.291761726543579
"NGA_2005",-0.208660956658501
"NGA_2006",-0.0933039668838184
"NGA_2007",0.0739910040690375
"NGA_2008",0.0379077750399903
"NGA_2009",0.133036287934751
"NGA_2010",0.204109314810148
"NIC_1970",-1.03966865550929
"NIC_1971",-1.02108032540342
"NIC_1972",-0.999211701749448
"NIC_1973",-0.965862050677147
"NIC_1974",-0.939619702292385
"NIC_1975",-0.943446711431829
"NIC_1976",-0.943993427023178
"NIC_1977",-0.935245977561591
"NIC_1978",-0.945086858205877
"NIC_1979",-0.927045243691353
"NIC_1980",-0.960941610355004
"NIC_1981",-0.935792693152941
"NIC_2001",0.0165858669773713
"NIC_2002",0.0663369857901486
"NIC_2003",0.122648691699117
"NIC_2004",0.0767245820257838
"NIC_2005",0.00237126160229218
"NIC_2006",0.118274966968323
"NIC_2007",0.157638489545466
"NIC_2008",0.121008544925069
"NIC_2009",0.162012214276259
"NIC_2010",0.159278636319513
"NLD_1970",0.643668650254907
"NLD_1971",0.700527071755224
"NLD_1972",0.885316941631255
"NLD_1973",0.90937242765062
"NLD_1974",0.982085601300064
"NLD_1975",0.987552757213556
"NLD_1976",1.00996809645887
"NLD_1977",1.04058416957443
"NLD_1978",1.07502725182943
"NLD_1979",1.20569227816189
"NLD_1980",1.25872369052276
"NLD_1981",1.32104926793657
"NLD_1982",1.59112677006308
"NLD_1983",1.59222020124577
"NLD_1984",1.63103700823157
"NLD_1985",1.65727935661633
"NLD_1986",1.58183260501014
"NLD_1987",1.56488442167831
"NLD_1988",1.55668368780808
"NLD_1989",1.58729976092363
"NLD_1990",1.59003333888038
"NLD_1991",1.68898886091458
"NLD_1992",1.8147334469249
"NLD_1993",1.83605535498752
"NLD_1994",1.84425608885776
"NLD_1995",1.87213858401657
"NLD_1996",1.88799333616569
"NLD_1997",1.91204882218506
"NLD_1998",1.98640214260855
"NLD_1999",2.08863795819085
"NLD_2000",2.13893579259498
"NLD_2001",2.11160001302752
"NLD_2002",2.05419487593585
"NLD_2003",2.10066570120053
"NLD_2004",2.06020874744069
"NLD_2005",2.0547415915272
"NLD_2006",2.06567590335418
"NLD_2007",2.13073505872474
"NLD_2008",2.08754452700815
"NLD_2009",2.05091458238776
"NLD_2010",2.09902555442649
"NOR_1970",0.519564211018638
"NOR_1971",0.578062779293003
"NOR_1972",0.595557678216177
"NOR_1973",0.622893457783637
"NOR_1974",0.660616833586732
"NOR_1975",0.668817567456971
"NOR_1976",0.701073787346574
"NOR_1977",0.749731474976653
"NOR_1978",0.832285529270382
"NOR_1979",0.890784097544747
"NOR_1980",0.953109674958556
"NOR_1981",0.972244720655778
"NOR_1982",1.00668780291078
"NOR_1983",1.20897257170998
"NOR_1984",1.23849521364284
"NOR_1985",1.25434996579197
"NOR_1986",1.2980872130999
"NOR_1987",1.28605947009022
"NOR_1988",1.29426020396046
"NOR_1989",1.24177550719094
"NOR_1990",1.2691112867584
"NOR_1991",1.37681425825419
"NOR_1992",1.38064126739363
"NOR_1993",1.41617778083133
"NOR_1994",1.48670409211538
"NOR_1995",1.51896031200498
"NOR_1996",1.58128588941879
"NOR_1997",1.61736911844784
"NOR_1998",1.63267715500562
"NOR_1999",1.65727935661633
"NOR_2000",1.72069836521284
"NOR_2001",1.72671223671768
"NOR_2002",1.66602680607792
"NOR_2003",1.7092173377945
"NOR_2004",1.65181220070284
"NOR_2005",1.5413756512503
"NOR_2006",1.61900926522189
"NOR_2007",1.66165308134712
"NOR_2008",1.6414246044672
"NOR_2009",1.68680199854919
"NOR_2010",1.64525161360665
"NPL_2008",-0.913377353907623
"NPL_2009",-0.862532803912147
"NPL_2010",-0.770684584565481
"NZL_1970",0.0493888024583236
"NZL_1971",0.0789114443911805
"NZL_1972",0.108980801915387
"NZL_1973",0.129755994386656
"NZL_1974",0.149437755675228
"NZL_1975",0.22324436050737
"NZL_1976",0.494962009407924
"NZL_1977",0.517377348653241
"NZL_1978",0.532685385211019
"NZL_1979",0.520110926609987
"NZL_1980",0.533778816393717
"NZL_1981",0.527218229297527
"NZL_1982",0.528858376071574
"NZL_1983",0.557287586821733
"NZL_1984",0.646948943803002
"NZL_1985",0.640935072298161
"NZL_1986",0.623440173374987
"NZL_1987",0.620159879826891
"NZL_1988",0.652416099716495
"NZL_1989",0.663350411543479
"NZL_1990",0.680298594875304
"NZL_1991",0.780347548092208
"NZL_1992",0.87492934539562
"NZL_1993",0.993019913127048
"NZL_1994",1.10673675612768
"NZL_1995",1.14938057225292
"NZL_1996",1.1614083152626
"NZL_1997",1.20897257170998
"NZL_1998",1.22537403945046
"NZL_1999",1.37626754266284
"NZL_2000",1.48069022061054
"NZL_2001",1.46811576200951
"NZL_2002",1.45007414749498
"NZL_2003",1.39594930395141
"NZL_2004",1.41071062491784
"NZL_2005",1.38665513889847
"NZL_2006",1.43093910179776
"NZL_2007",1.43968655125935
"NZL_2008",1.44242012921609
"NZL_2009",1.41399091846593
"NZL_2010",1.42383179911022
"PAK_1970",-1.45899951407413
"PAK_1971",-1.46774696353572
"PAK_1972",-1.45407907375199
"PAK_1973",-1.41744912913159
"PAK_1974",-1.40159437698246
"PAK_1975",-1.39995423020841
"PAK_1976",-1.40214109257381
"PAK_1977",-1.3720717350496
"PAK_1978",-1.3731651662323
"PAK_1979",-1.36933815709286
"PAK_1980",-1.38956663397278
"PAK_1981",-1.42291628504508
"PAK_1982",-1.43002358773262
"PAK_1983",-1.41690241354024
"PAK_1984",-1.40214109257381
"PAK_1985",-1.37917903773714
"PAK_1986",-1.36387100117937
"PAK_1987",-1.34965639580429
"PAK_1988",-1.35348340494373
"PAK_1989",-1.10472781087984
"PAK_1990",-1.08285918722588
"PAK_1991",-1.00741243561969
"PAK_1992",-0.948913867345321
"PAK_1993",-0.895882454984449
"PAK_1994",-0.855425501224608
"PAK_1995",-0.841210895849529
"PAK_1996",-0.757016694781751
"PAK_1997",-0.676102787262069
"PAK_1998",-0.474911449645562
"PAK_1999",-0.4831121835158
"PAK_2000",-0.361741322236277
"PAK_2001",-0.279733983533897
"PAK_2002",-0.132667489460961
"PAK_2003",-0.21576825934604
"PAK_2004",-0.218501837302786
"PAK_2005",-0.157269691071675
"PAK_2006",-0.131574058278263
"PAK_2007",-0.0785426459173901
"PAK_2008",-0.106971856667548
"PAK_2009",-0.103144847528104
"PAK_2010",-0.106425141076199
"PAN_1978",0.187707847069672
"PAN_1979",0.177866966425386
"PAN_1980",0.170212948146497
"PAN_1981",0.153264764814672
"PAN_1982",0.129209278795307
"PAN_1983",0.164745792233005
"PAN_1984",0.142330452987688
"PAN_1985",0.140143590622291
"PAN_1986",0.14779760890118
"PAN_1987",0.111714379872133
"PAN_1988",0.0707107105209426
"PAN_1989",0.335867772325306
"PAN_1990",0.316732726628084
"PAN_1991",0.159278636319513
"PAN_1992",0.149437755675228
"PAN_1993",0.175680104059989
"PAN_1994",0.185520984704275
"PAN_1995",0.245112984161338
"PAN_1996",0.310172139531893
"PAN_1997",0.379058304041893
"PAN_1998",0.474733532528003
"PAN_1999",0.522844504566733
"PAN_2000",0.586263513163241
"PAN_2001",0.644762081437606
"PAN_2002",0.558381018004431
"PAN_2003",0.591183953485384
"PAN_2004",0.649682521759749
"PAN_2005",0.644762081437606
"PAN_2006",0.693419769067685
"PAN_2007",0.773240245404668
"PAN_2008",0.81369719916451
"PAN_2009",0.857981162063795
"PAN_2010",0.84103297873197
"PER_1970",-1.22609867215937
"PER_1971",-1.13971760872619
"PER_1972",-1.12714315012516
"PER_1973",-0.853238638859211
"PER_1974",-0.803487520046433
"PER_1975",-0.808407960368576
"PER_1976",-1.07356502217294
"PER_1977",-1.0342014995958
"PER_1978",-0.973516068956035
"PER_1979",-0.920484656595163
"PER_1980",-0.949460582936671
"PER_1981",-0.968595628633893
"PER_1982",-0.981716802826273
"PER_1983",-0.890415299070957
"PER_1984",-0.910643775950877
"PER_1985",-0.903536473263337
"PER_1986",-0.91556421627302
"PER_1987",-0.978436509278178
"PER_1988",-0.69578454855064
"PER_1989",-0.769591153382783
"PER_1990",-0.760296988329846
"PER_1991",-0.684850236723656
"PER_1992",-0.630178677588736
"PER_1993",-0.760843703921195
"PER_1994",-0.691957539411196
"PER_1995",-0.594642164151038
"PER_1996",-0.307069763101357
"PER_1997",-0.213581396980643
"PER_1998",-0.185152186230485
"PER_1999",-0.129933911504215
"PER_2000",0.187707847069672
"PER_2001",0.194268434165862
"PER_2002",0.175680104059989
"PER_2003",0.225431222872767
"PER_2004",0.323840029315623
"PER_2005",0.420061973393083
"PER_2006",0.474186816936654
"PER_2007",0.623440173374987
"PER_2008",0.664990558317526
"PER_2009",0.654602962081891
"PER_2010",0.681392026058003
"PHL_1970",-1.36988487268421
"PHL_1971",-1.31685346032334
"PHL_1972",-1.31521331354929
"PHL_1973",-1.27584979097214
"PHL_1974",-1.22500524097667
"PHL_1975",-1.21625779151508
"PHL_1976",-1.17798770012064
"PHL_1977",-1.15557236087532
"PHL_1978",-1.12495628775976
"PHL_1979",-1.08613948077397
"PHL_1980",-1.04294894905738
"PHL_1981",-0.8264495748831
"PHL_1982",-0.779432034027069
"PHL_1983",-0.727494052848894
"PHL_1984",-0.676649502853418
"PHL_1985",-0.656421025973498
"PHL_1986",-0.644393282963815
"PHL_1987",-0.675009356079371
"PHL_1988",-0.699064842098736
"PHL_1989",-0.717106456613259
"PHL_1990",-0.713826163065164
"PHL_1991",-0.63455240231953
"PHL_1992",-0.378689505568103
"PHL_1993",-0.322924515250484
"PHL_1994",-0.295042020091675
"PHL_1995",-0.230529580312469
"PHL_1996",-0.403291707178817
"PHL_1997",-0.282467561490643
"PHL_1998",-0.247477763644294
"PHL_1999",0.0176792981600695
"PHL_2000",0.12702241642991
"PHL_2001",0.193175002983164
"PHL_2002",0.207389608358243
"PHL_2003",0.178960397608085
"PHL_2004",0.347895515334988
"PHL_2005",0.313999148671338
"PHL_2006",0.318919588993481
"PHL_2007",0.287756800286576
"PHL_2008",0.190988140617767
"PHL_2009",0.206842892766894
"PHL_2010",0.218870635776576
"POL_1970",-0.595188879742387
"POL_1971",-0.583707852324054
"POL_1972",-0.588081577054847
"POL_1973",-0.303242753961913
"POL_1974",-0.27043981848096
"POL_1975",-0.258958791062627
"POL_1976",-0.246384332461595
"POL_1977",-0.240370460956754
"POL_1978",-0.186792333004532
"POL_1979",-0.150709103975485
"POL_1980",-0.163830278167866
"POL_1981",-0.132667489460961
"POL_1982",-0.122826608816676
"POL_1983",-0.108065287850247
"POL_1984",-0.0933039668838184
"POL_1985",-0.0763557835519933
"POL_1986",-0.0676083340904059
"POL_1987",-0.0736222055952471
"POL_1988",-0.185152186230485
"POL_1989",-0.256225213105881
"POL_1990",-0.190072626552627
"POL_1991",0.11390124223753
"POL_1992",0.430449569628718
"POL_1993",0.603211696495066
"POL_1994",0.632734338427923
"POL_1995",0.740437309923716
"POL_1996",0.779254116909509
"POL_1997",0.847046850236811
"POL_1998",0.969511142699032
"POL_1999",1.00176736258864
"POL_2000",1.03129000452149
"POL_2001",0.980445454526017
"POL_2002",1.04003745398308
"POL_2003",1.15266086580102
"POL_2004",1.48506394534133
"POL_2005",1.39649601954276
"POL_2006",1.48561066093268
"POL_2007",1.54848295393784
"POL_2008",1.48178365179324
"POL_2009",1.51950702759633
"POL_2010",1.48014350501919
"PRT_1970",-0.274813543211754
"PRT_1971",-0.257865359879929
"PRT_1972",-0.246384332461595
"PRT_1973",-0.22287556203358
"PRT_1974",-0.156176259888977
"PRT_1975",-0.162190131393818
"PRT_1976",-0.138134645374453
"PRT_1977",-0.0927572512924693
"PRT_1978",-0.0550338754893744
"PRT_1979",-0.0304316738786601
"PRT_1980",-0.00746961904199385
"PRT_1981",0.0247866008476093
"PRT_1982",0.0690705637468949
"PRT_1983",0.111167664280783
"PRT_1984",0.187161131478323
"PRT_1985",0.170212948146497
"PRT_1986",0.12702241642991
"PRT_1987",0.096406343314355
"PRT_1988",0.0920326185835611
"PRT_1989",0.0581362519199107
"PRT_1990",0.078364728799831
"PRT_1991",0.47746711048475
"PRT_1992",0.79948259378943
"PRT_1993",0.977165160977921
"PRT_1994",1.0591724996803
"PRT_1995",1.1313389577384
"PRT_1996",1.24997624106117
"PRT_1997",1.32542299266736
"PRT_1998",1.38993543244657
"PRT_1999",1.40415003782165
"PRT_2000",1.5380953577022
"PRT_2001",1.5780055958707
"PRT_2002",1.50638585340395
"PRT_2003",1.54301579802435
"PRT_2004",1.82238746520379
"PRT_2005",1.77646335553046
"PRT_2006",1.81910717165569
"PRT_2007",1.86940500605982
"PRT_2008",1.86065755659823
"PRT_2009",1.84972324477125
"PRT_2010",1.88963348293974
"PRY_1977",-1.19220230549572
"PRY_1978",-1.17853441571199
"PRY_1979",-1.22664538775072
"PRY_1980",-1.21516436033238
"PRY_1981",-1.27584979097214
"PRY_1982",-1.31411988236659
"PRY_1984",-1.24031327753445
"PRY_1985",-1.17252054420715
"PRY_1986",-1.15775922324072
"PRY_1989",-1.19001544313032
"PRY_1990",-1.1708803974331
"PRY_1992",-0.993744545835956
"PRY_1993",-0.909003629176829
"PRY_1994",-0.808407960368576
"PRY_1995",-0.787632767897306
"PRY_1996",-0.583707852324054
"PRY_1997",-0.478738458785007
"PRY_1998",-0.436641358251118
"PRY_1999",-0.483658899107149
"PRY_2000",-0.410945725457705
"PRY_2001",-0.102598131936755
"PRY_2003",-0.094944113657866
"PRY_2007",0.256594011579672
"PRY_2008",0.212310048680386
"PRY_2009",0.269715185772052
"PRY_2010",0.282289644373084
"ROM_1970",-1.1019942329231
"ROM_1971",-1.09598036141826
"ROM_1972",-1.03748179314389
"ROM_1973",-1.04513581142278
"ROM_1974",-0.969142344225242
"ROM_1975",-0.941259849066433
"ROM_1976",-0.916110931864369
"ROM_1977",-0.910097060359528
"ROM_1978",-0.873467115739131
"ROM_1979",-0.851598492085163
"ROM_1980",-0.829183152839846
"ROM_1981",-0.811688253916671
