"","V1"
"AUT_1995",1.75098587974374
"AUT_1996",1.82202339673589
"AUT_1997",1.90398976249607
"AUT_1998",1.95207669707537
"AUT_1999",2.01764978968351
"AUT_2000",2.10180192519729
"AUT_2001",2.09360528862127
"AUT_2002",2.05043633598758
"AUT_2003",2.07120114864683
"AUT_2004",2.07447980327723
"AUT_2005",2.08322288229165
"AUT_2006",2.07338691840043
"AUT_2007",2.12857760467895
"AUT_2008",2.09251240374447
"AUT_2009",2.07284047596203
"AUT_2010",2.05043633598758
"AZE_2006",0.128051837692244
"AZE_2007",0.216029070274833
"AZE_2008",0.159199056681111
"AZE_2009",0.117669431362622
"AZE_2010",0.157559729365908
"BEL_1970",0.838973450052175
"BEL_1971",0.839519892490575
"BEL_1972",0.846623644189791
"BEL_1973",0.872306438794646
"BEL_1974",0.88815326950828
"BEL_1975",0.871213553917843
"BEL_1976",0.892524809015489
"BEL_1977",0.908918082167525
"BEL_1978",1.09798716585433
"BEL_1979",1.12093774826718
"BEL_1980",1.12476284533599
"BEL_1981",1.17011756772329
"BEL_1982",1.19962545939695
"BEL_1983",1.23131912082422
"BEL_1984",1.52639803756085
"BEL_1985",1.56246323849533
"BEL_1986",1.56191679605693
"BEL_1987",1.55645237167292
"BEL_1988",1.55426660191931
"BEL_1989",1.56902054775615
"BEL_1990",1.56191679605693
"BEL_1991",1.68104124762839
"BEL_1992",1.79415483237743
"BEL_1993",1.8728425435072
"BEL_1994",1.92967255710092
"BEL_1995",1.95808756389778
"BEL_1996",2.00617449847709
"BEL_1997",2.06191162719401
"BEL_1998",2.03896104478116
"BEL_1999",2.06245806963241
"BEL_2000",2.13076337443256
"BEL_2001",2.1045341373893
"BEL_2002",2.1067199071429
"BEL_2003",2.1045341373893
"BEL_2004",2.12038096810293
"BEL_2005",2.10890567689651
"BEL_2006",2.12311318029494
"BEL_2007",2.15589972659901
"BEL_2008",2.14715664758459
"BEL_2009",2.13513491393976
"BEL_2010",2.12857760467895
"BEN_2007",-0.541340149349197
"BEN_2008",-0.595437950750913
"BEN_2009",-0.56155851957004
"BEN_2010",-0.566476501515651
"BGR_1970",-0.912374565023595
"BGR_1971",-0.893249079679554
"BGR_1972",-0.895434849433159
"BGR_1973",-0.840790605593042
"BGR_1974",-0.827129544633012
"BGR_1975",-0.786692804191325
"BGR_1976",-0.771392415916092
"BGR_1977",-0.752266930572051
"BGR_1978",-0.69161181990952
"BGR_1979",-0.660464600920653
"BGR_1980",-0.633688921438995
"BGR_1981",-0.623852957547774
"BGR_1982",-0.629317381931786
"BGR_1983",-0.617842090725361
"BGR_1984",-0.628770939493385
"BGR_1985",-0.601448817573326
"BGR_1986",-0.605273914642134
"BGR_1987",-0.641885558015013
"BGR_1988",-0.707458650623154
"BGR_1989",-0.750627603256847
"BGR_1990",-0.767020876408883
"BGR_1991",-0.785599919314522
"BGR_1992",-0.414019061201723
"BGR_1993",-0.358281932484803
"BGR_1994",-0.294348167191865
"BGR_1995",0.0843364426201502
"BGR_1996",0.301274090665417
"BGR_1997",0.306738515049429
"BGR_1998",0.33515352184629
"BGR_1999",0.483239422653009
"BGR_2000",0.631871765898129
"BGR_2001",0.658647445379786
"BGR_2002",0.628046668829321
"BGR_2003",0.744438908208771
"BGR_2004",0.879410190493861
"BGR_2005",0.776679012074441
"BGR_2006",0.988698678174097
"BGR_2007",1.16902468284648
"BGR_2008",1.127495057528
"BGR_2009",1.03022830349259
"BGR_2010",1.01492791521735
"BMU_1970",-1.00308400979819
"BMU_1971",-1.00308400979819
"BMU_1974",-1.00308400979819
"BMU_1975",-1.00308400979819
"BMU_1976",-1.00308400979819
"BMU_1977",-1.00308400979819
"BMU_1978",-1.00308400979819
"BMU_1979",-1.00308400979819
"BMU_1988",-1.00308400979819
"BMU_1989",-1.0063626644286
"BMU_1999",-0.899259946501967
"BMU_2000",-0.890516867487548
"BMU_2001",-0.885598885541938
"BMU_2002",-0.880134461157926
"BMU_2003",-0.877948691404322
"BRA_1970",-0.802539634904959
"BRA_1971",-0.800353865151354
"BRA_1972",-0.794342998328941
"BRA_1973",-0.77958905249211
"BRA_1974",-0.769206646162487
"BRA_1975",-0.764288664216877
"BRA_1976",-0.753359815448853
"BRA_1977",-0.742977409119231
"BRA_1978",-0.732595002789608
"BRA_1979",-0.523853991320359
"BRA_1980",-0.504182063537917
"BRA_1981",-0.499810524030707
"BRA_1982",-0.483963693317073
"BRA_1983",-0.436969643614572
"BRA_1984",-0.42658723728495
"BRA_1985",-0.440794740683381
"BRA_1986",-0.47303484454905
"BRA_1987",-0.532050627896377
"BRA_1988",-0.586694871736494
"BRA_1989",-0.445712722628991
"BRA_1990",-0.439155413368177
"BRA_1991",-0.24079680822855
"BRA_1992",-0.149540921015553
"BRA_1993",-0.0681209976937783
"BRA_1994",-0.0435310879657252
"BRA_1995",0.019856234888811
"BRA_1996",0.0969046187033771
"BRA_1997",0.142805783529076
"BRA_1998",0.144445110844279
"BRA_1999",0.203460894191607
"BRA_2000",0.176685214709949
"BRA_2001",0.32149246088626
"BRA_2002",0.34936102524472
"BRA_2003",0.283241490198178
"BRA_2004",0.340071503791901
"BRA_2005",0.367940068150361
"BRA_2006",0.359196989135942
"BRA_2007",0.39580863250882
"BRA_2008",0.315481594063848
"BRA_2009",0.342257273545505
"BRA_2010",0.368486510588762
"BRB_1983",-0.492160329893091
"BRB_1984",-0.487788790385882
"BRB_1985",-0.482870808440271
"BRB_2000",-0.265386717956603
"BRB_2009",0.163024153749919
"BWA_2000",-0.216206898500497
"BWA_2001",-0.18068814000442
"BWA_2002",-0.116207932273082
"BWA_2003",-0.108557738135465
"BWA_2004",-0.150633805892356
"BWA_2005",-0.266479602833405
"BWA_2006",0.0515498963160795
"BWA_2007",0.101822600648987
"BWA_2008",0.12149452843143
"BWA_2009",-0.0566457064873536
"BWA_2010",-0.346260198839977
"CAN_1970",0.917661161181944
"CAN_1971",0.97175896258366
"CAN_1972",0.980502041598079
"CAN_1973",1.04006426738381
"CAN_1974",1.07886168051029
"CAN_1975",1.0832332200175
"CAN_1976",1.34388626313486
"CAN_1977",1.38377656113815
"CAN_1978",1.43131705327905
"CAN_1979",1.46301071470632
"CAN_1980",1.46027850251431
"CAN_1981",1.46191782982952
"CAN_1982",1.43459570790946
"CAN_1983",1.42913128352545
"CAN_1984",1.47831110298155
"CAN_1985",1.47284667859754
"CAN_1986",1.46574292689832
"CAN_1987",1.47011446640553
"CAN_1988",1.45918561763751
"CAN_1989",1.43732792010146
"CAN_1990",1.43022416840225
"CAN_1991",1.51382986147763
"CAN_1992",1.56355612337213
"CAN_1993",1.62257190671946
"CAN_1994",1.67557682324437
"CAN_1995",1.74716078267493
"CAN_1996",1.76792559533417
"CAN_1997",1.8274878211199
"CAN_1998",1.88158562252162
"CAN_1999",1.93185832685453
"CAN_2000",1.97120218241941
"CAN_2001",1.94005496343054
"CAN_2002",1.88978225909764
"CAN_2003",1.88377139227522
"CAN_2004",1.89306091372804
"CAN_2005",1.86573879180798
"CAN_2006",1.83950955476473
"CAN_2007",1.84333465183354
"CAN_2008",1.84224176695673
"CAN_2009",1.81491964503668
"CAN_2010",1.81437320259827
"CHE_1970",0.565752230851586
"CHE_1971",0.575041752304406
"CHE_1972",0.578866849373215
"CHE_1973",0.862470474903425
"CHE_1974",0.863016917341826
"CHE_1975",0.874492208548251
"CHE_1976",1.13733102141922
"CHE_1977",1.19907901695855
"CHE_1978",1.23787643008503
"CHE_1979",1.28049894028033
"CHE_1980",1.29088134660995
"CHE_1981",1.33678251143565
"CHE_1982",1.32530722022922
"CHE_1983",1.30508885000838
"CHE_1984",1.33568962655884
"CHE_1985",1.3608259787253
"CHE_1986",1.3608259787253
"CHE_1987",1.33459674168204
"CHE_1988",1.27230230370431
"CHE_1989",1.54224486827449
"CHE_1990",1.54333775315129
"CHE_1991",1.68431990225879
"CHE_1992",1.71437423637086
"CHE_1993",1.79306194750063
"CHE_1994",1.81000166309106
"CHE_1995",1.82311628161269
"CHE_1996",1.86464590693118
"CHE_1997",1.93459053904653
"CHE_1998",2.0127318077379
"CHE_1999",2.1061734647045
"CHE_2000",2.11437010128052
"CHE_2001",2.07666557303084
"CHE_2002",2.04879700867238
"CHE_2003",2.04934345111078
"CHE_2004",1.9181972658945
"CHE_2005",1.96245910340499
"CHE_2006",1.92530101759371
"CHE_2007",1.94825160000656
"CHE_2008",1.85590282791676
"CHE_2009",1.86573879180798
"CHE_2010",1.87721408301441
"CHL_1970",-0.395440018296083
"CHL_1971",-0.399811557803292
"CHL_1972",-0.371396551006431
"CHL_1973",-0.37085010856803
"CHL_1974",-0.326041828619133
"CHL_1975",-0.282872875985441
"CHL_1976",-0.26866537258701
"CHL_1977",-0.261015178449393
"CHL_1978",-0.214021128746892
"CHL_1979",-0.167573521482792
"CHL_1980",-0.0664816703785747
"CHL_1981",-0.110197065450669
"CHL_1982",-0.122765241533896
"CHL_1983",-0.0812356162154063
"CHL_1984",-0.0877929254762206
"CHL_1985",-0.0801427313386041
"CHL_1986",-0.0648423430633711
"CHL_1987",-0.092710907421831
"CHL_1988",-0.137519187370727
"CHL_1989",-0.168666406359595
"CHL_1990",0.028052871464829
"CHL_1991",0.207285991260415
"CHL_1992",0.253187156086113
"CHL_1993",0.317120921379051
"CHL_1994",0.412748348099257
"CHL_1995",0.473949901200189
"CHL_1996",0.481053652899404
"CHL_1997",0.58159906156522
"CHL_1998",0.614385607869291
"CHL_1999",0.697991300944671
"CHL_2000",0.751542659907986
"CHL_2001",0.877224420740256
"CHL_2002",0.858645377834617
"CHL_2003",0.912196736797932
"CHL_2004",1.00837060595654
"CHL_2005",1.02858897617738
"CHL_2006",1.08979052927831
"CHL_2007",1.16137448870887
"CHL_2008",1.14716698531044
"CHL_2009",1.10345159023834
"CHL_2010",1.08869764440151
"CHN_1970",-2.00908453889476
"CHN_1971",-1.97301933796028
"CHN_1972",-1.92165374875057
"CHN_1973",-1.8894136448849
"CHN_1974",-1.85990575321124
"CHN_1975",-1.84897690444321
"CHN_1976",-1.84078026786719
"CHN_1977",-1.82547987959196
"CHN_1978",-1.81946901276955
"CHN_1979",-1.81728324301594
"CHN_1980",-1.80580795180952
"CHN_1981",-1.73804908944777
"CHN_1982",-1.72438802848774
"CHN_1983",-1.7041696582669
"CHN_1984",-1.66482580270202
"CHN_1985",-1.62657483201393
"CHN_1986",-1.55499087258338
"CHN_1987",-1.52930807797852
"CHN_1988",-1.48723201022163
"CHN_1989",-1.48887133753684
"CHN_1990",-1.02767391952624
"CHN_1991",-0.945707553766067
"CHN_1992",-0.88177378847313
"CHN_1993",-0.821118677810599
"CHN_1994",-0.74243096668083
"CHN_1995",-0.610738339026146
"CHN_1996",-0.567022943954052
"CHN_1997",-0.486695905509079
"CHN_1998",-0.15719111515317
"CHN_1999",-0.107464853258663
"CHN_2000",-0.0473561850345335
"CHN_2001",0.114390776732215
"CHN_2002",0.159199056681111
"CHN_2003",0.20510022150681
"CHN_2004",0.332421309654284
"CHN_2005",0.452092203664142
"CHN_2006",0.402912384208036
"CHN_2007",0.453185088540944
"CHN_2008",0.399633729577629
"CHN_2009",0.422037869552077
"CHN_2010",0.434059603196903
"CMR_1970",-1.54843356332256
"CMR_1971",-1.50745038044248
"CMR_1972",-1.50908970775768
"CMR_1973",-1.48723201022163
"CMR_1974",-1.43477353613512
"CMR_1975",-1.41346228103747
"CMR_1976",-1.39706900788544
"CMR_1977",-1.37630419522619
"CMR_1978",-1.35390005525175
"CMR_1979",-1.37247909815739
"CMR_1980",-1.30635956311084
"CMR_1981",-1.31838129675567
"CMR_1982",-1.27849099875238
"CMR_1983",-1.21073213639064
"CMR_1984",-1.15991298961933
"CMR_1985",-1.05007805950069
"CMR_1986",-1.22220742759706
"CMR_1987",-1.25772618609314
"CMR_1988",-1.2845018655748
"CMR_1989",-1.33914610941491
"CMR_1990",-1.31182398749486
"CMR_1991",-1.30417379335724
"CMR_1992",-0.940243129382055
"CMR_1993",-1.01674507075822
"CMR_1995",-1.25007599195552
"CMR_1998",-0.90964235283159
"COG_1971",-1.30909177530285
"COG_1972",-1.3347745699077
"COG_1973",-1.29215205971241
"COG_1974",-1.20472126956822
"COG_1975",-1.22002165784346
"COG_1976",-1.20636059688343
"COG_1981",-1.13368375257607
"COG_1982",-1.13477663745287
"COG_1983",-1.11401182479363
"COG_1984",-1.1462519286593
"COG_1985",-1.05007805950069
"COG_1986",-1.03860276829427
"COG_1987",-1.13914817696008
"COG_1996",-0.701447783800741
"COG_2004",-0.369210781252826
"COG_2005",-0.29653393694547
"COG_2006",-0.368664338814425
"COG_2007",-0.461559553342625
"COG_2008",-0.479592153809864
"COG_2009",-0.122765241533896
"COG_2010",-0.134786975178722
"COL_1970",-1.13368375257607
"COL_1971",-1.12439423112325
"COL_1972",-1.1003507638336
"COL_1973",-1.06264623558392
"COL_1974",-1.06811065996793
"COL_1975",-1.02275593758063
"COL_1976",-1.00472333711339
"COL_1977",-1.006909106867
"COL_1978",-1.00089824004459
"COL_1979",-0.988330063961359
"COL_1980",-0.973576118124527
"COL_1981",-0.947893323519672
"COL_1982",-0.945161111327666
"COL_1983",-0.901445716255572
"COL_1984",-0.87248426702031
"COL_1985",-0.820025792933797
"COL_1986",-0.768660203724086
"COL_1987",-0.751174045695249
"COL_1988",-0.809096944165773
"COL_1989",-0.815107810988186
"COL_1990",-0.810736271480977
"COL_1991",-0.692704704786323
"COL_1992",-0.420029928024136
"COL_1993",-0.297626821822272
"COL_1994",-0.303637688644685
"COL_1995",-0.10637196838186
"COL_1996",-0.219485553130904
"COL_1997",0.0739540362905276
"COL_1998",-0.127136781041105
"COL_1999",-0.107464853258663
"COL_2000",-0.146808708823548
"COL_2001",-0.0315093543208994
"COL_2002",-0.0511812821033417
"COL_2003",0.0132989256279971
"COL_2004",0.0488176841240734
"COL_2005",0.00838094368238667
"COL_2006",0.215482627836432
"COL_2007",0.262476677538934
"COL_2008",0.181056754217158
"COL_2009",0.203460894191607
"COL_2010",-0.00528011727764274
"CRI_1970",-0.680682971141496
"CRI_1971",-0.585055544421291
"CRI_1972",-0.575219580530069
"CRI_1973",-0.524946876197162
"CRI_1974",-0.522214664005156
"CRI_1975",-0.555547652747627
"CRI_1976",-0.543525919102801
"CRI_1977",-0.51019293036033
"CRI_1978",-0.474674171864253
"CRI_1979",-0.451177147013003
"CRI_1980",-0.413472618763322
"CRI_1981",-0.190524103895642
"CRI_1982",-0.174677273182007
"CRI_1983",-0.162109097098781
"CRI_1984",-0.187791891703636
"CRI_1985",-0.186152564388432
"CRI_1986",-0.17577015805881
"CRI_1987",-0.174677273182007
"CRI_1988",-0.18997766145724
"CRI_1989",-0.209103146801282
"CRI_1990",-0.197627855594857
"CRI_1991",-0.151180248330757
"CRI_1992",-0.183966794634828
"CRI_1993",-0.0145696387304628
"CRI_1994",0.0367959504792476
"CRI_1995",0.0264135441496254
"CRI_1996",0.104008370402593
"CRI_1997",0.198542912245996
"CRI_1998",0.322585345763063
"CRI_1999",0.456463743171351
"CRI_2000",0.471764131446584
"CRI_2001",0.418212772483269
"CRI_2002",0.407283923715245
"CRI_2003",0.538976551369929
"CRI_2004",0.340071503791901
"CRI_2005",0.499086253366643
"CRI_2006",0.588702813264436
"CRI_2007",0.675040718531822
"CRI_2008",0.591435025456441
"CRI_2009",0.579959734250017
"CRI_2010",0.506190005065858
"CUB_1970",-1.12275490380805
"CUB_1971",-1.12494067356165
"CUB_1972",-1.09597922432639
"CUB_1973",-1.100897206272
"CUB_1974",-1.07138931459834
"CUB_1975",-1.03477767122546
"CUB_1976",-1.00363045223659
"CUB_1977",-0.983412082015748
"CUB_1978",-0.968658136178917
"CUB_1979",-0.973029675686126
"CUB_1980",-0.964286596671707
"CUB_1981",-0.9610079420413
"CUB_1982",-0.963193711794905
"CUB_1983",-0.957182844972492
"CUB_1984",-0.959368614726096
"CUB_1985",-0.950625535711678
"CUB_1986",-0.950625535711678
"CUB_1987",-0.947346881081271
"CUB_1988",-0.921664086476415
"CUB_1989",-0.894341964556357
"CUB_1996",-0.264840275518201
"CUB_2006",-0.252272099434975
"CUB_2007",-0.202545837540467
"CUB_2008",-0.169759291236397
"CYM_2006",-1.04625296243188
"CYP_1970",-0.51019293036033
"CYP_1971",-0.487788790385882
"CYP_1972",-0.467570420165038
"CYP_1973",-0.442434067998584
"CYP_1974",-0.41729771583213
"CYP_1976",-0.305277015959889
"CYP_1977",-0.294894609630266
"CYP_1978",-0.292708839876662
"CYP_1979",-0.27358335453262
"CYP_1980",-0.301998361329481
"CYP_1981",-0.343527986647971
"CYP_1982",-0.303637688644685
"CYP_1983",-0.245168347735759
"CYP_1986",-0.135333417617123
"CYP_1992",-0.0779569615849995
"CYP_2000",0.742799580893567
"CYP_2001",0.798536709610487
"CYP_2002",0.795804497418481
"CYP_2003",0.908918082167525
"CYP_2004",1.2701165339507
"CYP_2005",1.2679307641971
"CYP_2006",1.28924201929474
"CYP_2007",1.86847100399999
"CYP_2008",1.85754215523197
"CYP_2009",1.8269413786815
"CYP_2010",1.80781589333746
"DEU_1970",-0.37085010856803
"DEU_1971",-0.185606121950031
"DEU_1972",-0.181781024881223
"DEU_1973",-0.168666406359595
"DEU_1974",0.113844334293814
"DEU_1975",0.105647697717796
"DEU_1976",0.119855201116227
"DEU_1977",0.148270207913088
"DEU_1978",0.145537995721082
"DEU_1979",0.148270207913088
"DEU_1980",0.198542912245996
"DEU_1981",0.263569562415736
"DEU_1982",0.273951968745358
"DEU_1983",0.275591296060562
"DEU_1984",0.302366975542219
"DEU_1985",0.424223639305682
"DEU_1986",0.417119887606466
"DEU_1987",0.415480560291263
"DEU_1988",0.396355074947221
"DEU_1989",0.363568528643151
"DEU_1990",0.320946018447859
"DEU_1991",0.750996217469585
"DEU_1992",0.797990267172086
"DEU_1993",0.860831147588221
"DEU_1994",0.918207603620345
"DEU_1995",0.981594926474882
"DEU_1996",1.05591109809744
"DEU_1997",1.1777677618609
"DEU_1998",1.28377759491073
"DEU_1999",1.36683684554771
"DEU_2000",1.50617966734001
"DEU_2001",1.48650773955757
"DEU_2002",1.5012616853944
"DEU_2003",1.50945832197042
"DEU_2004",1.49852947320239
"DEU_2005",1.50945832197042
"DEU_2006",1.52858380731446
"DEU_2007",1.55317371704251
"DEU_2008",1.4990759156408
"DEU_2009",1.44333878692387
"DEU_2010",1.4548140781303
"DNK_1970",0.737335156509556
"DNK_1971",0.747717562839178
"DNK_1972",0.752635544784788
"DNK_1973",0.780504109143248
"DNK_1974",0.795804497418481
"DNK_1975",0.797443824733685
"DNK_1976",0.830776813476157
"DNK_1977",0.879410190493861
"DNK_1978",0.913289621674735
"DNK_1979",0.958097901623631
"DNK_1980",1.01274214546375
"DNK_1981",1.27230230370431
"DNK_1982",1.29361355880195
"DNK_1983",1.28869557685634
"DNK_1984",1.27831317052672
"DNK_1985",1.3165641412148
"DNK_1986",1.28869557685634
"DNK_1987",1.2701165339507
"DNK_1988",1.26028057005948
"DNK_1989",1.23459777545463
"DNK_1990",1.2712094188275
"DNK_1991",1.45044253862309
"DNK_1992",1.51328341903923
"DNK_1993",1.60344642137542
"DNK_1994",1.65699778033874
"DNK_1995",1.70727048467164
"DNK_1996",1.71710644856286
"DNK_1997",1.78267954117101
"DNK_1998",1.81164099040627
"DNK_1999",1.8253020513663
"DNK_2000",1.99305987995546
"DNK_2001",2.00234940140828
"DNK_2002",1.97393439461142
"DNK_2003",1.95918044877459
"DNK_2004",1.94715871512976
"DNK_2005",1.98923478288665
"DNK_2006",1.97010929754261
"DNK_2007",2.00180295896988
"DNK_2008",1.94715871512976
"DNK_2009",1.87994629520642
"DNK_2010",1.89032870153604
"DOM_1970",-1.21510367589785
"DOM_1971",-1.20636059688343
"DOM_1972",-1.1484376984129
"DOM_1973",-1.10472230334081
"DOM_1974",-1.06155335070712
"DOM_1975",-1.0517173868159
"DOM_1976",-1.04898517462389
"DOM_1977",-1.06811065996793
"DOM_1978",-1.05882113851511
"DOM_1979",-1.05007805950069
"DOM_1980",-1.04461363511668
"DOM_1981",-1.11346538235523
"DOM_1982",-1.18668866910099
"DOM_1983",-1.12931221306886
"DOM_1984",-1.12603355843846
"DOM_1985",-0.987783621522958
"DOM_1986",-1.01128064637421
"DOM_1987",-0.992155161030167
"DOM_1988",-0.98395852445415
"DOM_1989",-1.02166305270383
"DOM_1990",-1.04188142292467
"DOM_1991",-1.13259086769927
"DOM_1992",-1.11127961260162
"DOM_1993",-1.01291997368941
"DOM_1994",-1.02494170733424
"DOM_1995",-1.01455930100462
"DOM_1996",-0.736966542296818
"DOM_1997",-0.679043643826293
"DOM_1998",-0.585601986859692
"DOM_1999",-0.411286849009717
"DOM_2000",-0.0653887855017722
"DOM_2001",0.050457011439277
"DOM_2002",-0.112382835204273
"DOM_2003",-0.0812356162154063
"DOM_2004",0.160838383996315
"DOM_2005",0.19143916054678
"DOM_2006",0.371218722780768
"DOM_2007",0.454277973417746
"DOM_2008",0.171767232764338
"DOM_2009",0.148270207913088
"DOM_2010",0.442802682211322
"DZA_1970",-1.10308297602561
"DZA_1971",-1.08177172092796
"DZA_1972",-1.0522638292543
"DZA_1973",-0.986144294207754
"DZA_1974",-0.88177378847313
"DZA_1975",-0.81674713830339
"DZA_1976",-0.79379655589054
"DZA_1977",-0.7752175129849
"DZA_1978",-0.803632519781761
"DZA_1979",-0.801993192466558
"DZA_1980",-0.802539634904959
"DZA_1981",-0.821665120249
"DZA_1982",-0.846255029977053
"DZA_1983",-0.898713504063566
"DZA_1984",-0.920024759161212
"DZA_1985",-0.93751091719005
"DZA_1986",-0.97521544543973
"DZA_1987",-1.0052697795518
"DZA_1988",-1.01893084051182
"DZA_1989",-0.894341964556357
"DZA_1990",-0.90527081332438
"DZA_1991",-0.614016993656553
"DZA_1992",-0.58013756247568
"DZA_1993",-0.59379862343571
"DZA_1994",-0.845708587538652
"DZA_1995",-0.495438984523498
"DZA_1996",-0.490521002577887
"DZA_1997",-0.440794740683381
"DZA_1998",-0.671393449688677
"DZA_1999",-0.331506253003145
"DZA_2000",-0.251725656996574
"DZA_2001",-0.261015178449393
"DZA_2002",-0.13861207224753
"DZA_2003",-0.0812356162154063
"DZA_2004",0.00838094368238667
"DZA_2005",0.0422603748632595
"DZA_2006",0.0630251875225043
"DZA_2007",-0.242982577982154
"DZA_2008",-0.0752247493929934
"DZA_2009",0.0329708534104394
"DZA_2010",-0.113475720081076
"ECU_1970",-1.39652256544704
"ECU_1971",-1.35280717037494
"ECU_1972",-1.35226072793654
"ECU_1973",-1.32384572113968
"ECU_1974",-1.29980225385003
"ECU_1975",-1.29816292653483
"ECU_1976",-1.27248013192997
"ECU_1977",-1.24625089488671
"ECU_1978",-1.22767185198107
"ECU_1979",-1.19597819055381
"ECU_1980",-1.18286357203218
"ECU_1981",-1.19980328762261
"ECU_1982",-1.14297327402889
"ECU_1983",-1.11182605504002
"ECU_1984",-1.08177172092796
"ECU_1985",-1.08832903018877
"ECU_1986",-1.06100690826872
"ECU_1987",-1.07849306629755
"ECU_1988",-1.1025365335872
"ECU_1989",-1.15007702572811
"ECU_1990",-1.1489841408513
"ECU_1991",-0.839151278277838
"ECU_1992",-0.659918158482252
"ECU_1993",-0.641885558015013
"ECU_1994",-0.577405350283675
"ECU_1995",-0.587241314174896
"ECU_1996",-0.544618803979604
"ECU_1997",-0.0888858103530228
"ECU_1998",-0.227682189706921
"ECU_1999",-0.0588314762409582
"ECU_2000",-0.0265913723752886
"ECU_2001",-0.0768640767081969
"ECU_2002",-0.086153598161017
"ECU_2003",0.146084438159483
"ECU_2004",0.219854167343642
"ECU_2005",0.245536961948497
"ECU_2006",0.25154782877091
"ECU_2007",0.243897634633293
"ECU_2008",0.112751449417011
"ECU_2009",0.0324244109720383
"ECU_2010",0.0542821085080853
"EGY_1970",-1.29215205971241
"EGY_1971",-1.26045839828514
"EGY_1972",-1.21073213639064
"EGY_1973",-1.15663433498892
"EGY_1974",-1.07466796922874
"EGY_1975",-1.04078853804787
