"","V1"
"CYP_2006",-0.790601462879299
"CYP_2007",-0.790601462879299
"CYP_2008",-0.790601462879299
"CYP_2009",-0.790601462879299
"CYP_2010",-0.790601462879299
"DEU_1970",-0.374231186441062
"DEU_1971",-0.76592283293832
"DEU_1972",-0.375478883803364
"DEU_1973",-0.104757266995583
"DEU_1974",0.206463583197937
"DEU_1975",0.586475525723631
"DEU_1976",0.406522223675113
"DEU_1977",0.814199627871231
"DEU_1978",1.11180711655934
"DEU_1979",1.28285787489651
"DEU_1980",1.41801509184199
"DEU_1981",0.560371844712762
"DEU_1982",0.260023106985321
"DEU_1983",0.541696776269676
"DEU_1984",0.460229666748826
"DEU_1985",0.57679147520055
"DEU_1986",0.504181817767068
"DEU_1987",0.550805350302512
"DEU_1988",0.521734287058791
"DEU_1989",0.722238716958127
"DEU_1990",0.731404574410401
"DEU_1991",0.766541992312377
"DEU_1992",0.391999438218058
"DEU_1993",0.778864952074349
"DEU_1994",0.942046812679117
"DEU_1995",0.73056993487204
"DEU_1996",1.25765117429163
"DEU_1997",1.56091477053288
"DEU_1998",1.88857307438033
"DEU_1999",1.19884275295392
"DEU_2000",1.38771095021898
"DEU_2001",1.96110881473835
"DEU_2002",1.71116620876146
"DEU_2003",1.63088542762449
"DEU_2004",1.67970750721602
"DEU_2005",1.43239910787453
"DEU_2006",1.52323096445638
"DEU_2007",1.88577518010769
"DEU_2008",2.40019591949776
"DEU_2009",1.7899101463792
"DEU_2010",1.63420545038668
"DNK_1970",0.854700995617953
"DNK_1971",0.828731266183144
"DNK_1972",1.30672307008667
"DNK_1973",1.42659319217077
"DNK_1974",1.43072657458918
"DNK_1975",1.78537841534165
"DNK_1976",1.61142362362047
"DNK_1977",1.27502100559218
"DNK_1978",0.826398337363473
"DNK_1979",0.823194787949175
"DNK_1980",0.661652148013061
"DNK_1981",0.597631051728927
"DNK_1982",0.661652148013061
"DNK_1983",0.475983823580256
"DNK_1984",0.411238000726467
"DNK_1985",0.470474278989305
"DNK_1986",0.601735557328059
"DNK_1987",0.736148939969905
"DNK_1988",0.661652148013061
"DNK_1989",0.470474278989305
"DNK_1990",0.736148939969905
"DNK_1991",0.443004528277515
"DNK_1992",0.722220321080676
"DNK_1993",0.938746909047032
"DNK_1994",0.977570215625579
"DNK_1995",1.30561424530353
"DNK_1996",1.15511480328543
"DNK_1997",1.36365176706252
"DNK_1998",1.88847099285955
"DNK_1999",1.49904244965468
"DNK_2000",1.20114146016094
"DNK_2001",1.70716939197509
"DNK_2002",2.15241387985846
"DNK_2003",2.01917971752279
"DNK_2004",2.27351418793198
"DNK_2005",1.91855062928728
"DNK_2006",1.69311601575941
"DNK_2007",1.4523835838946
"DNK_2008",1.52218516762483
"DNK_2009",1.769626275635
"DNK_2010",1.04499878708443
"DOM_1970",-0.790601462879299
"DOM_1971",-0.790601462879299
"DOM_1972",-0.790601462879299
"DOM_1973",-0.790601462879299
"DOM_1974",-0.790601462879299
"DOM_1975",-0.790601462879299
"DOM_1976",-0.790601462879299
"DOM_1977",-0.790601462879299
"DOM_1978",-0.790601462879299
"DOM_1979",-0.790601462879299
"DOM_1980",-0.790601462879299
"DOM_1981",-0.790601462879299
"DOM_1982",-0.790601462879299
"DOM_1983",-0.790601462879299
"DOM_1984",-0.790601462879299
"DOM_1985",-0.790601462879299
"DOM_1986",-0.790601462879299
"DOM_1987",-0.790601462879299
"DOM_1988",-0.790601462879299
"DOM_1989",-0.790601462879299
"DOM_1990",-0.790601462879299
"DOM_1991",-0.790601462879299
"DOM_1992",-0.790601462879299
"DOM_1993",-0.790601462879299
"DOM_1994",-0.790601462879299
"DOM_1995",-0.790601462879299
"DOM_1996",-0.790601462879299
"DOM_1997",-0.790601462879299
"DOM_1998",-0.790601462879299
"DOM_1999",-0.790601462879299
"DOM_2000",-0.790601462879299
"DOM_2001",-0.790601462879299
"DOM_2002",-0.790601462879299
"DOM_2003",-0.790601462879299
"DOM_2004",-0.790601462879299
"DOM_2005",-0.790601462879299
"DOM_2006",-0.790601462879299
"DOM_2007",-0.790601462879299
"DOM_2008",-0.790601462879299
"DOM_2009",-0.790601462879299
"DOM_2010",-0.790601462879299
"DZA_1970",-0.70175247341929
"DZA_1971",-0.573234692778333
"DZA_1972",-0.63142411047854
"DZA_1973",-0.573234692778333
"DZA_1974",0.11476208132934
"DZA_1975",-0.00890602352265107
"DZA_1976",-0.223603437971908
"DZA_1977",-0.00890602352265107
"DZA_1978",-0.396709386265911
"DZA_1979",-0.396709386265911
"DZA_1980",-0.223603437971908
"DZA_1981",-0.00107624220371433
"DZA_1982",-0.00107624220371433
"DZA_1983",0.232712690812614
"DZA_1984",0.108740598528389
"DZA_1985",-0.225550312720532
"DZA_1986",-0.63142411047854
"DZA_1987",-0.63142411047854
"DZA_1988",-0.70175247341929
"DZA_1989",-0.63142411047854
"DZA_1990",-0.63142411047854
"DZA_1991",-0.63142411047854
"DZA_1992",-0.63142411047854
"DZA_1993",-0.63142411047854
"DZA_1994",-0.70175247341929
"DZA_1995",-0.70175247341929
"DZA_1996",-0.63142411047854
"DZA_1997",-0.446904586656577
"DZA_1998",-0.531311849953341
"DZA_1999",-0.665176528690266
"DZA_2000",-0.327987273846778
"DZA_2001",-0.485301643334642
"DZA_2002",-0.327987273846778
"DZA_2003",-0.485301643334642
"DZA_2004",-0.485301643334642
"DZA_2005",-0.128715609695118
"DZA_2006",0.11476208132934
"DZA_2007",0.403304680015492
"DZA_2008",-0.128715609695118
"DZA_2009",0.11476208132934
"DZA_2010",0.318349893373846
"ECU_1970",-0.786614803507553
"ECU_1971",-0.786614803507553
"ECU_1972",-0.786614803507553
"ECU_1973",-0.790601462879299
"ECU_1974",-0.790601462879299
"ECU_1975",-0.790601462879299
"ECU_1976",-0.786614803507553
"ECU_1977",-0.786614803507553
"ECU_1978",-0.790601462879299
"ECU_1979",-0.790601462879299
"ECU_1980",-0.786614803507553
"ECU_1981",-0.786614803507553
"ECU_1982",-0.791888115972282
"ECU_1983",-0.790601462879299
"ECU_1984",-0.790601462879299
"ECU_1985",-0.790601462879299
"ECU_1986",-0.790601462879299
"ECU_1987",-0.790601462879299
"ECU_1988",-0.790601462879299
"ECU_1989",-0.790601462879299
"ECU_1990",-0.790601462879299
"ECU_1991",-0.790601462879299
"ECU_1992",-0.790601462879299
"ECU_1993",-0.790601462879299
"ECU_1994",-0.790601462879299
"ECU_1995",-0.790601462879299
"ECU_1996",-0.790601462879299
"ECU_1997",-0.790601462879299
"ECU_1998",-0.790601462879299
"ECU_1999",-0.790601462879299
"ECU_2000",-0.790601462879299
"ECU_2001",-0.790601462879299
"ECU_2002",-0.790601462879299
"ECU_2003",-0.790601462879299
"ECU_2004",-0.790601462879299
"ECU_2005",-0.790601462879299
"ECU_2006",-0.790601462879299
"ECU_2007",-0.791888115972282
"ECU_2008",-0.765818013203397
"ECU_2009",-0.775598175847349
"ECU_2010",-0.789242551499342
"EGY_1970",-0.555826922110698
"EGY_1971",-0.60406502602559
"EGY_1972",-0.665176528690266
"EGY_1973",-0.63142411047854
