"","sig_0","sig_1","sig_2","sig_3","sig_4","sig_5","sig_6","sig_7","sig_8","sig_9","sig_10","sig_11","sig_12","sig_13","sig_14","sig_15","sig_16","sig_17","sig_18","sig_19","sig_20","sig_21","sig_22","sig_23","sig_24","sig_25","sig_26","sig_27","sig_28","sig_29","sig_30","sig_31","sig_32","sig_33","sig_34","sig_35","sig_36","sig_37","sig_38","sig_39","sig_40","sig_41","sig_42","sig_43","sig_44","sig_45","sig_46","sig_47","sig_48","sig_49","sig_50","sig_51","sig_52","sig_53","sig_54","sig_55","sig_56","sig_57","sig_58","sig_59","sig_60","sig_61","sig_62","sig_63","sig_64","sig_65","sig_66","sig_67","sig_68","sig_69","sig_70","sig_71","sig_72"
"GRC_2005",-0.621637362804849,1.53871743355211,-0.581803798803138,-0.700653409060743,1.18668431400081,-0.474898587864403,1.60666805328402,-0.446952866110504,0.24800500153825,1.47546929515062,-0.270608650351813,-0.546060444507921,1.58499594814545,-0.704532078268034,-0.724027988576214,0.83481705337705,-0.092280206898819,-0.418990706192637,0.263432905325401,1.63493034288465,0.779916442823703,-0.547720262212128,1.58140923754814,-0.352494957647121,0.71626938913373,1.20337643360954,-0.585716933132346,0.410988852032971,1.04963523660849,-0.0152191375001009,-0.722161512430288,1.5155654923593,-0.0570250758786813,-0.411861560594971,-0.227539876710555,0.0572983363100179,0.484268381793324,1.47356296986584,-0.516205629949864,0.823613692020446,1.80031862454381,-0.797851957028593,-0.466760189799502,0.237866524244059,-0.541282884545852,0.358092776963719,1.37257016991321,-0.144529894554845,-0.577428004065751,0.152240687777111,-0.362990809219844,1.73769236935424,0.115150347251145,-0.660880161501093,1.78642135795715,-0.605968097415331,0.640957204123397,-0.60231221900327,-0.469505285402627,1.65963498888628,-0.441235379056865,-0.56586287306603,2.43018683241226,0.0911391925168295,-0.256680537429783,2.29473206074113,-0.0621580091818333,-0.636980206919966,0.325125622526588,-0.586534983712102,1.45964484075494,-0.725560370484854,-0.708370317326304
"GRC_2006",-0.621637362804849,1.67956989900652,-0.581803798803138,-0.700653409060743,1.36291438084011,-0.44769058632287,1.80820659033474,-0.446952866110504,0.470741965427718,1.66818808926187,-0.268330937676207,-0.546060444507921,1.77192290423539,-0.704532078268034,-0.724027988576214,0.925044835023316,-0.0347955757695751,-0.126433587937676,0.368116866996164,1.84724974534012,0.907391156578149,-0.547158642355171,1.80322063393113,-0.352494957647121,0.894885535122862,1.16527610415006,-0.584424834885232,0.483699262159261,1.18245177324863,0.0298415656425482,-0.717323110033648,1.83781391113306,-0.0434478615090719,-0.411861560594971,-0.362914396437322,0.389138031335832,0.673272909585632,2.24775448673008,-0.49805650501216,1.00040105037682,1.95777251219216,-0.802047662693755,-0.466760189799502,0.321181962629653,-0.541282884545852,0.590849795990498,1.55181437529655,-0.0949219092952049,-0.569808128053601,1.26262001605971,-0.362990809219844,2.09188198027466,0.759752731223145,-0.637124725138296,2.17664202112345,-0.605968097415331,0.743153075538219,-0.60850554969621,-0.469505285402627,1.81574789325281,-0.405241946313457,-0.56586287306603,3.20775859179255,0.214043038667274,0.324080137560853,2.56354109953896,-0.0460781559954868,-0.636980206919966,0.408818460963837,-0.586534983712102,1.66639852794594,-0.725560370484854,-0.708370317326304
"GRC_2007",-0.621637362804849,1.74585341216153,-0.562200512790309,-0.76085627159099,1.44473548330122,-0.0196877928425988,2.14495452566,-0.4454260609141,0.203457608760356,2.05362567748436,-0.423784827786348,-0.53436656030013,1.76059399780569,-0.703565313536421,-0.79439864120912,1.12863572694309,0.675246071697197,-0.531137601523706,0.380783253817537,2.24991758668558,3.01001310798513,-0.51409327327688,2.37195756567102,-0.352450837124566,1.14224025624484,0.659086012759842,-0.518977249759691,0.759497369534844,3.61299439376309,0.0778570689912727,-0.723975913329028,2.45401618508928,-0.111705185312538,-0.411241737917988,-0.3177895565284,0.389138031335832,0.114134514866719,1.96952941035699,-0.447238955186587,1.40877721349511,1.94617399170949,-0.810209172343796,-0.46566740167139,0.291046591298693,-0.541282884545852,0.654776019526022,1.47276879404054,0.862787806133967,-0.518850207222349,0.152240687777111,-0.362990809219844,2.1651625894306,0.251884186275508,-0.6074304296848,2.57844702503246,-0.604930880392971,1.22644064809992,-0.723206034129452,-0.459970741583736,1.7860121019449,-0.325901583814548,-0.566777706946366,1.03055766552773,0.295978936100904,-0.39686414863442,2.9382633771258,-0.279585589223302,-0.634540657260339,0.0238314041524932,-0.586534983712102,1.55722770196603,-0.733957006006319,-0.773013634958018
"GRC_2008",-0.568357750549087,1.65471358157339,-0.546517883980047,-0.718714267819817,2.31959188653918,0.0430999030224777,2.10073509980921,-0.443899255717697,0.381647179871931,2.51456134999785,-0.172667005300735,-0.526231684329493,1.56989073957253,-0.685196783635786,-0.767423224366506,2.62086442340057,2.01336054076126,-0.724550363036708,1.06327797901624,3.01231002240762,2.89865043983534,-0.501807838905965,2.38426932934664,-0.352362596079454,2.02881165142413,0.0776557749580492,-0.455439722912492,1.52421030362169,4.55451606461204,1.25829975131838,-0.722161512430288,2.87224251561952,0.538675204587929,-0.410940202561617,0.0432091627429773,1.00176516061426,0.649647343611594,1.70340107643491,-0.367382805460686,2.0837834908558,1.70840432181467,-0.721811976275044,-0.46320862838314,1.97153671022515,-0.541282884545852,1.68251299790483,2.19642552384904,0.786997828653961,-0.561712009790692,0.59639241909015,-0.362990809219844,3.55749416339363,0.447218242024599,-0.44114237514522,2.38837802692067,-0.603819576440441,2.02422777333821,-0.666557702724697,-0.454280771885365,2.21346410199611,-0.091363731744602,-0.561288703664351,2.2746724805362,0.295978936100904,-0.456942839150692,3.20397553759647,-0.00762633315857102,-0.63111004055149,0.202376126151957,-0.586534983712102,1.26935826139332,-0.711228182267181,-0.762806795331958
"GRC_2009",-0.674916975060612,1.96956026905971,-0.572002155796724,-0.815038847868212,1.64928823945398,-0.108637028651457,2.63647045146304,-0.446571164811403,-0.553848068463836,2.31389538911913,-0.508060196783787,-0.535637634670542,1.89842902603362,-0.727251049460925,-0.827238279104476,1.17259285133487,0.698665736231333,-0.674165526003909,0.389724232750271,3.26457663134577,2.85789644212945,-0.5343115881273,3.0923621158798,-0.352494957647121,1.56196216198023,1.10668484119977,-0.516393053265463,0.49122102872405,3.48017785712295,-0.0647120409518631,-0.726395114527347,3.0100172599151,-0.246946969072319,-0.411509769345872,-0.272664716619478,1.38465711641327,-0.515880577774309,0.159050290190103,-0.581542479725601,1.7244124673117,2.38922158576342,-0.84210803048304,-0.466732870096299,-0.0221249146897113,-0.541282884545852,0.879337368868761,1.61304686781881,0.958558777676884,-0.684582510486607,-0.439961620640274,-0.362990809219844,-0.314164687012325,0.505818458749327,-0.643063584228995,3.06906530796887,-0.607079401367861,1.48951260096776,-0.762100150881113,-0.457894671558655,1.97409098196744,-0.677708361919467,-0.566777706946366,-0.524585853232862,-0.195636448500875,-0.757336291732056,3.16495487067421,-0.31570699855495,-0.644375091825709,-0.63455225822053,-0.586534983712102,1.6255357048138,-0.751039816205161,-0.792066402259997
"GRC_2010",-0.674916975060612,1.23215618521017,-0.564160841391592,-0.839119992880311,2.80422457034726,-0.173517647712036,1.39832652764087,-0.445680528446834,-0.375658497352261,2.14899167869405,-0.663514086893928,-0.535637634670542,1.11484633131319,-0.714199725584158,-0.867114982263123,1.73478133697698,1.78448654645038,-0.792813690629533,3.41661814226964,2.58847016162633,1.82198668648923,-0.526659517576273,1.41546662822292,-0.352461867255204,3.61865157476179,-0.150626030963029,-0.5304937776144,1.36625320576113,3.70006301222717,0.343789087538055,-0.726999914826927,1.94153197706345,-0.368664574456121,-0.411392505596173,-0.498288916164088,3.64371965562747,0.736274418849735,0.215501754961454,-0.548874054837733,2.03029938691192,0.984132327016452,-0.807852680120897,-0.465585442561782,0.378498257121871,-0.541282884545852,1.7546348911244,2.92787547997856,0.556182897237577,-0.694107355501795,-0.439961620640274,-0.362990809219844,0.79725788518623,2.45915901624024,-0.649002443319694,1.6193065165022,-0.606412618996343,1.47830402152226,-0.893068450601144,-0.461354788267123,2.1502755454668,-0.491161753507398,-0.565557928439251,-0.524585853232862,-0.0727326023504303,-0.757336291732056,2.47311225238577,-0.488856721996335,-0.642164249946672,-0.478325626470999,-0.586534983712102,0.772295562099324,-0.739313480390702,-0.836296040639591
"IRL_1980",-1.04787426085095,0.660460884248163,-0.613169056423663,-1.11003287426642,0.189096257071189,-0.987664770762528,1.63047851335752,-0.447589034942339,-0.821132425131197,1.64633338065131,-1.38213243604777,-0.560550692330619,-0.0407021245154849,-0.742719285166724,-1.05125152331923,-0.68054697170767,-0.884290680235068,-0.828570671749584,-0.0685009375523538,1.20909312177924,-1.02392183935585,-0.558250634530055,2.11291140292851,-0.352494957647121,0.971174938584692,-0.839633669591585,-0.672456050242934,-0.466550580525702,-0.814223494241389,-1.03167040839002,-0.726999914826927,2.32742166348935,-1.24545562116855,-0.41197882434467,-0.588538595981932,0.772029987134848,-0.547381332406361,-0.691753928863825,-0.603321429650846,2.11987867430561,0.0599050167737778,-0.865155673931394,-0.467607100598788,-0.96813921862827,-0.541282884545852,0.0335442574756738,-0.167148687510104,-0.84317568696145,-0.819120946326128,-0.439961620640274,-0.362990809219844,-0.631713993354769,-0.66618587574522,-0.714329893317386,1.21514173947894,-0.607079401367861,0.834140367507544,-1.15475731681349,-0.47957806959839,-0.255349971343144,-0.986942262585947,-0.566777706946366,-0.524585853232862,-0.502896063876987,-0.757336291732056,1.1631327199954,-1.18751469087557,-0.652913515634401,-0.768460799720127,-0.586534983712102,-0.509699277061378,-0.757988755947063,-0.949932188476395
"IRL_1981",-0.994594648595186,0.95873669344573,-0.613169056423663,-1.06789087049525,0.182802326112643,-0.987664770762528,1.97573018442332,-0.447589034942339,-0.821132425131197,1.34632783517917,-1.25059452903149,-0.560550692330619,0.301053219446919,-0.742719285166724,-1.02662179489771,0.15463839173597,-0.884290680235068,-0.828570671749584,-0.263712310917049,1.48492858254217,-1.02392183935585,-0.558250634530055,2.49324507539439,-0.352494957647121,0.368931286000346,-0.498971900306834,-0.672456050242934,-0.358738593097065,-0.814223494241389,-0.931207201383461,-0.726999914826927,2.35253416369803,-1.1336557465938,-0.41197882434467,-0.588538595981932,2.96727720038254,-0.547381332406361,-0.691753928863825,-0.603321429650846,1.37452630949164,0.536715427301243,-0.865155673931394,-0.467607100598788,-0.826325706482577,-0.541282884545852,-0.12709086833154,-0.276253856004308,-0.84317568696145,-0.819120946326128,-0.439961620640274,-0.362990809219844,-0.631713993354769,-0.255984358672128,-0.714329893317386,1.74051304464347,-0.607079401367861,0.180746118655362,-1.1141290674678,-0.47957806959839,0.0799210756535455,-0.986942262585947,-0.566777706946366,-0.524585853232862,-0.502896063876987,-0.757336291732056,1.0479288462249,-1.08194695908694,-0.652913515634401,-0.768460799720127,-0.586534983712102,-0.224269408018938,-0.757988755947063,-0.938024208912658
"IRL_1982",-0.994594648595186,0.875882302001961,-0.613169056423663,-1.06789087049525,0.0474828105038929,-0.987664770762528,1.79885248102015,-0.447589034942339,-0.821132425131197,1.22513354197519,-1.27223279944975,-0.560550692330619,0.270842802301071,-0.742719285166724,-1.02662179489771,0.184714318951392,-0.884290680235068,-0.828570671749584,-0.369513894954403,1.24025194283573,-1.02392183935585,-0.558250634530055,2.23037228340135,-0.352494957647121,0.223642934015017,-0.631522626325525,-0.672456050242934,-0.333666037881103,-0.814223494241389,-0.897965699065113,-0.726999914826927,2.04817410123731,-1.1602798153967,-0.41197882434467,-0.588538595981932,2.0993887672381,-0.547381332406361,-0.691753928863825,-0.603321429650846,1.21987030449136,0.42692669232141,-0.865155673931394,-0.467607100598788,-0.850552181474133,-0.541282884545852,-0.17626488643579,-0.304086807150789,-0.84317568696145,-0.819120946326128,-0.439961620640274,-0.362990809219844,-0.631713993354769,-0.490385225571038,-0.714329893317386,1.6302472827592,-0.607079401367861,0.201185292938326,-1.11710186620041,-0.47957806959839,-0.122282305240245,-0.986942262585947,-0.566777706946366,-0.524585853232862,-0.502896063876987,-0.757336291732056,1.01262443329523,-1.10012418442803,-0.652913515634401,-0.768460799720127,-0.586534983712102,-0.227928765314354,-0.757988755947063,-0.938024208912658
"IRL_1983",-0.994594648595186,0.834455106280077,-0.613169056423663,-1.06789087049525,-0.10986546345977,-0.987664770762528,1.64323411696833,-0.447589034942339,-0.821132425131197,1.21122600013211,-1.28532964733449,-0.560550692330619,0.259513895871378,-0.742719285166724,-1.02662179489771,0.0320211500115573,-0.884290680235068,-0.828570671749584,-0.47084498952539,1.02873148450992,-1.02392183935585,-0.558250634530055,1.87845549250028,-0.352494957647121,-0.0599036884079633,-0.53034864221464,-0.672456050242934,-0.343695059967488,-0.814223494241389,-0.934162001589536,-0.726999914826927,1.95701228541126,-1.20323897023805,-0.41197882434467,-0.588538595981932,3.05661865673564,-0.547381332406361,-0.691753928863825,-0.603321429650846,1.15663786633111,0.345419281258235,-0.865155673931394,-0.467607100598788,-0.858824636349298,-0.541282884545852,-0.171347484625365,-0.508937327588887,-0.84317568696145,-0.819120946326128,-0.439961620640274,-0.362990809219844,-0.631713993354769,0.0956169416762355,-0.714329893317386,1.5523747699888,-0.607079401367861,0.124703221427879,-1.12032239816074,-0.47957806959839,-0.117078541761361,-0.986942262585947,-0.566777706946366,-0.524585853232862,-0.502896063876987,-0.757336291732056,0.999617544321145,-1.10711542494383,-0.652913515634401,-0.768460799720127,-0.586534983712102,-0.229148551079493,-0.757988755947063,-0.938024208912658
"IRL_1984",-0.994594648595186,0.759886153980685,-0.613169056423663,-1.06789087049525,0.0065722592733407,-0.987664770762528,1.51950476194352,-0.447589034942339,-0.821132425131197,1.1238071656899,-1.29842649521923,-0.560550692330619,0.221750874439068,-0.742719285166724,-1.02662179489771,0.10605420161875,-0.884290680235068,-0.828570671749584,-0.434335992216726,1.16475172258346,-1.02392183935585,-0.558250634530055,1.76255853876461,-0.352494957647121,0.0497135090576701,-0.665780905755476,-0.672456050242934,-0.34870957101068,-0.814223494241389,-0.901659199322707,-0.726999914826927,1.79661909058526,-1.19878394677302,-0.41197882434467,-0.588538595981932,2.137677962818,-0.547381332406361,-0.691753928863825,-0.603321429650846,1.06468736250641,0.266692337434056,-0.865155673931394,-0.467607100598788,-0.872415097929927,-0.541282884545852,-0.191017091867064,-0.336373030480707,-0.84317568696145,-0.819120946326128,-0.439961620640274,-0.362990809219844,-0.631713993354769,-0.470851819996129,-0.714329893317386,1.43116824184753,-0.607079401367861,0.0548144319441945,-1.11957919847759,-0.47957806959839,-0.144584148721178,-0.986942262585947,-0.566777706946366,-0.524585853232862,-0.502896063876987,-0.757336291732056,0.922814961807478,-1.12529265028492,-0.652913515634401,-0.768460799720127,-0.586534983712102,-0.237687051435463,-0.757988755947063,-0.938024208912658
"IRL_1985",-0.994594648595186,0.726744397403178,-0.613169056423663,-1.06789087049525,-0.040632222915758,-0.987664770762528,1.48208832468515,-0.447589034942339,-0.821132425131197,0.931088371578652,-1.31209277127287,-0.560550692330619,0.217974572295837,-0.742719285166724,-1.02662179489771,0.140757194559621,-0.884290680235068,-0.828570671749584,-0.464511796114704,1.13279395739731,-1.02392183935585,-0.558250634530055,1.74522224450786,-0.352494957647121,0.0491927622763607,-0.730135243750058,-0.672456050242934,-0.281013671927583,-0.814223494241389,-0.892794798704481,-0.726999914826927,1.57972277028971,-1.21278544909168,-0.41197882434467,-0.588538595981932,1.76754907221229,-0.547381332406361,-0.691753928863825,-0.603321429650846,0.738776837488774,0.224429235401299,-0.865155673931394,-0.467607100598788,-0.890141786948139,-0.541282884545852,-0.238551976034505,-0.251760858995405,-0.84317568696145,-0.819120946326128,-0.439961620640274,-0.362990809219844,-0.631713993354769,-0.724786092469947,-0.714329893317386,1.45047547641871,-0.607079401367861,-0.0045251062966697,-1.12007466493303,-0.47957806959839,-0.325229080916733,-0.986942262585947,-0.566777706946366,-0.524585853232862,-0.502896063876987,-0.757336291732056,0.79708170172462,-1.14067337941969,-0.652913515634401,-0.768460799720127,-0.586534983712102,-0.226708979549215,-0.757988755947063,-0.938024208912658
"IRL_1986",-0.994594648595186,0.610748249381902,-0.613169056423663,-1.06789087049525,-0.229450151672153,-0.987664770762528,1.29330539124524,-0.447589034942339,-0.821132425131197,0.591346992269137,-1.31095391493506,-0.560550692330619,0.123567018715063,-0.742719285166724,-1.02662179489771,-0.252543392103589,-0.884290680235068,-0.828570671749584,-0.486119161868811,0.740712125769762,-1.02392183935585,-0.558250634530055,1.48098517599941,-0.352494957647121,-0.189830010344664,-0.720209947840446,-0.672456050242934,-0.31611524922993,-0.814223494241389,-0.924558900919791,-0.726999914826927,1.13930799779427,-1.21957405627648,-0.41197882434467,-0.588538595981932,1.04005435619416,-0.547381332406361,-0.691753928863825,-0.603321429650846,0.32855639492414,0.128304510853109,-0.865155673931394,-0.467607100598788,-0.901959579626947,-0.541282884545852,-0.264778119023438,-0.382019070360935,-0.84317568696145,-0.819120946326128,-0.439961620640274,-0.362990809219844,-0.631713993354769,-0.529452036720856,-0.714329893317386,1.26062100313549,-0.607079401367861,-0.114632916143607,-1.12428612980422,-0.47957806959839,-0.446402430496468,-0.986942262585947,-0.566777706946366,-0.524585853232862,-0.502896063876987,-0.757336291732056,0.483058239350191,-1.12739002243966,-0.652913515634401,-0.768460799720127,-0.586534983712102,-0.299286232574964,-0.757988755947063,-0.938024208912658
"IRL_1987",-0.994594648595186,0.519608418793757,-0.613169056423663,-1.06789087049525,-0.339593943446717,-0.987664770762528,1.12705735751774,-0.447589034942339,-0.821132425131197,0.537703616588687,-1.31493991211738,-0.560550692330619,0.0574817312085206,-0.742719285166724,-1.02662179489771,-0.345084706612579,-0.884290680235068,-0.828570671749584,-0.507353986834055,0.417938697389672,-1.02392183935585,-0.558250634530055,1.29497771938661,-0.352494957647121,-0.235134980318584,-0.773998648253828,-0.672456050242934,-0.326144271316315,-0.814223494241389,-0.946719902465356,-0.726999914826927,0.952942285629142,-1.21305062905983,-0.41197882434467,-0.588538595981932,0.695451595975044,-0.547381332406361,-0.691753928863825,-0.603321429650846,0.302999951167705,0.077302797497789,-0.865155673931394,-0.467607100598788,-0.939776516199131,-0.541282884545852,-0.307395601380454,-0.455498061387644,-0.84317568696145,-0.819120946326128,-0.439961620640274,-0.362990809219844,-0.631713993354769,-0.783386309194674,-0.714329893317386,1.0227129682529,-0.607079401367861,-0.105402321306139,-1.12428612980422,-0.47957806959839,-0.48877593311024,-0.986942262585947,-0.566777706946366,-0.524585853232862,-0.502896063876987,-0.757336291732056,0.461999466725476,-1.13228389080072,-0.652913515634401,-0.768460799720127,-0.586534983712102,-0.337709484176831,-0.757988755947063,-0.938024208912658
"IRL_1988",-0.941315036339423,0.494752101360626,-0.613169056423663,-1.01972858047105,-0.144482083731775,-0.987664770762528,0.880874207829196,-0.447589034942339,-0.821132425131197,0.432403656919656,-1.19991542199925,-0.560550692330619,0.15000113371768,-0.742719285166724,-0.993782157002353,-0.197018603398194,-0.884290680235068,-0.828570671749584,-0.466374500059023,0.434716524112399,-1.02392183935585,-0.558250634530055,0.889388293867219,-0.352494957647121,-0.173686860124072,-0.702920722707573,-0.672456050242934,-0.178216195542138,-0.814223494241389,-0.884669098137774,-0.726999914826927,0.652366298542332,-1.08709014418553,-0.41197882434467,-0.588538595981932,0.644399335201842,-0.547381332406361,-0.691753928863825,-0.603321429650846,0.160463496814804,0.146496710788263,-0.865155673931394,-0.467607100598788,-0.860006415617179,-0.541282884545852,-0.195934493677489,-0.256214131178842,-0.84317568696145,-0.819120946326128,-0.439961620640274,-0.362990809219844,-0.631713993354769,-0.724786092469947,-0.714329893317386,0.83629089222678,-0.607079401367861,-0.151555295493478,-1.07952899332991,-0.47957806959839,-0.245685839168073,-0.986942262585947,-0.566777706946366,-0.524585853232862,-0.502896063876987,-0.757336291732056,0.440940694100761,-1.02135620794999,-0.652913515634401,-0.768460799720127,-0.586534983712102,-0.197434121185888,-0.757988755947063,-0.918971441610679
"IRL_1989",-0.888035424083661,0.594177371093148,-0.613169056423663,-0.965546004193829,0.0758054998173522,-0.987664770762528,0.8587644949038,-0.447589034942339,-0.821132425131197,0.279420696645781,-1.08659921638783,-0.560550692330619,0.367138506953461,-0.742719285166724,-0.95155976542261,0.0459023471879058,-0.884290680235068,-0.828570671749584,-0.368023731798948,0.67519870713816,-1.02392183935585,-0.558250634530055,0.784771577661381,-0.352494957647121,-0.178633954546511,-0.514019929589149,-0.672456050242934,-0.0102300755951921,-0.814223494241389,-0.748009588606789,-0.726999914826927,0.505217367525011,-0.998944322770331,-0.41197882434467,-0.588538595981932,1.23150033409367,-0.547381332406361,-0.691753928863825,-0.603321429650846,-0.0363474669589797,0.311497580942469,-0.865155673931394,-0.467607100598788,-0.75364628150791,-0.541282884545852,-0.159873547067707,0.00764224568979548,-0.84317568696145,-0.819120946326128,-0.439961620640274,-0.362990809219844,-0.631713993354769,-0.353651386546674,-0.714329893317386,0.981524201167729,-0.607079401367861,-0.248476541286889,-1.02494510548947,-0.47957806959839,-0.041995668708887,-0.986942262585947,-0.566777706946366,-0.524585853232862,-0.502896063876987,-0.757336291732056,0.322639942003097,-0.893882589211847,-0.652913515634401,-0.768460799720127,-0.586534983712102,0.0556714250803779,-0.757988755947063,-0.89039229065771
"IRL_1990",-0.888035424083661,0.602462810237525,-0.613169056423663,-0.965546004193829,-0.172804773045235,-0.987664770762528,0.913613590430263,-0.447589034942339,-0.821132425131197,0.245645237884016,-1.06894694315188,-0.560550692330619,0.34636884516569,-0.742719285166724,-0.95155976542261,-0.247916326378139,-0.884290680235068,-0.828570671749584,-0.425767554072856,0.283116875510612,-1.02392183935585,-0.558250634530055,0.924426907787305,-0.352494957647121,-0.309601770045831,-0.497691216963659,-0.672456050242934,-0.248419350146832,-0.814223494241389,-0.834437494634493,-0.726999914826927,0.469784661751116,-0.94861316481424,-0.41197882434467,-0.588538595981932,0.874134508681252,-0.547381332406361,-0.691753928863825,-0.603321429650846,-0.0803467051788216,0.379182097731772,-0.865155673931394,-0.467607100598788,-0.826325706482577,-0.541282884545852,-0.274612922644288,-0.248420904857827,-0.84317568696145,-0.819120946326128,-0.439961620640274,-0.362990809219844,-0.631713993354769,-0.373184792121583,-0.714329893317386,0.912876256025774,-0.607079401367861,-0.245179900273508,-1.01412742121247,-0.47957806959839,-0.140123780024991,-0.986942262585947,-0.566777706946366,-0.524585853232862,-0.502896063876987,-0.757336291732056,0.35422810094017,-0.895513878665535,-0.652913515634401,-0.768460799720127,-0.586534983712102,0.0392043172510064,-0.757988755947063,-0.89039229065771
"IRL_1991",-0.941315036339423,0.445039466494365,-0.613169056423663,-1.01972858047105,-0.591351181788577,-0.987664770762528,0.748641117063847,-0.447589034942339,-0.821132425131197,0.263526363110833,-1.253441669876,-0.560550692330619,0.193428608364836,-0.742719285166724,-0.993782157002353,-0.641216913041349,-0.884290680235068,-0.828570671749584,-0.530078974954754,-0.245784138320131,-1.02392183935585,-0.558250634530055,0.706309040507002,-0.352494957647121,-0.438226225029258,-0.773998648253828,-0.672456050242934,-0.504159413349646,-0.814223494241389,-1.01246420705053,-0.726999914826927,0.446650200942431,-1.17985009704665,-0.41197882434467,-0.588538595981932,-0.197962967555993,-0.547381332406361,-0.691753928863825,-0.603321429650846,-0.073759992870462,0.0688819538596831,-0.865155673931394,-0.467607100598788,-0.926776944252443,-0.541282884545852,-0.427052378767461,-0.602456043441063,-0.84317568696145,-0.819120946326128,-0.439961620640274,-0.362990809219844,-0.631713993354769,-0.802919714769583,-0.714329893317386,0.861819346826444,-0.607079401367861,-0.185181033829967,-1.09224596568608,-0.47957806959839,-0.493236301806427,-0.986942262585947,-0.566777706946366,-0.524585853232862,-0.502896063876987,-0.757336291732056,0.368473741245124,-1.06213844429217,-0.652913515634401,-0.768460799720127,-0.586534983712102,-0.129126118338125,-0.757988755947063,-0.918971441610679
"IRL_1992",-0.888035424083661,0.619033688526279,-0.613169056423663,-0.965546004193829,-0.188539600441601,-0.987664770762528,0.912763216856209,-0.447589034942339,-0.821132425131197,0.341011239093705,-1.09627949525915,-0.560550692330619,0.408677830529002,-0.742719285166724,-0.95155976542261,-0.143807347555525,-0.884290680235068,-0.828570671749584,-0.440669185627413,0.305487311140915,-1.02392183935585,-0.558250634530055,0.881369009959584,-0.352494957647121,-0.273670242135481,-0.650412705637367,-0.672456050242934,-0.341187804445892,-0.814223494241389,-0.845517995407275,-0.726999914826927,0.575566768794543,-0.993110363470889,-0.41197882434467,-0.588538595981932,0.248744314209526,-0.547381332406361,-0.691753928863825,-0.603321429650846,-0.0200124204342479,0.359083291689878,-0.865155673931394,-0.467607100598788,-0.72351091017695,-0.541282884545852,-0.353291351611087,-0.199434910840021,-0.84317568696145,-0.819120946326128,-0.439961620640274,-0.362990809219844,-0.631713993354769,-0.607585659020492,-0.714329893317386,1.02807608896712,-0.607079401367861,-0.177928423600528,-1.01858661931139,-0.47957806959839,-0.21000288959858,-0.986942262585947,-0.566777706946366,-0.524585853232862,-0.502896063876987,-0.757336291732056,0.463238218056342,-0.927673585038228,-0.652913515634401,-0.768460799720127,-0.586534983712102,0.120929963515295,-0.757988755947063,-0.89039229065771
"IRL_1993",-0.834755811827899,0.751600714836308,-0.613169056423663,-0.905343141663582,-0.0154564990815721,-0.987664770762528,0.967612312382672,-0.447589034942339,-0.821132425131197,0.4800866575245,-0.943672745993522,-0.560550692330619,0.623927052693167,-0.742719285166724,-0.89878177594793,0.112994800206924,-0.884290680235068,-0.828570671749584,-0.335612683167786,0.279721362959583,-1.02392183935585,-0.558250634530055,0.922663330828364,-0.352494957647121,-0.143223173417471,-0.52298471299138,-0.672456050242934,-0.158158151369368,-0.814223494241389,-0.688174884433763,-0.726999914826927,0.635853969637992,-0.814591208907979,-0.41197882434467,-0.588538595981932,0.184928988243023,-0.547381332406361,-0.691753928863825,-0.603321429650846,0.0658783080667608,0.587399372972107,-0.865155673931394,-0.467607100598788,-0.600014976683409,-0.541282884545852,-0.177904020372598,-0.168262005555963,-0.84317568696145,-0.819120946326128,-0.439961620640274,-0.362990809219844,-0.631713993354769,-0.314584575396856,-0.714329893317386,1.10165810516615,-0.607079401367861,0.0139360833782658,-0.939229408699187,-0.47957806959839,0.219679294800724,-0.986942262585947,-0.566777706946366,-0.524585853232862,-0.502896063876987,-0.757336291732056,0.658960928333106,-0.75335865484421,-0.652913515634401,-0.768460799720127,-0.586534983712102,0.382574010137531,-0.757988755947063,-0.84956493215347
"IRL_1994",-0.728196587316374,0.718458958258801,-0.603367413417249,-0.796977989109138,0.176508395154096,-0.909180150931182,0.731208458795747,-0.447461801175972,0.0698154304266754,0.247632029575885,-0.668638940414042,-0.559533832834289,0.678683433770017,-0.721450461071251,-0.814336992788443,-0.106790821751928,-0.738450041999764,-0.51325911096368,-0.191066857088584,0.256152511134799,-0.954971761841829,-0.556846584887664,0.626515501874177,-0.352494957647121,-0.117185834352,-0.241234377492714,-0.670377457410621,-0.268477394319602,-0.691737132673265,-0.592143877736314,-0.716113509434488,0.24566419755992,-0.476380677521264,-0.41197882434467,-0.3177895565284,-0.312830554295698,0.0590081942606294,0.207437259994118,-0.581542479725601,-0.0993164366268972,0.683444655599182,-0.818255731153695,-0.467552461192382,-0.530289999878444,-0.541282884545852,-0.24346937784493,0.254798851870545,-0.832840690032358,-0.781259687390758,0.522367130537977,-0.228514528652597,0.565202622859059,-0.646652470170311,-0.654941302410394,0.751124535285042,-0.606486705926512,-0.213532146545047,-0.791250094009216,-0.47957806959839,0.397350647865489,-0.793042157161784,-0.566472762319587,1.18607201740379,-0.298056320292912,-0.657205140871601,0.532608292584815,-0.528706792936411,-0.650321494121048,0.196796603589474,-0.586534983712102,0.530777980601875,-0.733088388538581,-0.792406630247533
