"","BCA","KC","KG","KI","LE","OPENK","POP","RGDPCH","RGDPL","RGDPL2","BCAperRGDPL","KCxRGDPL","KGxRGDPL","KIxRGDPL","KCxRGDPLxPOP","KGxRGDPLxPOP","KIxRGDPLxPOP","RGDPCHxPOP","RGDPLxPOP","RGDPL2xPOP","sig_0","sig_1","sig_2","sig_3","sig_4","sig_5","sig_6","sig_7","sig_8","sig_9","sig_10","sig_11","sig_12","sig_13","sig_14","sig_15","sig_16","sig_17","sig_18","sig_19","sig_20","sig_21","sig_22","sig_23","sig_24","sig_25","sig_26","sig_27","sig_28","sig_29","sig_30","sig_31","sig_32","sig_33","sig_34","sig_35","sig_36","sig_37","sig_38","sig_39","sig_40","sig_41","sig_42","sig_43","sig_44","sig_45","sig_46","sig_47","sig_48","sig_49","sig_50","sig_51","sig_52","sig_53","sig_54","sig_55","sig_56","sig_57","sig_58","sig_59","sig_60","sig_61","sig_62","sig_63","sig_64","sig_65","sig_66","sig_67","sig_68","sig_69","sig_70","sig_71","sig_72"
"sig_6",0.108297381802686,-0.17130133067789,0.0780184271602484,0.100427674377211,-0.516333316951969,0.145162483853651,-0.534258615085823,0.0486093482331112,0.0489041206181758,0.0501690311469406,0.076087987549813,-0.0626775388720702,0.0547208218682917,0.104673836484315,-0.455644374256339,-0.466848544461559,-0.468517105194745,-0.469081037030295,-0.469035742463907,-0.468053934606003,-0.673866885646832,0.930010786965419,-0.675375367148833,-0.663544727452893,0.719315484911483,-0.596028785667208,1,-0.562149706632077,-0.00640641451089024,0.787722647999049,-0.132273344037544,-0.643729105423502,0.831586963167434,-0.734586532720443,-0.621271810561104,0.618817697164124,0.0128359763203572,-0.1383076161334,0.187084452109023,0.910908803937151,-0.0997726698747278,-0.604386495585168,0.985097742349558,-0.463321270792906,0.425316024173285,0.367327222442807,-0.630519146561201,0.235800565223966,0.212835132238173,0.41515756744692,-0.606480248670983,0.862053154090067,0.221117550957761,-0.523782639539609,0.122765860164611,0.777484496226775,0.185935179027356,0.240701516017953,-0.431964108745127,0.546083723275536,0.867647088787638,-0.668643050076421,-0.578221027452928,0.50637587418311,-0.626226063046333,0.196741001177607,0.725318217101004,-0.375930898260342,-0.576562666474488,0.238162410679105,-0.0767835155678065,0.272892697475631,0.468401600524317,-0.343984629720807,0.967374063041603,-0.698129482935907,0.373572803341037,-0.353206526986776,-0.564271506231141,0.820899146843411,-0.306377018423565,-0.644344166902412,0.235315867101751,-0.0265006272144849,-0.231143934486051,0.895607995672644,0.189710755024964,-0.69010469438864,0.0773753942948461,-0.613327672171234,0.710657273650831,-0.702279022313021,-0.558475603396267
"sig_7",-0.489575045982968,0.241430775571115,-0.0501632415715934,-0.160313486825845,0.887794808797567,-0.279052639203842,0.902006566913167,0.144843612282601,0.145114705938877,0.149463756509701,-0.449690489316787,0.325584869705499,0.145382642667754,0.0271440285306336,0.879720895776294,0.888171186075184,0.838746026498265,0.879489137568654,0.879569312898837,0.880573512615008,0.808106348229301,-0.576090331869,0.965091050154391,0.677968235318315,-0.498212613386483,0.670778010303376,-0.562149706632077,1,-0.0560347483565351,-0.467665385822137,0.0465039769329701,0.965216122716883,-0.49032895018038,0.794130942090308,0.613664526931005,-0.424993159452488,-0.0421940820498975,0.0010021399907747,-0.262492879575055,-0.459672946880834,0.177082818066902,0.92331180504722,-0.509790180908272,0.979486923802281,-0.321303284154988,-0.275635658000668,0.864065165668637,-0.289824553132008,-0.141351558118999,-0.306000709727577,0.575011209466237,-0.435773465559831,-0.247989951964753,0.989815157574587,-0.162038667417167,-0.37742784445931,-0.187878199926657,-0.198625046542413,0.492981163849178,-0.340561092409816,-0.485728444451679,0.507499999943776,0.987150461387227,-0.363785610435608,0.829754812330021,-0.271746680369929,-0.398988326659359,0.532499538894318,0.504903879069337,-0.162149657595936,0.0130948731958711,-0.223526600426047,-0.287509362682526,0.281252629903606,-0.477940154652313,0.849500711798769,-0.299332600199907,0.218354937869786,0.955910326291985,-0.451730894586789,0.125369166676182,0.843002724946731,-0.177614714632513,-0.0152110967087957,0.141787100525538,-0.433451512717055,-0.20831389902842,0.796700925796634,-0.140151024781313,0.678641514201334,-0.417345070850601,0.712650903341016,0.549204583922278
"sig_8",-0.00586860050596503,-0.237820215967399,-0.0724149704654397,0.159586706778553,-0.0134599453187129,0.105461217912508,-0.00366908646643318,0.0727712138603909,0.0727638657002042,0.0709836680639044,-0.00913682866542152,-0.00466773467964861,0.073149664104385,0.140844720875841,-0.0293897204067393,-0.0223928193575416,-0.0155937631578324,-0.0248415572450991,-0.0247959130287573,-0.0243748230008864,0.172627175424914,0.215963039179331,-0.0131903263681118,0.203871614092997,-0.0432531462853102,0.339814063892058,-0.00640641451089024,-0.0560347483565351,1,-0.248297564030988,0.568193073757681,-0.0436894082517593,0.296419236925005,0.0579724208865525,0.184820327858031,-0.0217936800270448,0.732089223348335,0.669806418265581,-0.189256623315331,-0.132417005890878,0.440700638409166,0.0515132766100594,-0.0728459406870162,-0.0514741763011446,-0.301192822945722,0.470398272977095,0.0679719205964535,-0.14843054109481,0.514547658032559,0.4824955166525,0.201525009859886,-0.25179929677358,0.606847730507673,-0.0613876784658475,0.698762931254166,-0.0624540700973385,0.731294639095759,0.863669739797605,0.612107430724787,-0.326071811053217,0.256120845209397,0.275970341813458,-0.0631032485600497,0.427501381503451,-0.0402624491551873,-0.269502923453592,0.11149372973385,0.336937173929509,0.236132090110693,0.658965202776064,0.799099715702505,0.72121616576769,0.444084276079798,0.763786707153205,0.00372482163045955,-0.0177921630242293,-0.337172195450821,0.384168936131442,-0.068919503271488,0.143317746198757,0.654153289498918,-0.0287991527880794,0.632299289499886,0.847224990571542,0.752856750176243,-0.113026752024851,0.557762019847787,0.000428616615923963,0.953746261159223,0.0770224504600098,0.334596047444042,0.0870818060408243,0.155651439411929
"sig_9",0.0587768809899034,-0.129697014793333,0.0747394475377073,0.0997791031571388,-0.465498621168924,0.31341717547784,-0.482186225638853,0.0216106468174179,0.0217122327490888,0.0210697420464949,0.022998692969764,-0.120494256354654,-0.0278517294161612,0.0869650398673148,-0.404910421000068,-0.414957652448416,-0.425143599039522,-0.420782072694871,-0.420732350843659,-0.419680897947179,-0.736595151577372,0.59962562650546,-0.596632448845192,-0.757978658848424,0.848275357217785,-0.672410352223968,0.787722647999049,-0.467665385822137,-0.248297564030988,1,-0.495056385110447,-0.562479464374488,0.440250395149235,-0.695693450905816,-0.720865108156231,0.702648834846477,-0.167846818703805,-0.428845826134972,0.570744180249851,0.895662643050816,-0.292644038754972,-0.54600791151562,0.818061975819911,-0.374153049858658,0.850223844603489,-0.0458661106911666,-0.598045876166719,0.539081909867826,0.064527606165658,0.123243899495915,-0.64177185905568,0.965845982477206,-0.1930324205574,-0.434197798634032,-0.0778333453001819,0.622784311093037,0.0560553423955186,-0.0619197491229294,-0.463464048781315,0.923550291944348,0.484234673382144,-0.718204636970385,-0.487814340656341,0.256507026876012,-0.557748040025767,0.604508728452976,0.646738183371426,-0.469122203720087,-0.648172282467532,-0.003774871443427,-0.163088291444502,0.116927404571745,0.118786516294329,-0.469556473466559,0.685260458597397,-0.618903871355034,0.842070276703829,-0.592030501794221,-0.486872817384318,0.685779879094842,-0.533784645393409,-0.57685806663756,0.0985664762350024,-0.168825099345104,-0.431643993262646,0.880578897739826,-0.21588957235653,-0.640334673973114,-0.182994639088772,-0.570054470392811,0.319449535155988,-0.693738731947191,-0.658264423125
"sig_10",0.0625370040108295,-0.187807841661553,-0.194509936737124,0.0897294819526162,0.125690097874572,0.0111669394784889,0.128930481058267,0.346955460877106,0.346786393246547,0.344539147816086,0.0785249013293146,0.379913310796923,0.305967800260413,0.328313500275383,0.101218774209008,0.0989814346314009,0.141260417800971,0.117249929405349,0.117153873823386,0.115798763126217,0.505267769927706,0.195335155351235,0.178228444083006,0.640610236714732,-0.275012555178032,0.642876710336869,-0.132273344037544,0.0465039769329701,0.568193073757681,-0.495056385110447,0.999999999999999,0.169007992880129,0.332033263130656,0.389043548960796,0.685216268238892,-0.261617390677968,0.612272736952382,0.808258561025462,-0.42299228641157,-0.261377920972601,0.639791329424353,0.262625615674998,-0.21568622028272,-0.00890870440178648,-0.537950539042595,0.789745456755977,0.364522952188657,-0.37232377558789,0.446355044776222,0.622554574971022,0.580039105322643,-0.457165791965133,0.89861742145122,0.0464314335299363,0.351600365054336,-0.25373200952466,0.308875298898599,0.452273437021773,0.422018579952065,-0.591744591546126,0.276614531449265,0.658741265874227,0.0882248902044672,0.472252733656388,0.239356465690043,-0.510013960505696,0.0778255555013298,0.588878039546497,0.683728140435952,0.225188079849786,0.310103266218784,0.303942629982166,0.344795442260064,0.590783250984405,-0.0744125964984056,0.239553590254267,-0.587973990139714,0.926969222963056,0.132334565613032,0.0510728036342324,0.887543865327004,0.25145039320483,0.215449788068378,0.413386142690258,0.637564659151447,-0.219732937910964,0.894385564618431,0.355571656928598,0.596193698267261,0.297082553830508,0.432811893572691,0.492475768418699,0.696568404692725
"sig_11",-0.398568548367289,0.231179258032166,-0.084445539540228,-0.141863973975349,0.85750176748229,-0.282845747149654,0.87220775884862,0.162934483106792,0.16309335455841,0.165719971471733,-0.351562230631409,0.347668141079537,0.146910829073489,0.0502902678361537,0.837186165061029,0.832833170504585,0.82074229706033,0.843858695574676,0.843832611745321,0.843355755024594,0.894300437989535,-0.62634477968648,0.990037157307654,0.811967064799508,-0.588609133618482,0.780850091764748,-0.643729105423502,0.965216122716883,-0.0436894082517593,-0.562479464374488,0.169007992880129,1,-0.536498499192034,0.910854039045062,0.763692884178634,-0.507909048770607,-0.0260886020527243,0.0968439837620778,-0.319218914891544,-0.548013367673509,0.270843035269694,0.955332156772283,-0.59465741861108,0.902546236532438,-0.39292951350818,-0.229049942629743,0.941503519225642,-0.350575168119876,-0.145680725622116,-0.314599053582026,0.726538834777493,-0.526362390220059,-0.172752956846744,0.959354054071944,-0.176052296366913,-0.455614376165369,-0.199950010105849,-0.200907017488781,0.499214717408987,-0.417259232581863,-0.53879343465294,0.668133515694635,0.986770399682931,-0.393203610417169,0.928254238567335,-0.333189823236073,-0.461578551034247,0.604356980777423,0.670053408006601,-0.181056828241446,0.0203036996399981,-0.243478177702906,-0.329887826375215,0.334946245772452,-0.558946223421245,0.935278049161108,-0.367887879239761,0.37751468025657,0.97514108022216,-0.525601940957915,0.242323920821264,0.941338376919099,-0.201068793177772,-0.00110320205985925,0.18901947504255,-0.515530698100703,-0.150057281863878,0.919701359098432,-0.126550973057811,0.773893094007341,-0.451350397367167,0.85400027408977,0.707435214859611
"sig_12",0.108171696623555,-0.282740843914252,-0.0725957056603693,0.161143560650997,-0.405177164359599,0.16156875716121,-0.42093258535884,0.235485674817776,0.235634405680803,0.235771784098316,0.0866359292315358,0.136870276935643,0.189980834749952,0.292573378369086,-0.358378041856282,-0.368275160807853,-0.352689633997607,-0.363444896167592,-0.363426088474894,-0.362793345208222,-0.404751044603454,0.960231455701675,-0.5550179858836,-0.350738823706139,0.560022798250398,-0.29404548372431,0.831586963167434,-0.49032895018038,0.296419236925005,0.440250395149235,0.332033263130656,-0.536498499192034,1,-0.55718210916263,-0.301263945324482,0.4447277216412,0.31678359522603,0.233031102549378,-0.0107783104859107,0.698135943340874,0.192722428634095,-0.467614365834682,0.749822225643384,-0.409875394747609,0.097001633494461,0.731103294246821,-0.454297671484441,0.0590325518085159,0.445726752058902,0.733246720445478,-0.378551296251593,0.497878572337966,0.622909683177618,-0.457681863921985,0.293631904105762,0.529632466979614,0.352309534688557,0.470518584391905,-0.214947609965315,0.117973410692257,0.985178269457132,-0.402364353828495,-0.500281570051205,0.739958871382697,-0.525114590331144,-0.0586846875452728,0.785934273212255,-0.0789700937479687,-0.304051045180309,0.334156597858944,0.085195843270513,0.447881222250766,0.594400288513482,-0.0646314290945992,0.879045445328631,-0.583701684866351,-0.00873612640234939,0.0590733391700139,-0.472277832488014,0.827632472334919,0.105794504584506,-0.533364658157116,0.381141627549985,0.207452882150414,0.0454946681314289,0.726975068231342,0.638064251702228,-0.540273058522963,0.416883061893649,-0.485162633885918,0.972409715902884,-0.495663534422848,-0.246839093816613
"sig_13",-0.178951901621541,0.205963306496685,-0.0882910898509857,-0.144407623291378,0.689309346202894,-0.264723166783037,0.710410898902721,0.153240964776886,0.153327578884758,0.154200113841794,-0.141159996503797,0.325801913093282,0.154277672784688,0.0425612720904891,0.633582100462474,0.638533130113744,0.640342593316618,0.648606374644617,0.648534783659918,0.647183726002828,0.951729397161446,-0.650732675849276,0.915757384282017,0.948030851353939,-0.699292143155406,0.862343827804859,-0.734586532720443,0.794130942090308,0.0579724208865525,-0.695693450905816,0.389043548960796,0.910854039045062,-0.55718210916263,0.999999999999997,0.911607669332035,-0.617323988816918,0.0569220792322747,0.296466739098376,-0.403433120278186,-0.665705254196395,0.337873179193835,0.874652756585292,-0.699586449833516,0.675884520676667,-0.501483033641118,-0.0940372548560686,0.909563207081457,-0.438190864690245,-0.119127066682404,-0.264299623379412,0.891293070809078,-0.657089709427192,0.000151853108751325,0.771422954921296,-0.134158735602196,-0.5616605778923,-0.17344484306833,-0.147437928256451,0.555099816183221,-0.535348452747659,-0.572331741028508,0.888663531893316,0.8427562538999,-0.385381986618491,0.938902856952139,-0.425929855698695,-0.528287076986004,0.616639086803144,0.856194632148639,-0.170092849839305,0.0887173860472107,-0.226777111659964,-0.331732452905467,0.473019452634065,-0.658859499961351,0.975536825445034,-0.474130280614147,0.616150481059027,0.827681728856534,-0.607428075218562,0.454296085509022,0.953852970676132,-0.196038951059728,0.073510591400728,0.338072228722118,-0.626599383049094,-0.00747255508373468,0.986266216535359,-0.0303122932068466,0.862888818996687,-0.457430441063795,0.978371911892648,0.854635808324811
"sig_14",-0.135158782957315,0.0889293364844249,-0.169354954297433,-0.0755541559675822,0.589231435542563,-0.170579169643184,0.60116380564577,0.31020748547607,0.310170684048933,0.30958933875804,-0.0949714144505712,0.467862359487922,0.274108783212135,0.208833662132649,0.555365088227906,0.547512139613767,0.579836227794161,0.573013731071595,0.57287971829318,0.570824334829569,0.909606256625149,-0.427873490596884,0.75694647395223,0.982080268417854,-0.647503896132089,0.905004895839956,-0.621271810561104,0.613664526931005,0.184820327858031,-0.720865108156231,0.685216268238892,0.763692884178634,-0.301263945324482,0.911607669332035,0.999999999999999,-0.595240422552864,0.210623169901251,0.537891377751748,-0.4617796249804,-0.61432504931511,0.495392573492848,0.771143567242363,-0.628144325651841,0.504118990890505,-0.576782498293806,0.251848072767358,0.84873981443297,-0.47962454095724,0.0307874298755993,0.0150764700359072,0.917243681751629,-0.681390353735213,0.334000953877597,0.607195678184205,-0.0435585216933053,-0.556947497955305,-0.0686791399509259,0.00449439174069718,0.499500718520809,-0.628688730992579,-0.339491095507423,0.922783670726133,0.67553771517186,-0.147283096812742,0.809742644233567,-0.508925250242321,-0.376323936864461,0.705817105163828,0.950560548173345,-0.102730081146214,0.126700296801743,-0.110695174804767,-0.186436339492174,0.51080564648346,-0.542779026029392,0.816207593845142,-0.573278202393033,0.865683872907741,0.709594639240848,-0.465439432171254,0.682743077447038,0.822647484694522,-0.114012873557695,0.169035562755408,0.424185223193289,-0.568615370934809,0.351635805737007,0.906724911621214,0.160896138622715,0.725640829129135,-0.177027240208941,0.9603069483293,0.985081370723026
"sig_15",0.0637256954048224,-0.171348066462571,0.110587895368727,0.128196604252671,-0.413668658780294,0.270624313843771,-0.427075943244048,-0.129859542783579,-0.130076749472067,-0.132212777812212,0.0366736791932951,-0.249911256834374,-0.0811436010478157,-0.0356199045437016,-0.365418859450854,-0.37318122141478,-0.38134694571006,-0.378007223243285,-0.377957330308522,-0.376970380642757,-0.603985394047308,0.52329520830144,-0.532371600548615,-0.619576843595382,0.903788174004927,-0.53456183183785,0.618817697164124,-0.424993159452488,-0.0217936800270448,0.702648834846477,-0.261617390677968,-0.507909048770607,0.4447277216412,-0.617323988816918,-0.595240422552864,1,0.0863456086715181,-0.277262833351323,0.730688078637413,0.722790749083868,-0.121179392827667,-0.489022316655767,0.630953574861593,-0.340880255713211,0.641878490027235,0.0753598886508914,-0.520714008233641,0.823961207519653,0.224664097182159,0.391184832077908,-0.560802126300732,0.657323836855573,0.0718203103626164,-0.395881013619823,0.217576388001652,0.676170857534769,0.301288418300011,0.141582000311882,-0.354988509811126,0.558648803654864,0.498072775693872,-0.606536966695792,-0.444067373361237,0.527327468538332,-0.508694921288893,0.691773386459047,0.691043569958206,-0.363122386987215,-0.549017674993904,0.171689935958321,-0.0396434731654697,0.338035568791032,0.390472397362738,-0.320110588165417,0.552815223791703,-0.561712167254833,0.530170801510165,-0.427651324328116,-0.441963592887008,0.781645120806674,-0.367706342116796,-0.52386482297413,0.27465495056712,-0.0373850729884311,-0.254772619172423,0.647327489057688,-0.00227190242418543,-0.578133635265596,0.0155328638159826,-0.508675106970284,0.371569628536039,-0.615930205833909,-0.549747376028623
"sig_16",0.00576569715611104,-0.347198513116301,-0.0602337703791758,0.313619392096196,0.0382580625485247,0.199858435068421,0.0449292166493514,0.103255486114999,0.102962506836083,0.0982720286658771,0.000255170587852408,-0.0129040760147333,0.143992661643578,0.232963885577508,-0.00224532746963541,0.014081879346742,0.0307612392596388,0.00827263284411787,0.00831983834496755,0.00881786624868601,0.196235371676957,0.232383225008995,0.00540808969494791,0.218599976105891,0.0532358641969115,0.419780879480073,0.0128359763203572,-0.0421940820498975,0.732089223348335,-0.167846818703805,0.612272736952382,-0.0260886020527243,0.31678359522603,0.0569220792322747,0.210623169901251,0.0863456086715181,0.999999999999997,0.50018440495994,-0.126636520965396,-0.0703316191458421,0.693812578098624,0.0816847480227232,-0.0547927836090211,-0.0389020524513327,-0.240161241271951,0.471824639308585,0.14330842693776,-0.0436698639088422,0.865635539780243,0.692916486452376,0.177742764499836,-0.193011542981941,0.669000295460081,-0.0546854895092637,0.680378664580868,-0.0388947044977086,0.717454124971785,0.573102528342794,0.496006206110578,-0.267190711382736,0.264855936351488,0.282587808655838,-0.0505601713263656,0.653133035009035,-0.0612575385906308,-0.212973683244823,0.214659383798296,0.520146727736715,0.258583700259236,0.371006777134259,0.502167890550422,0.684942669091564,0.481889749433944,0.566802488646774,0.0262044594290809,-0.0250962966375216,-0.27681651867981,0.426714276502513,-0.042449403445929,0.266813543224991,0.667495266952357,-0.0363539845760048,0.490835737169174,0.574119351142712,0.579978563810006,-0.0110960026671415,0.620656466047453,0.00786304636651054,0.7023869496525,0.0382707932531546,0.36356862937144,0.0879272234477356,0.196498177193296
"sig_17",0.040629252896866,-0.0379935345239043,-0.165049275216548,-0.0207628600750152,0.0587346518438911,-0.00704670905306907,0.0629638129966743,0.243050807190645,0.243145892703636,0.243442751563945,0.0448411977661657,0.304313474411358,0.168115372036612,0.195670364197579,0.0549239146221525,0.0546603458991489,0.0728901877335604,0.0641795735923967,0.0641428585151348,0.0637181126187711,0.345918060501999,0.132169088592448,0.103514652641482,0.480322974253236,-0.262097034134383,0.55249591796306,-0.1383076161334,0.0010021399907747,0.669806418265581,-0.428845826134972,0.808258561025462,0.0968439837620778,0.233031102549378,0.296466739098376,0.537891377751748,-0.277262833351323,0.50018440495994,0.999999999999998,-0.305562959981481,-0.275213740536292,0.495810943724927,0.209714332787997,-0.201377477104223,-0.0359924879979021,-0.404840844535518,0.711408537983715,0.269023406656619,-0.313468456562626,0.290701310194196,0.40765538227464,0.567430269172056,-0.410055116196467,0.728664465505596,0.00269262220313511,0.431423366375626,-0.262237421232874,0.288754782701678,0.632020154502486,0.447060797451059,-0.450766057723645,0.198868444884144,0.562232247522661,0.032328686730314,0.238844825253859,0.167867693779508,-0.362088714120351,-0.0402407311540463,0.483640643636151,0.623747850722927,0.361625712932156,0.397641718240708,0.301122682898272,0.297758430847953,0.673578197848131,-0.123424216278193,0.163957716964148,-0.42672785579984,0.774089943077011,0.0670777325620354,-0.0988117365162496,0.865686977996157,0.17459931730413,0.242020827772522,0.530788182143125,0.705443450941835,-0.294308019280539,0.740164136255723,0.271058711617044,0.685356932005287,0.228794492499481,0.323539754597219,0.403793787661872,0.565571956968896
"sig_18",0.02710741726524,-0.0164939107553524,0.0760606752627334,0.0342784963686208,-0.274591473359214,0.340857421185269,-0.285190197161505,-0.14422395511187,-0.144431476904358,-0.147524251590843,0.00645391293500934,-0.232080711733121,-0.163265248481076,-0.0833358871820735,-0.238049838029883,-0.244578284021795,-0.25257645056565,-0.248190265778357,-0.248164507791842,-0.247533131252783,-0.486078325369151,0.0656815772505655,-0.341076544819262,-0.493182956286283,0.766871067729978,-0.422142223323721,0.187084452109023,-0.262492879575055,-0.189256623315331,0.570744180249851,-0.42299228641157,-0.319218914891544,-0.0107783104859107,-0.403433120278186,-0.4617796249804,0.730688078637413,-0.126636520965396,-0.305562959981481,0.999999999999999,0.428310486879678,-0.253797927074878,-0.312713406762345,0.219379837129492,-0.208842633515666,0.823949968789842,-0.214236003242339,-0.349005371492727,0.929205510286906,-0.0310963920120421,0.0156606640103637,-0.380945572863811,0.424491194796533,-0.247732981428471,-0.243049459099788,-0.0755151721757828,0.239295851482324,0.0670217742137716,-0.112490962180812,-0.278411314682616,0.604960073284413,0.0239071184557695,-0.43090468753615,-0.274004472633367,0.0842009084776126,-0.315455807401858,0.942228627285028,0.453246911153378,-0.315171229242832,-0.394184618021615,-0.074491449967947,-0.0960685116289871,0.0681659890345851,-0.0488690956700577,-0.29454684714398,0.0968770335627918,-0.351266113095009,0.706703648876905,-0.419954048906681,-0.275156771216871,0.3756057359329,-0.362117131727627,-0.326995927958557,0.0564879126288619,-0.114157545284064,-0.295111287730029,0.339919851842035,-0.261778238515706,-0.367050612230813,-0.152124657409745,-0.327329146289602,-0.0357480492528394,-0.405943524035118,-0.41748559838165
"sig_19",0.070827062635265,-0.133251105487419,0.0288466147386516,0.0679265431236219,-0.440930742278929,0.226603732996464,-0.458432538022645,0.103245656334445,0.103420262178856,0.104153115584873,0.0371866699321182,-0.00377474719105186,0.0508163067619392,0.14238346104995,-0.382114796561912,-0.392402201043282,-0.399366622832884,-0.395744870667462,-0.395701296635214,-0.394729043072724,-0.642377754899732,0.787118707819216,-0.57923368019659,-0.650241291568747,0.861441859380907,-0.601315879655175,0.910908803937151,-0.459672946880834,-0.132417005890878,0.895662643050816,-0.261377920972601,-0.548013367673509,0.698135943340874,-0.665705254196395,-0.61432504931511,0.722790749083868,-0.0703316191458421,-0.275213740536292,0.428310486879678,1,-0.179890875890392,-0.53090376565165,0.927022977244671,-0.368735044573217,0.674643305937602,0.224662436988325,-0.571328464884668,0.422148320761739,0.146582961669565,0.35785884863582,-0.597273110403278,0.929560393094761,0.063974754269996,-0.426825128348872,0.00431953537976208,0.74982561722485,0.111632055857083,0.0901423384630963,-0.433354890642213,0.707294691384228,0.750596430900141,-0.66621011517005,-0.478664032281239,0.435224750936389,-0.543249606336604,0.437236578199605,0.823793194866987,-0.396472452519413,-0.586501780698463,0.114160833112005,-0.13209431379594,0.198468723699222,0.346076903651376,-0.404022007544965,0.881637501999902,-0.604515181671551,0.583159172362939,-0.423349089041582,-0.474763483212679,0.844086944411159,-0.416213542845776,-0.560952295583353,0.174018712740623,-0.102451650927496,-0.329232709292152,0.949493300876075,0.0420091283613098,-0.618076311259691,-0.0495955127266754,-0.550274038801206,0.601986467286431,-0.655127488503244,-0.557077251186986
"sig_20",-0.0602948413938564,-0.211547950121658,-0.109557086105123,0.313297693207452,0.241007673648665,0.0534799867019669,0.247086954194675,0.171116160301589,0.170745080542063,0.165391973420687,-0.034641402162655,0.153629060862996,0.189677446278696,0.280464759610495,0.217655924675074,0.205258519812443,0.270103776700597,0.233451960245575,0.233337274464341,0.23195151343792,0.431771486810757,0.0954347948232684,0.259631570801647,0.474205271277865,-0.167838005942053,0.689883678630373,-0.0997726698747278,0.177082818066902,0.440700638409166,-0.292644038754972,0.639791329424353,0.270843035269694,0.192722428634095,0.337873179193835,0.495392573492848,-0.121179392827667,0.693812578098624,0.495810943724927,-0.253797927074878,-0.179890875890392,1,0.350848184777232,-0.144836434975407,0.139349938608128,-0.33366901681163,0.418194966596336,0.478870559398748,-0.19761698939594,0.756365472256819,0.416983083898983,0.473061788337793,-0.272614488270848,0.582157655679765,0.189030537289216,0.308092286952358,-0.166445160968701,0.373072629504835,0.419476890542464,0.346527948541159,-0.350673559319003,0.146737852365518,0.467502771331531,0.217475743997684,0.389930775589808,0.269371542186694,-0.316931834123183,0.0289974250609991,0.809765956635261,0.549939737624932,0.223171321534476,0.248713513520351,0.377460836671829,0.225794364218496,0.429843935079113,-0.0398578852589687,0.241102631771009,-0.352699580767483,0.581297084314292,0.277136197079372,0.0621483170569829,0.688327789454373,0.290621904706736,0.210575941107788,0.375439823836684,0.414162336620161,-0.103966991498137,0.545286380107831,0.339366541471935,0.420040234523153,0.270961196059079,0.254751302455799,0.387370452761261,0.505038657941172
"sig_21",-0.491560615271006,0.205203989991247,-0.0787873787417132,-0.104708918955138,0.843379952814416,-0.256182876601539,0.859659539032179,0.170578811132573,0.170763497710078,0.173722435298686,-0.44478082899147,0.347321597913528,0.164624403231493,0.0731751473501426,0.847481617605181,0.839849495529564,0.828242898616304,0.850501339572452,0.850471596648312,0.850389252610972,0.857501280611439,-0.550436178589863,0.938372366873156,0.797788361663209,-0.558547598857837,0.853901948120124,-0.604386495585168,0.92331180504722,0.0515132766100594,-0.54600791151562,0.262625615674998,0.955332156772283,-0.467614365834682,0.874652756585292,0.771143567242363,-0.489022316655767,0.0816847480227232,0.209714332787997,-0.312713406762345,-0.53090376565165,0.350848184777232,0.999999999999998,-0.567432247242592,0.881113056769277,-0.387777758445929,-0.137539149487089,0.970203990096145,-0.340570375340441,-0.0650602505075513,-0.236875686938827,0.784726279824819,-0.515106561539414,-0.0760375858293977,0.930371302592832,-0.115646140827309,-0.442355894127227,-0.151682222165381,-0.132935075901796,0.602834924163043,-0.412081921872848,-0.485566270396098,0.7128205440028,0.944394957921353,-0.32950123298682,0.880361723793069,-0.327738920631438,-0.433083236578558,0.730208860608138,0.733522372535872,-0.1463678685098,0.0833621976758283,-0.192708614539037,-0.279802605897883,0.441559046213998,-0.533658600805314,0.878788929721956,-0.363847612061649,0.452699465391822,0.951371279177951,-0.493910015093026,0.380265573302595,0.892975905083613,-0.162876374397983,0.0714889806235588,0.29231265141547,-0.498306773968614,-0.0428137807820612,0.889719746488248,-0.0305377177872939,0.741688088359173,-0.387403668340034,0.848548402079819,0.733073007683309
