"","BCA","KC","KG","KI","LE","OPENK","POP","RGDPCH","RGDPL","RGDPL2","XRAT","BCAperRGDPL","KCxRGDPL","KGxRGDPL","KIxRGDPL","KCxRGDPLxPOP","KGxRGDPLxPOP","KIxRGDPLxPOP","RGDPCHxPOP","RGDPLxPOP","RGDPL2xPOP","sig_1","sig_2","sig_3","sig_4","sig_5","sig_6","sig_7","sig_8","sig_9","sig_10","sig_11","sig_12","sig_13","sig_14","sig_15","sig_16","sig_17","sig_18","sig_19","sig_20","sig_21","sig_22","sig_23","sig_24","sig_25","sig_26","sig_27","sig_28","sig_29"
"RGDPLxPOP",-0.609879694157691,0.221016912665616,-0.0902966826921607,-0.0897024276166251,0.977590749051896,-0.289689024938427,0.973827257663024,0.21763422366333,0.217915637254584,0.222075982933276,0.012348863552879,-0.558612834201406,0.41229058636814,0.190702428373781,0.121528908395164,0.998257210818786,0.985490669339553,0.983425203585852,0.999999477183387,1,0.999944596471281,0.648534783659918,0.57287971829318,0.665712991880663,0.643900061860131,0.476333529793653,0.66069357239939,0.615236356734492,0.541252118667056,0.614180882886322,0.639988234503337,0.618171512498795,0.675200396157385,0.654572180992598,0.646684890420431,0.404614682509561,0.466285398360189,0.661321980634521,0.614976361774402,0.664605939843968,0.298609558588679,0.505154981349307,0.614674338797676,0.666160528943758,0.630001973622965,0.473944944749767,0.614775082623412,0.522050643031062,0.577812639181229,0.504749112705163
"RGDPL2xPOP",-0.609131268061755,0.221810557503152,-0.0882669506059273,-0.0919408296530915,0.977793429835649,-0.289539520945931,0.974333920492122,0.216931212182526,0.217221973924752,0.221493482792058,0.0117460470078137,-0.55847131890285,0.411682713228058,0.191718560196965,0.119697626705453,0.998449719273471,0.987037180091858,0.981856699648636,0.999934830820012,0.999944596471281,1,0.647183726002828,0.570824334829569,0.664343478155502,0.643218326671083,0.475942036546087,0.65906956382442,0.613461264901047,0.538961982759873,0.613368050307894,0.639078387149934,0.618182728709013,0.673802641277265,0.652802798376527,0.645784620692926,0.404569337675322,0.466207707530612,0.660163398908781,0.613073481337494,0.662737894465676,0.299310008181902,0.504431883069689,0.613532059206353,0.664137369761063,0.628356099378781,0.473476630011289,0.612812273414492,0.521042153424586,0.575696643533435,0.50236063399848
"sig_1",-0.178951901621541,0.205963306496685,-0.0882910898509857,-0.144407623291378,0.689309346202894,-0.264723166783037,0.710410898902721,0.153240964776886,0.153327578884758,0.154200113841794,0.0486068865923862,-0.141159996503797,0.325801913093282,0.154277672784688,0.0425612720904891,0.633582100462474,0.638533130113744,0.640342593316618,0.648606374644617,0.648534783659918,0.647183726002828,0.999999999999997,0.911607669332035,0.953852970676132,0.975536825445034,0.862888818996687,0.986266216535359,0.978371911892648,0.854635808324811,0.901459840045217,0.891411289605078,0.921841408473807,0.882035442523463,0.919238289590382,0.961402244811516,0.75712625917451,0.826716884106696,0.96853384687901,0.944263207595761,0.898117618187654,0.628903543798242,0.883815513971427,0.987515453635843,0.92900942486137,0.964379386314443,0.839226194362882,0.951720444173603,0.905627706786642,0.92238252329062,0.790363000924489
"sig_2",-0.135158782957315,0.0889293364844249,-0.169354954297433,-0.0755541559675822,0.589231435542563,-0.170579169643184,0.60116380564577,0.31020748547607,0.310170684048933,0.30958933875804,0.108488212339292,-0.0949714144505712,0.467862359487922,0.274108783212135,0.208833662132649,0.555365088227906,0.547512139613767,0.579836227794161,0.573013731071595,0.57287971829318,0.570824334829569,0.911607669332035,0.999999999999999,0.822647484694522,0.816207593845142,0.725640829129135,0.906724911621214,0.9603069483293,0.985081370723026,0.736564835631138,0.726446826757449,0.7210463054041,0.753705703393148,0.814709524317997,0.815088142530521,0.592438868229655,0.648599698664636,0.84366583740593,0.889311181838964,0.805577246834604,0.459658979993344,0.746330647250291,0.884943516650464,0.875660229869213,0.897114673817093,0.715770419248635,0.939197203816574,0.831977835532861,0.967412053590986,0.94957632048997
"sig_3",-0.216857989410338,0.21619781924068,-0.08203366414712,-0.157027731239914,0.691928965107122,-0.258052917475046,0.708168762052185,0.138775232594413,0.138875371290883,0.140141672189939,0.0170377913247616,-0.169108357234467,0.307007253206713,0.122046212418422,0.0247050822630453,0.654557055165845,0.646587924495051,0.650871039678636,0.665803502403414,0.665712991880663,0.664343478155502,0.953852970676132,0.822647484694522,1.00000000000001,0.969840355773943,0.870904426259929,0.972602730620677,0.918216165306471,0.775549719709428,0.973159053501528,0.980600503485619,0.949441133653911,0.970102788382694,0.985238160828871,0.985412383075148,0.784208226516923,0.875335020402894,0.988742998229413,0.950051238535861,0.971945800902861,0.672345439294212,0.918457195746761,0.952626931072841,0.947872913972448,0.97137075386614,0.871187348214741,0.918725809040062,0.8961217581066,0.862522136616762,0.72374589500073
"sig_4",-0.198719490804265,0.241321454266849,-0.0592257777572806,-0.183435082921196,0.687797559901519,-0.286996842813041,0.711960992040702,0.108393723042761,0.10854377441402,0.110412339545201,-0.0145805497065492,-0.164968819499759,0.281046735302359,0.115373785674639,-0.0116105128747545,0.632776661396702,0.64340374720022,0.622805687280562,0.643923277323057,0.643900061860131,0.643218326671083,0.975536825445034,0.816207593845142,0.969840355773943,1,0.869484219771663,0.966320497700342,0.920490305230842,0.747545122750244,0.942085834837266,0.941554805695839,0.983097790110777,0.91363664738293,0.930065224137342,0.989252034772327,0.787123695355063,0.868328189939505,0.982045494579275,0.919872482040894,0.905662964621662,0.670321645770208,0.898444830489806,0.977021111038138,0.90874509569119,0.94228997865734,0.845442920803482,0.8994614621058,0.876392822104081,0.841173690896774,0.678584040556106
"sig_5",-0.0738137616374286,0.180674741954258,-0.0156734104175782,-0.160096906803883,0.537704337399059,-0.244854839810264,0.562646941156741,0.054363112263074,0.0544905384180865,0.0560349313641275,0.0540339899364832,-0.0468823359923605,0.179889625552439,0.0936170138132563,-0.0413246724102008,0.463321246697418,0.485937755102397,0.46156342960006,0.476350968961616,0.476333529793653,0.475942036546087,0.862888818996687,0.725640829129135,0.870904426259929,0.869484219771663,1.00000000000001,0.833737650690848,0.816158943929209,0.64444963995717,0.91134726538913,0.826354970788843,0.84727013248458,0.753516191126492,0.811506597874586,0.848417580458358,0.925259355563059,0.978932466860668,0.842136540824698,0.814015231682168,0.759501359763235,0.921172157826863,0.980797181254796,0.861674848945369,0.728755763234628,0.850566492145106,0.980604766115911,0.769698473000785,0.964257570197861,0.731423500886756,0.563257024749397
"sig_6",-0.208056549898906,0.209887717136238,-0.0931548881089148,-0.142521367121641,0.683913511184338,-0.246429533098759,0.701635708783106,0.171496447253427,0.171575074365484,0.172325133244338,0.0356471598596345,-0.165765072251147,0.347870538187153,0.161781588283227,0.0575139563771043,0.647662504145971,0.641354870193766,0.651757731915298,0.660794196443782,0.66069357239939,0.65906956382442,0.986266216535359,0.906724911621214,0.972602730620677,0.966320497700342,0.833737650690848,0.999999999999998,0.97900408796968,0.871273062425078,0.911554275703592,0.918499053640868,0.914304202717347,0.927077400887221,0.960578450753031,0.97518266481877,0.721153963704879,0.806210201563354,0.987360276849277,0.977529994302073,0.9482226743471,0.588323618955514,0.877762908162796,0.983091028480554,0.974837366332653,0.989786416121083,0.830298953505143,0.978001148375181,0.897435240148492,0.942791053758618,0.825331120992463
"sig_7",-0.170944827686509,0.184282053943912,-0.104001205756824,-0.129392596191191,0.639341729592456,-0.220546374097761,0.656355318554896,0.200112222348193,0.200176511425293,0.200500014759153,0.0652493748247608,-0.132231516664706,0.373619481627513,0.194220557851455,0.0883438784038772,0.60029557242418,0.596650691997676,0.612654894940698,0.61534456651643,0.615236356734492,0.613461264901047,0.978371911892648,0.9603069483293,0.918216165306471,0.920490305230842,0.816158943929209,0.97900408796968,0.999999999999996,0.931849107397282,0.847456547701419,0.836663278396697,0.841472919612915,0.849267591962978,0.904144853312444,0.919636943531503,0.690490036693823,0.760439167239157,0.939509452479187,0.961461164053636,0.888084172166477,0.560223287561772,0.844614972564839,0.972032716473404,0.939845258497045,0.971592523161316,0.805774813492273,0.987161438778217,0.899373936401011,0.981215999248577,0.888288294962446
"sig_8",-0.138542358293858,0.0736931175914965,-0.181089920236224,-0.0600785047168279,0.539538986837036,-0.122420372694331,0.54660293194068,0.341788120927973,0.341732751258847,0.34073093422621,0.108036103542634,-0.0971408797362785,0.494923896275448,0.29045049541206,0.243658600374299,0.525096833258183,0.508045856386219,0.550974266476611,0.541411303148857,0.541252118667056,0.538961982759873,0.854635808324811,0.985081370723026,0.775549719709428,0.747545122750244,0.64444963995717,0.871273062425078,0.931849107397282,1,0.6756599193659,0.677173791294703,0.644468429729678,0.725566767851295,0.789383529490343,0.764123186268113,0.504393694786111,0.565207071333779,0.800926346518106,0.874370434721079,0.789467698506182,0.367355108610928,0.681020893423977,0.835143227612128,0.868624294913175,0.872829202585665,0.651434407792626,0.93191497703582,0.779929755626792,0.970411730761471,0.989161189445919
"sig_9",-0.201647936010184,0.216498203961052,-0.0489863669313396,-0.175781552816689,0.64971551816826,-0.256131921819743,0.667424732338551,0.0981420163290986,0.0982849157629491,0.100121957415252,-0.00468533975131683,-0.157775945600494,0.252425481453613,0.0974554622997749,-0.0151258856678944,0.605313911867953,0.606502834289395,0.592801097159306,0.614229665512028,0.614180882886322,0.613368050307894,0.901459840045217,0.736564835631138,0.973159053501528,0.942085834837266,0.91134726538913,0.911554275703592,0.847456547701419,0.6756599193659,1.00000000000001,0.972069366025214,0.94461211057085,0.928365945413753,0.950636881946227,0.95380889531637,0.87231539694602,0.939373889648719,0.945638988321876,0.901193842834256,0.91675042684427,0.775003570710057,0.949721862143158,0.910574525461409,0.86333179218789,0.920604245280732,0.901144966970334,0.8389648604412,0.891511298375968,0.773715092076108,0.615414004374308
"sig_10",-0.226500630629255,0.216362943919408,-0.0744879444209465,-0.16876439992877,0.661877554443487,-0.244820389320549,0.677783247803103,0.118118289722101,0.118238125275194,0.119933097238284,-0.0266024451001524,-0.179417519927183,0.276898937582555,0.0931202714413171,0.00341572150798645,0.632592363242515,0.623391963462728,0.615455225836345,0.640050686758972,0.639988234503337,0.639078387149934,0.891411289605078,0.726446826757449,0.980600503485619,0.941554805695839,0.826354970788843,0.918499053640868,0.836663278396697,0.677173791294703,0.972069366025214,0.999999999999997,0.952369935580883,0.981626135060157,0.969965065054925,0.967025724219142,0.757211633738999,0.863095832878903,0.961474038888745,0.894882487619905,0.961670036386166,0.661497755234636,0.884594524905616,0.898020278547233,0.906120954206833,0.917917767130954,0.831335960091671,0.844812361593831,0.827900332989808,0.772187312351825,0.627742886668375
