"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"sig_20",0.0161078584035654,0.0102918081637941,0.0510758214077404,0.00840667785042045,-0.0269563384226396,-0.063809493428378,0.0168132154930773,0.0321694479081513,0.00937168029447253,-0.0324777067909817,0.0283410186302858,0.0368008953163816
"sig_21",-0.0827778966812817,-0.0768415053385076,-0.0116715624754822,-0.0373358141743373,-0.00577703748020376,0.0199623072134234,0.0380242006608723,0.0143221596544301,0.019656704676116,0.000421320218420114,0.0433627068881541,-0.00875116589393521
"sig_22",-0.143183773824373,0.0442455521419713,0.00447669541106342,0.0570270812853098,-0.0853713848157639,-0.0432740823188984,0.0393163169297521,-0.0262990042141139,0.0451095155143801,0.0687588569642474,0.00495604389908175,0.0286895205957239
"sig_23",-0.244665322818084,-0.160920945842846,-0.0480661907417793,0.0668456926338534,-0.0394461733938476,-0.00736207867729116,0.0302310719907625,-0.0142749504880446,0.0116200265749922,0.026902923513041,0.0311349780760693,-0.0143170471552172
"sig_24",-0.274268019748579,-0.209748415527378,-0.0585473162157981,-0.00908452326263975,-0.0704882960782865,0.0883723302279737,0.0457748270928506,0.0250628131781821,-0.0135051866968428,0.0372362921190314,0.0271364012912265,0.0237871358976629
"sig_25",-0.0660152581974111,-0.0336894625513393,-0.00897452670004078,0.0142304898858895,-0.0494756089645115,-0.0276846565975271,-0.0103750515575617,0.0310290850642833,-0.0426805822217595,-0.0126239553203486,0.0473333619446529,-0.00575425038906632
"sig_26",-0.21279616546268,-0.166272463745473,-0.0976164128548076,0.0556101362996793,-0.0102138423821658,-0.0178074902469222,0.0092228166268323,-0.0058677107230982,0.0376573753956208,-0.00358416824587464,0.0413409453709857,0.023168514719263
"sig_27",0.0154807829483677,-0.0414302766211255,-0.010777464115558,-0.00742468293964439,-0.029909427933023,-0.0733275364967849,-0.0151132839628362,-0.0337350575971145,0.0195033340923941,-0.00574329438322973,0.0429795405625792,-0.0165936764950372
"sig_28",-0.0624935419238067,-0.0802340745409929,0.0166075034655275,0.0775144567220302,-0.0296744578688675,-0.0838747154033465,0.050336860473737,-0.0433530713496802,-0.0210719406513431,0.0122379386123625,0.0649317244629481,-0.00214541063033217
"sig_29",-0.0038743364839989,-0.013186520182743,0.057042730554503,0.0227471984914823,-0.0107776891754837,-0.0838395564495913,0.0934425582094325,-0.0101005571796643,-0.0188519092639114,0.0117757269167561,0.0659085703837597,-0.00691978675681887
