ID,death,protein metabolism,cell cycle and proliferation,other metabolic processes,signal transduction,stress response,developmental processes,cell adhesion,DNA metabolism,cell-cell signaling,other biological processes,cell organization and biogenesis,RNA metabolism,transport
F6V107,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q5TA82,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q53HV7,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Q5TA89,0,0,0,0,0,0,1,0,0,0,0,0,0,0
F8VX58,0,0,0,0,0,1,0,0,0,0,0,0,0,0
F8VX54,0,0,0,0,0,0,0,0,0,0,1,0,0,0
H3BUM4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
K7ESL4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
E9PQ91,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B4DYZ5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
E9PQ98,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q5TB30,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q76EJ3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M0QZF5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q7Z591,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q9UQR1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q5XLC2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P47804,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q9BWJ5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q5T770,0,0,0,0,0,0,0,0,0,0,1,0,0,0
K7EM43,0,1,0,0,0,0,0,0,0,0,0,0,0,0
K7EM48,0,0,0,0,0,0,0,0,0,0,0,1,0,0
K7EM49,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q5SY01,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P01909,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P01906,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P01903,0,0,0,0,0,1,0,0,0,0,0,0,0,0
B4DFL2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B4DFL0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5VUV5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q9H2M9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P08887,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B4DFL9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
I3L396,0,0,0,0,0,0,0,0,0,0,0,0,1,0
I3L397,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q9BYK2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q9P2W3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9BYK1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q9BYK8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B4DK44,0,0,0,0,0,0,0,0,0,0,0,0,0,1
A2AAZ0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
J3QQN1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
J3QQN0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
J3QQN7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q7Z333,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Q5VZL5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
J3QQN8,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q96G21,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q9NQN1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A2ABK2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P07686,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9C040,1,0,0,0,0,0,0,0,0,0,0,0,0,0
A2ABK4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q9NXV6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q9NXV2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q9P253,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q9P255,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q9P258,0,0,0,0,0,0,0,0,0,0,0,1,0,0
E5RG03,1,0,0,0,0,0,0,0,0,0,0,0,0,0
F8W044,0,0,0,0,0,0,1,0,0,0,0,0,0,0
E5RH89,0,0,0,0,0,0,0,0,0,0,0,0,1,0
H0Y572,0,0,0,0,1,0,0,0,0,0,0,0,0,0
E9PJW9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E9PJW4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q13231,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P01270,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P01275,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P42566,0,0,0,0,0,0,0,0,0,0,0,1,0,0
A2T115,0,0,0,1,0,0,0,0,0,0,0,0,0,0
O76083,0,0,0,0,1,0,0,0,0,0,0,0,0,0
O76080,0,0,0,0,0,0,0,0,0,0,1,0,0,0
O76081,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P42568,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C9JCL4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P39060,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C9JCL2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
H0YEL5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E7ETV3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C9JCL9,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C9JCL8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q92569,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E7EMU6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C9J9E4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
E7EMU4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
F8W6D8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q92560,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q05707,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q92562,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q92565,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q92564,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P42695,0,0,0,0,0,0,0,0,0,0,0,1,0,0
F5H127,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C9JJK9,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q8N823,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q96HE0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q96HE7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9Y3S1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P54219,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q76MJ5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P08319,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E9PE04,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P14635,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E7ESH4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
F8VPW9,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q15937,0,0,0,0,0,0,0,0,0,0,1,0,0,0
F8VPW7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
O95562,0,0,0,0,0,0,0,0,0,0,0,0,0,1
O95563,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q6UW49,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q8WUB8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q96BP3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P06307,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C9J015,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C9J014,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C9J013,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C9J010,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B7Z456,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q99558,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q99551,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Q99550,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q5T8J1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
H0Y8N7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q96RQ3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
A6NM95,0,0,0,0,0,0,1,0,0,0,0,0,0,0
E2QRG3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M0R1L4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
M0R1L2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M0R1L3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P40879,0,0,0,0,0,0,0,0,0,0,0,0,1,0
M0R1L9,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9Y5E9,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Q9Y5E8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
H3BQE2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
J3KT11,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q9Y5E1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
H3BQE8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Q9Y5E3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Q9Y5E2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
J3KT19,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q9Y5E4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Q9Y5E7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Q9Y5E6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Q9BUB5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5SZP4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
H0YI78,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q5SZP1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
H0YI75,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q9BUB7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
F8VWW8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
F8VWW9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F8VWW4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q6ZRR9,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P10600,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P69892,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q14814,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P10606,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q9HD19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q9C0E2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q5T6T6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q9HD15,0,0,0,0,1,0,0,0,0,0,0,0,0,0
O14764,0,0,0,0,0,0,0,0,0,1,0,0,0,0
O14763,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P50461,0,0,0,0,0,0,0,0,0,0,1,0,0,0
F8WE97,0,0,0,0,0,0,0,0,0,0,0,0,1,0
F5H088,0,0,0,1,0,0,0,0,0,0,0,0,0,0
F8WE91,0,0,0,0,0,0,0,0,1,0,0,0,0,0
F8WE90,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B4DY12,0,1,0,0,0,0,0,0,0,0,0,0,0,0
H3BPY5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
H3BPY9,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q6YI46,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q8NCN2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q8NCN4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Q8NCN5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C9JA28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P52823,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P52824,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B8ZZA8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q96C28,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B8ZZA3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q9ULD6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q9ULD5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q96C24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q96C23,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q9ULD2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9ULD0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q6P3X3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P35030,0,0,0,0,0,1,0,0,0,0,0,0,0,0
J3KPR9,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9UK80,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q96H20,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q04864,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3MJ62,0,0,0,0,0,0,0,0,0,0,0,0,1,0
F5H629,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q96H22,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q9Y478,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q5JXL7,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q5JXL4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q9Y473,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P78406,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P17655,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B0S872,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C9JG86,0,0,0,0,0,0,1,0,0,0,0,0,0,0
E9PM24,0,0,0,0,1,0,0,0,0,0,0,0,0,0
E9PM23,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P17658,0,0,0,0,0,0,0,0,0,0,0,1,0,0
O00548,0,0,0,0,0,0,0,0,0,0,1,0,0,0
F2Z2X9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q15029,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q15025,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q15024,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q15027,0,0,0,1,0,0,0,0,0,0,0,0,0,0
O00541,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q15021,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q15020,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q15022,0,0,0,0,0,0,0,0,0,0,1,0,0,0
O15173,0,0,0,0,1,0,0,0,0,0,0,0,0,0
O15172,0,0,0,1,0,0,0,0,0,0,0,0,0,0
O15178,0,0,0,0,0,0,1,0,0,0,0,0,0,0
J3KQL8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q8TCG5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B4DLD3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q8TCG2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P52179,0,0,0,0,0,0,0,0,0,0,1,0,0,0
F6Q6H0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q9H7C4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P62987,1,0,0,0,0,0,0,0,0,0,0,0,0,0
H9KVB7,0,0,0,0,1,0,0,0,0,0,0,0,0,0
H9KVB3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
H9KVB1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q92952,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q92953,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q92954,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q92956,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q92959,0,0,0,0,0,0,0,0,0,0,0,0,0,1
G3V196,0,0,0,0,0,0,0,0,0,0,0,0,0,1
G3V191,0,0,0,0,0,0,0,0,0,0,0,0,1,0
G3V192,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q99961,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q99962,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q99963,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q99965,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q99966,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q99967,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q99969,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E7EUM5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q9UI42,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q9UI43,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q9UI40,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Q9UI46,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q9UI47,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P26439,0,0,0,1,0,0,0,0,0,0,0,0,0,0
F5H2Q5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P26436,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q8IYH5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q9H8E8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
E9PIM6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q8N587,0,0,0,0,0,0,0,0,0,0,0,0,1,0
K7EP14,0,0,0,0,0,0,0,0,0,0,0,1,0,0
K7EJQ1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
K7EJQ7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C9JT99,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q9H3T3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9H3T2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P49190,0,0,0,0,1,0,0,0,0,0,0,0,0,0
E7EN01,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q9NUP9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q9NUP1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Q9NUP7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q99490,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P49448,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q5SSG8,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q8IZV2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P49441,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B4DQ29,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q5QPA5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P49447,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q8TD57,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q86Y91,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9HCU5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q9HCU0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8IWZ6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q86Y97,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q8IWZ8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q9HCU8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q9HCU9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
A8MW95,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M0QYQ8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
H0YJR5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
M0QYQ6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
M0QYQ7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
A8MW99,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q13405,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P59544,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q17RD7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P59540,0,0,0,0,0,0,0,0,0,0,1,0,0,0
G3V2G7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q49MG5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
G3V2G8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q13409,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P11169,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P63208,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P11166,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P11161,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C9K0J8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
C9K0J5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C9K0J2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P25311,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q9Y5G2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
H0Y9I7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
D6RIB1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q9NY91,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C9J4C2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B1AH58,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C9J4C7,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9NY97,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E9PEW5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
B1AH56,0,0,0,0,1,0,0,0,0,0,0,0,0,0
E9PEW0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
F8VW29,0,1,0,0,0,0,0,0,0,0,0,0,0,0
F8VW28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
G5EA48,0,0,0,0,1,0,0,0,0,0,0,0,0,0
G5EA49,0,0,0,1,0,0,0,0,0,0,0,0,0,0
F8VW21,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P55318,0,0,0,0,0,0,0,0,0,0,0,0,1,0
G5EA41,0,0,0,0,1,0,0,0,0,0,0,0,0,0
G5EA42,0,0,0,0,1,0,0,0,0,0,0,0,0,0
F8VW24,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q6ZMZ3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
F8WAK2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
F8WAK5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
F8WAK7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q6ZS11,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q6ZS17,0,0,0,0,0,0,0,0,0,0,1,0,0,0
G3V3W1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q9Y5G7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Q9NV66,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P18433,0,1,0,0,0,0,0,0,0,0,0,0,0,0
G3V3W4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q9H6R4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
J3QSF7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q9H6R6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q86XK2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q86UE8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
O15060,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35998,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q86WN2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q86UE3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q86UE4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q86UE6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q5SZK4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q5SZK5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
E9PLW9,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P60891,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M0QZ17,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C9JFA7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E9PLW6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
H0YIP0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q5SZK8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
E9PLW2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E7EQD5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
B7Z2Z7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P0C7M7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q969M7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q969M1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q969M2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q969M3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S4R2X1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
C9IYF0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B4E329,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q9UKT8,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q9UKT9,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q6ZUB0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q6ZUB1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
E7END7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q9UKT4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q9UKT5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q9UKT6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P16422,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35372,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q8WYH8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q86TI0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
F8W0X2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q9NWL6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C9JVX0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P23083,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q5JTW2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
S4R3Q9,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S4R3Q3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
S4R3Q2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
F8W9S7,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P0C1S8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30825,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q5T7M4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
K7EIL7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q9Y4G2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
H3BUK8,0,1,0,0,0,0,0,0,0,0,0,0,0,0
H3BUK7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
H3BUK6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q96SB8,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q96SB4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q96SB3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q9H270,0,0,0,0,0,0,0,0,0,0,0,0,0,1
