ID,sig_0,sig_1,sig_2,sig_3,sig_4,sig_5,sig_6,sig_7,sig_8,sig_9,sig_10,sig_11,sig_12,sig_13,sig_14,sig_15,sig_16,sig_17,sig_18,sig_19,sig_20,sig_21,sig_22,sig_23,sig_24,sig_25,sig_26,sig_27,sig_28,sig_29,sig_30,sig_31,sig_32,sig_33,sig_34,sig_35,sig_36,sig_37,sig_38,sig_39,sig_40,sig_41,sig_42,sig_43,sig_44,sig_45,sig_46,sig_47,sig_48,sig_49,sig_50,sig_51,sig_52,sig_53,sig_54,sig_55,sig_56,sig_57,sig_58,sig_59,sig_60,sig_61,sig_62,sig_63,sig_64,sig_65,sig_66,sig_67,sig_68,sig_69,sig_70,sig_71,sig_72
THA_1963,7.0,279.0,2.0,19.0,295.0,96.0,6896.0,0.0,5.0,833.0,752.0,0.0,408.0,10.0,25.0,760.0,69.0,33.0,1275.0,5948.0,1930.0,0.0,115431.0,0.0,5060.0,1766.0,0.0,181.0,309.0,417.0,0.0,24731.0,14147.0,0.0,9.0,62.0,7.0,216.0,0.0,7909.0,12679.0,132.0,0.0,1175.0,0.0,218.0,254.0,0.0,181.0,3.0,0.0,39.0,18.0,0.0,6199.0,0.0,1603.0,840.0,0.0,669.0,299.0,0.0,3.0,0.0,4.0,1400.0,664.0,0.0,21.0,1.0,345.0,18.0,16.0
KOR_1963,2.0,116.0,0.0,1.0,245.0,0.0,3019.0,0.0,0.0,543.0,40.0,0.0,38.0,0.0,0.0,96.0,0.0,0.0,2030.0,4759.0,0.0,0.0,53726.0,0.0,6442.0,143.0,0.0,90.0,0.0,9.0,0.0,14322.0,625.0,0.0,0.0,45.0,0.0,0.0,0.0,6682.0,1384.0,0.0,0.0,11.0,0.0,481.0,49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,505.0,0.0,1574.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBY_1963,6.0,334.0,0.0,15.0,187.0,0.0,8640.0,0.0,0.0,812.0,456.0,0.0,607.0,0.0,20.0,43.0,0.0,0.0,409.0,6725.0,0.0,0.0,144933.0,0.0,2557.0,2749.0,0.0,9.0,0.0,15.0,0.0,29445.0,4449.0,0.0,0.0,53.0,0.0,0.0,0.0,5739.0,18009.0,0.0,0.0,24.0,0.0,93.0,240.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,10371.0,0.0,1120.0,578.0,0.0,408.0,0.0,0.0,0.0,0.0,0.0,1814.0,334.0,0.0,0.0,0.0,698.0,0.0,15.0
DOM_1963,1.0,75.0,0.0,0.0,73.0,0.0,2402.0,0.0,0.0,373.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,301.0,2468.0,0.0,0.0,48170.0,0.0,2676.0,0.0,0.0,2.0,0.0,0.0,0.0,12652.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,5532.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGY_1963,6.0,289.0,1.0,14.0,305.0,40.0,7256.0,0.0,4.0,845.0,551.0,0.0,423.0,4.0,16.0,484.0,45.0,165.0,1794.0,6188.0,530.0,0.0,123109.0,0.0,4703.0,2313.0,0.0,217.0,75.0,83.0,0.0,25879.0,8867.0,0.0,10.0,84.0,30.0,113.0,0.0,7964.0,13728.0,102.0,0.0,453.0,0.0,243.0,245.0,0.0,36.0,4.0,0.0,47.0,20.0,0.0,6517.0,0.0,1567.0,446.0,0.0,740.0,124.0,0.0,2.0,0.0,1.0,1453.0,473.0,0.0,15.0,0.0,355.0,6.0,9.0
SEN_1963,2.0,128.0,0.0,1.0,168.0,0.0,3520.0,0.0,0.0,612.0,44.0,0.0,42.0,0.0,0.0,21.0,0.0,0.0,999.0,4291.0,0.0,0.0,62813.0,0.0,5357.0,382.0,0.0,11.0,0.0,1.0,0.0,16988.0,559.0,0.0,0.0,26.0,0.0,0.0,0.0,8045.0,1755.0,0.0,0.0,3.0,0.0,212.0,35.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,603.0,0.0,1782.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRQ_1963,9.0,377.0,1.0,35.0,224.0,31.0,8727.0,0.0,5.0,589.0,1219.0,0.0,878.0,7.0,77.0,238.0,18.0,0.0,264.0,6198.0,437.0,0.0,139131.0,0.0,1247.0,4614.0,0.0,61.0,28.0,228.0,0.0,20893.0,17573.0,0.0,0.0,78.0,13.0,135.0,0.0,2575.0,27795.0,168.0,0.0,454.0,0.0,97.0,302.0,0.0,83.0,6.0,0.0,20.0,27.0,0.0,11932.0,0.0,516.0,2293.0,0.0,842.0,134.0,0.0,4.0,0.0,1.0,1680.0,1696.0,0.0,34.0,0.0,1416.0,21.0,105.0
CHN_1963,11.0,319.0,19.0,36.0,592.0,618.0,6347.0,14.0,20.0,724.0,1198.0,42.0,667.0,45.0,64.0,339.0,709.0,217.0,9324.0,5009.0,11421.0,522.0,89634.0,4.0,8382.0,3480.0,1209.0,306.0,1122.0,361.0,6.0,16510.0,18117.0,23.0,3.0,80.0,388.0,422.0,28.0,6298.0,18490.0,876.0,28.0,798.0,0.0,277.0,1077.0,839.0,641.0,7.0,4.0,373.0,11.0,10.0,7503.0,22.0,899.0,1888.0,46.0,1519.0,912.0,1.0,10.0,32.0,2.0,1704.0,1239.0,94.0,64.0,0.0,951.0,38.0,74.0
COD_1963,5.0,251.0,0.0,10.0,388.0,0.0,5892.0,0.0,0.0,878.0,314.0,0.0,345.0,0.0,10.0,73.0,0.0,0.0,3073.0,7157.0,0.0,0.0,94665.0,0.0,8786.0,1235.0,0.0,43.0,0.0,27.0,0.0,21570.0,4036.0,0.0,0.0,53.0,0.0,0.0,0.0,9193.0,9878.0,0.0,0.0,29.0,0.0,382.0,461.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4827.0,0.0,1647.0,294.0,0.0,583.0,0.0,0.0,0.0,0.0,0.0,1450.0,177.0,0.0,0.0,0.0,286.0,0.0,5.0
SAU_1963,11.0,380.0,5.0,50.0,273.0,72.0,8180.0,1.0,21.0,482.0,1816.0,5.0,935.0,32.0,127.0,315.0,77.0,96.0,533.0,5281.0,505.0,12.0,127392.0,0.0,1031.0,5688.0,99.0,105.0,28.0,320.0,2.0,15933.0,28912.0,0.0,3.0,72.0,108.0,256.0,4.0,1899.0,30507.0,1099.0,2.0,599.0,0.0,161.0,372.0,22.0,121.0,10.0,2.0,62.0,29.0,9.0,10800.0,6.0,393.0,3977.0,2.0,1247.0,339.0,0.0,29.0,19.0,0.0,1413.0,2812.0,30.0,132.0,0.0,1653.0,88.0,202.0
GRC_1963,9.0,382.0,0.0,36.0,239.0,0.0,8761.0,0.0,0.0,565.0,1244.0,0.0,906.0,0.0,84.0,155.0,0.0,0.0,360.0,6169.0,0.0,0.0,139807.0,0.0,1135.0,5284.0,0.0,36.0,0.0,170.0,0.0,20117.0,17144.0,0.0,0.0,82.0,0.0,0.0,0.0,2313.0,28918.0,0.0,0.0,258.0,0.0,118.0,335.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,12013.0,0.0,438.0,2536.0,0.0,974.0,0.0,0.0,0.0,0.0,0.0,1644.0,1818.0,0.0,0.0,0.0,1508.0,0.0,126.0
ISR_1963,5.0,293.0,0.0,10.0,183.0,0.0,7819.0,0.0,0.0,886.0,324.0,0.0,424.0,0.0,10.0,35.0,0.0,0.0,428.0,6151.0,0.0,0.0,135072.0,0.0,3503.0,2060.0,0.0,6.0,0.0,9.0,0.0,29559.0,3229.0,0.0,0.0,48.0,0.0,0.0,0.0,8310.0,13305.0,0.0,0.0,15.0,0.0,100.0,161.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,7371.0,0.0,1533.0,303.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,1577.0,183.0,0.0,0.0,0.0,363.0,0.0,5.0
SYR_1963,3.0,155.0,0.0,3.0,310.0,0.0,3210.0,0.0,0.0,771.0,62.0,0.0,124.0,0.0,1.0,31.0,0.0,0.0,2612.0,4805.0,0.0,0.0,42578.0,0.0,9936.0,241.0,0.0,14.0,0.0,5.0,0.0,13857.0,372.0,0.0,0.0,47.0,0.0,0.0,0.0,9414.0,2354.0,0.0,0.0,5.0,0.0,287.0,209.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1847.0,0.0,1975.0,15.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,674.0,16.0,0.0,0.0,0.0,36.0,0.0,0.0
POL_1963,11.0,344.0,5.0,50.0,341.0,70.0,7473.0,0.0,16.0,608.0,1814.0,7.0,762.0,31.0,127.0,800.0,132.0,128.0,1197.0,5348.0,559.0,0.0,117280.0,0.0,2783.0,3970.0,114.0,206.0,103.0,758.0,18.0,18168.0,32688.0,0.0,9.0,61.0,66.0,234.0,0.0,3930.0,23589.0,1020.0,0.0,1453.0,0.0,146.0,475.0,24.0,116.0,18.0,0.0,42.0,23.0,10.0,8812.0,0.0,663.0,4096.0,4.0,1332.0,306.0,3.0,2.0,17.0,14.0,1573.0,2760.0,38.0,86.0,0.0,1193.0,83.0,202.0
LKA_1963,4.0,168.0,1.0,5.0,549.0,67.0,4503.0,0.0,7.0,704.0,223.0,0.0,100.0,2.0,2.0,288.0,12.0,66.0,7864.0,3911.0,2066.0,0.0,86105.0,0.0,5434.0,461.0,0.0,554.0,79.0,58.0,0.0,21394.0,5125.0,0.0,0.0,27.0,32.0,263.0,0.0,8335.0,3653.0,17.0,0.0,164.0,0.0,893.0,309.0,0.0,78.0,4.0,0.0,206.0,0.0,0.0,1197.0,0.0,1838.0,92.0,0.0,689.0,56.0,0.0,17.0,0.0,0.0,470.0,47.0,0.0,14.0,0.0,23.0,1.0,0.0
TTO_1963,3.0,155.0,0.0,3.0,352.0,0.0,4495.0,0.0,0.0,673.0,160.0,0.0,75.0,0.0,1.0,203.0,0.0,0.0,4516.0,3561.0,0.0,0.0,87158.0,0.0,4387.0,360.0,0.0,245.0,0.0,18.0,0.0,22124.0,3902.0,0.0,0.0,27.0,0.0,0.0,0.0,8417.0,2860.0,0.0,0.0,102.0,0.0,634.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1114.0,0.0,1817.0,38.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,374.0,42.0,0.0,0.0,0.0,11.0,0.0,0.0
TUN_1963,2.0,104.0,0.0,1.0,257.0,0.0,2087.0,0.0,0.0,569.0,18.0,0.0,43.0,0.0,0.0,28.0,0.0,0.0,2382.0,4234.0,0.0,0.0,26059.0,0.0,8161.0,77.0,0.0,24.0,0.0,0.0,0.0,9979.0,76.0,0.0,0.0,24.0,0.0,0.0,0.0,6641.0,743.0,0.0,0.0,0.0,0.0,339.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.0,0.0,1725.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GHA_1963,6.0,322.0,0.0,15.0,234.0,0.0,8109.0,0.0,0.0,821.0,482.0,0.0,564.0,0.0,20.0,101.0,0.0,0.0,848.0,6796.0,0.0,0.0,135284.0,0.0,4066.0,2715.0,0.0,35.0,0.0,40.0,0.0,27045.0,5107.0,0.0,0.0,74.0,0.0,0.0,0.0,6499.0,17266.0,0.0,0.0,85.0,0.0,140.0,268.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,9086.0,0.0,1245.0,523.0,0.0,566.0,0.0,0.0,0.0,0.0,0.0,1727.0,441.0,0.0,0.0,0.0,605.0,0.0,15.0
JAM_1963,3.0,167.0,0.0,3.0,295.0,0.0,4637.0,0.0,0.0,729.0,140.0,0.0,97.0,0.0,1.0,116.0,0.0,0.0,2680.0,4105.0,0.0,0.0,88694.0,0.0,5899.0,462.0,0.0,82.0,0.0,12.0,0.0,21742.0,2758.0,0.0,0.0,33.0,0.0,0.0,0.0,8763.0,3862.0,0.0,0.0,40.0,0.0,471.0,92.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1327.0,0.0,1923.0,36.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,514.0,34.0,0.0,0.0,0.0,21.0,0.0,0.0
PRT_1963,9.0,348.0,13.0,23.0,233.0,587.0,8499.0,5.0,0.0,747.0,763.0,33.0,717.0,10.0,36.0,79.0,408.0,0.0,715.0,6554.0,14125.0,239.0,139385.0,0.0,2866.0,2823.0,1065.0,20.0,1269.0,101.0,0.0,25577.0,10718.0,10.0,0.0,59.0,0.0,0.0,0.0,4789.0,21301.0,191.0,10.0,284.0,0.0,118.0,339.0,1044.0,124.0,0.0,0.0,0.0,20.0,0.0,10924.0,0.0,804.0,1042.0,46.0,637.0,354.0,0.0,0.0,0.0,0.0,1893.0,666.0,20.0,0.0,0.0,985.0,5.0,35.0
GTM_1963,2.0,135.0,0.0,1.0,134.0,0.0,3896.0,0.0,0.0,635.0,27.0,0.0,54.0,0.0,0.0,7.0,0.0,0.0,542.0,4042.0,0.0,0.0,71493.0,0.0,4494.0,138.0,0.0,2.0,0.0,1.0,0.0,18827.0,211.0,0.0,0.0,31.0,0.0,0.0,0.0,8710.0,1401.0,0.0,0.0,0.0,0.0,150.0,36.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1142.0,0.0,1784.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBR_1963,6.0,302.0,0.0,15.0,298.0,0.0,7524.0,0.0,0.0,864.0,570.0,0.0,470.0,0.0,20.0,140.0,0.0,0.0,1452.0,6309.0,0.0,0.0,128395.0,0.0,4657.0,2805.0,0.0,54.0,0.0,62.0,0.0,25353.0,8055.0,0.0,0.0,72.0,0.0,0.0,0.0,7969.0,16335.0,0.0,0.0,110.0,0.0,267.0,264.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,6615.0,0.0,1404.0,646.0,0.0,874.0,0.0,0.0,0.0,0.0,0.0,1668.0,494.0,0.0,0.0,0.0,462.0,0.0,15.0
KEN_1963,4.0,241.0,0.0,6.0,225.0,0.0,6619.0,0.0,0.0,843.0,207.0,0.0,258.0,0.0,4.0,87.0,0.0,0.0,1085.0,6185.0,0.0,0.0,118411.0,0.0,4902.0,1191.0,0.0,59.0,0.0,18.0,0.0,27497.0,2338.0,0.0,0.0,59.0,0.0,0.0,0.0,9002.0,8323.0,0.0,0.0,42.0,0.0,263.0,130.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4598.0,0.0,1859.0,111.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,1048.0,96.0,0.0,0.0,0.0,140.0,0.0,1.0
ROM_1963,5.0,237.0,0.0,10.0,405.0,0.0,5560.0,0.0,0.0,861.0,348.0,0.0,300.0,0.0,10.0,286.0,0.0,0.0,4389.0,6166.0,0.0,0.0,87422.0,0.0,7996.0,1092.0,0.0,212.0,0.0,102.0,0.0,22125.0,5295.0,0.0,0.0,50.0,0.0,0.0,0.0,9216.0,8297.0,0.0,0.0,236.0,0.0,375.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4324.0,0.0,1747.0,285.0,0.0,730.0,0.0,0.0,0.0,0.0,0.0,1239.0,237.0,0.0,0.0,0.0,221.0,0.0,5.0
CMR_1963,1.0,55.0,0.0,0.0,139.0,0.0,1160.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1257.0,2544.0,0.0,0.0,15160.0,0.0,4550.0,0.0,0.0,12.0,0.0,0.0,0.0,6052.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,3896.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECU_1963,3.0,174.0,0.0,3.0,273.0,0.0,4482.0,0.0,0.0,736.0,100.0,0.0,124.0,0.0,1.0,89.0,0.0,0.0,1938.0,5996.0,0.0,0.0,76747.0,0.0,7147.0,463.0,0.0,77.0,0.0,16.0,0.0,19533.0,1169.0,0.0,0.0,59.0,0.0,0.0,0.0,8899.0,3747.0,0.0,0.0,24.0,0.0,401.0,119.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2024.0,0.0,1897.0,25.0,0.0,286.0,0.0,0.0,0.0,0.0,0.0,581.0,25.0,0.0,0.0,0.0,33.0,0.0,0.0
MDG_1963,1.0,55.0,0.0,0.0,139.0,0.0,1160.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1257.0,2544.0,0.0,0.0,15160.0,0.0,4550.0,0.0,0.0,12.0,0.0,0.0,0.0,6052.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,3896.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSK_1963,7.0,278.0,1.0,20.0,498.0,39.0,6068.0,0.0,6.0,825.0,685.0,0.0,466.0,5.0,30.0,516.0,25.0,69.0,6326.0,6530.0,578.0,0.0,90643.0,0.0,8357.0,1804.0,0.0,330.0,89.0,270.0,0.0,20828.0,10792.0,0.0,5.0,64.0,31.0,169.0,0.0,7850.0,12503.0,68.0,0.0,656.0,0.0,292.0,721.0,0.0,63.0,12.0,0.0,65.0,17.0,0.0,6171.0,0.0,1435.0,861.0,0.0,1080.0,132.0,0.0,3.0,0.0,3.0,1527.0,683.0,0.0,27.0,0.0,487.0,10.0,25.0
HUN_1963,7.0,278.0,1.0,20.0,498.0,39.0,6068.0,0.0,6.0,825.0,685.0,0.0,466.0,5.0,30.0,516.0,25.0,69.0,6326.0,6530.0,578.0,0.0,90643.0,0.0,8357.0,1804.0,0.0,330.0,89.0,270.0,0.0,20828.0,10792.0,0.0,5.0,64.0,31.0,169.0,0.0,7850.0,12503.0,68.0,0.0,656.0,0.0,292.0,721.0,0.0,63.0,12.0,0.0,65.0,17.0,0.0,6171.0,0.0,1435.0,861.0,0.0,1080.0,132.0,0.0,3.0,0.0,3.0,1527.0,683.0,0.0,27.0,0.0,487.0,10.0,25.0
VNM_1963,3.0,167.0,0.0,3.0,298.0,0.0,4097.0,0.0,0.0,729.0,126.0,0.0,104.0,0.0,1.0,103.0,0.0,0.0,2288.0,5812.0,0.0,0.0,67969.0,0.0,8026.0,928.0,0.0,83.0,0.0,16.0,0.0,17708.0,1624.0,0.0,0.0,50.0,0.0,0.0,0.0,8688.0,4050.0,0.0,0.0,30.0,0.0,455.0,122.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1260.0,0.0,1917.0,34.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,551.0,29.0,0.0,0.0,0.0,25.0,0.0,0.0
SDN_1963,3.0,180.0,0.0,3.0,205.0,0.0,4628.0,0.0,0.0,803.0,78.0,0.0,141.0,0.0,1.0,12.0,0.0,0.0,1287.0,4542.0,0.0,0.0,76590.0,0.0,6658.0,362.0,0.0,8.0,0.0,2.0,0.0,21244.0,682.0,0.0,0.0,29.0,0.0,0.0,0.0,9993.0,3502.0,0.0,0.0,4.0,0.0,149.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2536.0,0.0,1972.0,24.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,728.0,15.0,0.0,0.0,0.0,42.0,0.0,0.0
MUS_1963,1.0,73.0,0.0,0.0,59.0,0.0,2238.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,1540.0,0.0,0.0,42732.0,0.0,2632.0,0.0,0.0,0.0,0.0,0.0,0.0,12468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5766.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBN_1963,6.0,334.0,0.0,15.0,187.0,0.0,8640.0,0.0,0.0,812.0,456.0,0.0,607.0,0.0,20.0,43.0,0.0,0.0,409.0,6725.0,0.0,0.0,144933.0,0.0,2557.0,2749.0,0.0,9.0,0.0,15.0,0.0,29445.0,4449.0,0.0,0.0,53.0,0.0,0.0,0.0,5739.0,18009.0,0.0,0.0,24.0,0.0,93.0,240.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,10371.0,0.0,1120.0,578.0,0.0,408.0,0.0,0.0,0.0,0.0,0.0,1814.0,334.0,0.0,0.0,0.0,698.0,0.0,15.0
MMR_1963,3.0,120.0,0.0,3.0,450.0,0.0,2768.0,0.0,0.0,565.0,140.0,0.0,50.0,0.0,1.0,591.0,0.0,0.0,6074.0,3929.0,0.0,0.0,46071.0,0.0,6785.0,249.0,0.0,607.0,0.0,98.0,0.0,13448.0,2943.0,0.0,0.0,48.0,0.0,0.0,0.0,6743.0,1765.0,0.0,0.0,216.0,0.0,727.0,173.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,414.0,0.0,1609.0,41.0,0.0,454.0,0.0,0.0,0.0,0.0,0.0,230.0,29.0,0.0,0.0,0.0,7.0,0.0,0.0
AGO_1963,3.0,125.0,0.0,3.0,421.0,0.0,3069.0,0.0,0.0,609.0,148.0,0.0,51.0,0.0,1.0,204.0,0.0,0.0,6754.0,3846.0,0.0,0.0,53361.0,0.0,6154.0,265.0,0.0,529.0,0.0,59.0,0.0,14682.0,3377.0,0.0,0.0,35.0,0.0,0.0,0.0,7597.0,1621.0,0.0,0.0,227.0,0.0,562.0,162.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,570.0,0.0,1756.0,38.0,0.0,451.0,0.0,0.0,0.0,0.0,0.0,270.0,36.0,0.0,0.0,0.0,5.0,0.0,0.0
CRI_1963,1.0,75.0,0.0,0.0,73.0,0.0,2402.0,0.0,0.0,373.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,301.0,2468.0,0.0,0.0,48170.0,0.0,2676.0,0.0,0.0,2.0,0.0,0.0,0.0,12652.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,5532.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLV_1963,3.0,174.0,0.0,3.0,273.0,0.0,4482.0,0.0,0.0,736.0,100.0,0.0,124.0,0.0,1.0,89.0,0.0,0.0,1938.0,5996.0,0.0,0.0,76747.0,0.0,7147.0,463.0,0.0,77.0,0.0,16.0,0.0,19533.0,1169.0,0.0,0.0,59.0,0.0,0.0,0.0,8899.0,3747.0,0.0,0.0,24.0,0.0,401.0,119.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2024.0,0.0,1897.0,25.0,0.0,286.0,0.0,0.0,0.0,0.0,0.0,581.0,25.0,0.0,0.0,0.0,33.0,0.0,0.0
MTQ_1963,1.0,55.0,0.0,0.0,139.0,0.0,1160.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1257.0,2544.0,0.0,0.0,15160.0,0.0,4550.0,0.0,0.0,12.0,0.0,0.0,0.0,6052.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,3896.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BHS_1963,1.0,75.0,0.0,0.0,73.0,0.0,2402.0,0.0,0.0,373.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,301.0,2468.0,0.0,0.0,48170.0,0.0,2676.0,0.0,0.0,2.0,0.0,0.0,0.0,12652.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,5532.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDR_1963,7.0,184.0,4.0,17.0,1165.0,82.0,2903.0,0.0,29.0,790.0,486.0,6.0,239.0,8.0,21.0,837.0,137.0,205.0,19312.0,4072.0,688.0,0.0,43705.0,0.0,14631.0,333.0,105.0,731.0,104.0,308.0,18.0,10683.0,8637.0,0.0,12.0,55.0,514.0,285.0,0.0,7276.0,5536.0,164.0,0.0,409.0,0.0,1506.0,1740.0,48.0,78.0,19.0,0.0,339.0,5.0,9.0,1117.0,0.0,1772.0,633.0,4.0,1664.0,86.0,0.0,74.0,39.0,0.0,1038.0,279.0,12.0,58.0,0.0,209.0,4.0,15.0
GLP_1963,1.0,55.0,0.0,0.0,139.0,0.0,1160.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1257.0,2544.0,0.0,0.0,15160.0,0.0,4550.0,0.0,0.0,12.0,0.0,0.0,0.0,6052.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,3896.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIC_1963,2.0,116.0,0.0,1.0,245.0,0.0,3019.0,0.0,0.0,543.0,40.0,0.0,38.0,0.0,0.0,96.0,0.0,0.0,2030.0,4759.0,0.0,0.0,53726.0,0.0,6442.0,143.0,0.0,90.0,0.0,9.0,0.0,14322.0,625.0,0.0,0.0,45.0,0.0,0.0,0.0,6682.0,1384.0,0.0,0.0,11.0,0.0,481.0,49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,505.0,0.0,1574.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOZ_1963,1.0,8.0,0.0,0.0,348.0,0.0,5.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0,0.0,8499.0,239.0,0.0,0.0,0.0,0.0,763.0,0.0,0.0,747.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
