"","sig_1","sig_2","sig_3","sig_4","sig_5","sig_6","sig_7","sig_8","sig_9","sig_10","sig_11","sig_12","sig_13","sig_14","sig_15","sig_16","sig_17","sig_19","sig_21","sig_22","sig_23","sig_26","sig_28"
"YKL013C",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL015W",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL017C",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL019W",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL020C",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL023W",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL025C",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL028W",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL032C",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL033W",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL035W",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL038W",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL039W",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL040C",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL043W",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL044W",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL050C",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL052C",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL057C",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL058W",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL061W",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL063C",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL067W",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL068W",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL069W",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL070W",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL071W",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL074C",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL075C",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL076C",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL088W",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL090W",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL098W",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL103C",3.1326238167618,2.41658917632414,1.99406491020815,0.541876725434438,-0.0515985448487259,6.97515201220136,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,0.528128377250136,0.0074454036312862,23.2535716705146,-0.0376588493288529,2.85279568831245,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL107W",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL110C",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL113C",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL117W",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL122C",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL130C",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL132C",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL135C",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL142W",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL143W",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL144C",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL151C",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL154W",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL157W",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL159C",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL166C",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL168C",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL171W",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL181W",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL183W",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL186C",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL189W",0.151806521300762,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL191W",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL192C",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
"YKL197C",-0.077487116811625,-0.0836971512415727,-0.0488475345451098,-0.0441098656023053,-0.0515985448487259,-0.0635804741058568,-0.0505533493057678,-0.0543976928169828,-0.0333647856308425,-0.036822895571817,-0.0371795952033655,-0.0433257923059893,-0.0376588493288529,-0.0391846431736965,-0.032607737144308,-0.034906339432646,-0.0535760501004064,-0.0309327702996613,-0.0230510222778787,-0.0399467843931227,-0.0369793189417146,-0.0399467843931227,-0.0461388525812263
